 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Dysprosium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.5510E+00 g/cm3 = 3.1689E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Dy     66    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   8.323E-02  7.717E-05    7.76 um     8912 A      1.31 um  
 900.00 keV   7.902E-02  7.033E-05    9.13 um     1.00 um     1.50 um  
   1.00 MeV   7.540E-02  6.470E-05   10.57 um     1.11 um     1.69 um  
   1.10 MeV   7.226E-02  5.997E-05   12.08 um     1.23 um     1.89 um  
   1.20 MeV   6.914E-02  5.594E-05   13.66 um     1.34 um     2.10 um  
   1.30 MeV   6.646E-02  5.245E-05   15.31 um     1.46 um     2.31 um  
   1.40 MeV   6.407E-02  4.941E-05   17.03 um     1.58 um     2.53 um  
   1.50 MeV   6.189E-02  4.673E-05   18.81 um     1.70 um     2.75 um  
   1.60 MeV   5.989E-02  4.434E-05   20.65 um     1.83 um     2.98 um  
   1.70 MeV   5.805E-02  4.221E-05   22.56 um     1.96 um     3.22 um  
   1.80 MeV   5.634E-02  4.029E-05   24.52 um     2.08 um     3.46 um  
   2.00 MeV   5.328E-02  3.696E-05   28.63 um     2.38 um     3.96 um  
   2.25 MeV   4.999E-02  3.355E-05   34.10 um     2.77 um     4.61 um  
   2.50 MeV   4.716E-02  3.075E-05   39.91 um     3.17 um     5.30 um  
   2.75 MeV   4.469E-02  2.842E-05   46.07 um     3.58 um     6.01 um  
   3.00 MeV   4.251E-02  2.644E-05   52.56 um     3.99 um     6.76 um  
   3.25 MeV   4.058E-02  2.473E-05   59.37 um     4.41 um     7.53 um  
   3.50 MeV   3.885E-02  2.324E-05   66.51 um     4.85 um     8.33 um  
   3.75 MeV   3.728E-02  2.194E-05   73.96 um     5.29 um     9.16 um  
   4.00 MeV   3.586E-02  2.078E-05   81.72 um     5.73 um    10.02 um  
   4.50 MeV   3.337E-02  1.882E-05   98.14 um     6.85 um    11.82 um  
   5.00 MeV   3.126E-02  1.722E-05  115.74 um     7.97 um    13.72 um  
   5.50 MeV   2.945E-02  1.588E-05  134.48 um     9.11 um    15.72 um  
   6.00 MeV   2.786E-02  1.475E-05  154.36 um    10.27 um    17.81 um  
   6.50 MeV   2.647E-02  1.378E-05  175.33 um    11.46 um    20.01 um  
   7.00 MeV   2.523E-02  1.293E-05  197.39 um    12.67 um    22.30 um  
   8.00 MeV   2.311E-02  1.154E-05  244.63 um    15.87 um    27.15 um  
   9.00 MeV   2.137E-02  1.043E-05  295.99 um    19.07 um    32.36 um  
  10.00 MeV   1.991E-02  9.526E-06  351.36 um    22.31 um    37.91 um  
  11.00 MeV   1.867E-02  8.775E-06  410.65 um    25.63 um    43.79 um  
  12.00 MeV   1.759E-02  8.140E-06  473.75 um    29.04 um    50.00 um  
  13.00 MeV   1.664E-02  7.595E-06  540.61 um    32.53 um    56.53 um  
  14.00 MeV   1.581E-02  7.122E-06  611.15 um    36.12 um    63.37 um  
  15.00 MeV   1.507E-02  6.708E-06  685.30 um    39.80 um    70.52 um  
  16.00 MeV   1.440E-02  6.342E-06  763.02 um    43.58 um    77.96 um  
  17.00 MeV   1.380E-02  6.016E-06  844.25 um    47.46 um    85.69 um  
  18.00 MeV   1.325E-02  5.724E-06  928.95 um    51.44 um    93.72 um  
  20.00 MeV   1.230E-02  5.221E-06    1.11 mm    62.20 um   110.63 um  
  22.50 MeV   1.131E-02  4.710E-06    1.35 mm    77.15 um   133.32 um  
  25.00 MeV   1.048E-02  4.295E-06    1.61 mm    92.09 um   157.67 um  
  27.50 MeV   9.788E-03  3.950E-06    1.90 mm   107.22 um   183.65 um  
  30.00 MeV   9.191E-03  3.659E-06    2.20 mm   122.65 um   211.19 um  
