 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Indium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.3000E+00 g/cm3 = 3.8287E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     In     49    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   1.019E-01  9.151E-05    7.32 um     6593 A      1.01 um  
 900.00 keV   9.547E-02  8.327E-05    8.66 um     7504 A      1.16 um  
   1.00 MeV   8.995E-02  7.649E-05   10.09 um     8438 A      1.32 um  
   1.10 MeV   8.597E-02  7.081E-05   11.60 um     9393 A      1.49 um  
   1.20 MeV   8.209E-02  6.597E-05   13.18 um     1.04 um     1.66 um  
   1.30 MeV   7.873E-02  6.180E-05   14.83 um     1.14 um     1.84 um  
   1.40 MeV   7.572E-02  5.816E-05   16.56 um     1.24 um     2.02 um  
   1.50 MeV   7.298E-02  5.496E-05   18.35 um     1.34 um     2.21 um  
   1.60 MeV   7.047E-02  5.212E-05   20.20 um     1.44 um     2.41 um  
   1.70 MeV   6.816E-02  4.957E-05   22.13 um     1.55 um     2.61 um  
   1.80 MeV   6.603E-02  4.729E-05   24.11 um     1.66 um     2.82 um  
   2.00 MeV   6.223E-02  4.333E-05   28.28 um     1.92 um     3.24 um  
   2.25 MeV   5.818E-02  3.928E-05   33.82 um     2.28 um     3.80 um  
   2.50 MeV   5.471E-02  3.597E-05   39.75 um     2.64 um     4.39 um  
   2.75 MeV   5.172E-02  3.321E-05   46.03 um     3.00 um     5.01 um  
   3.00 MeV   4.910E-02  3.087E-05   52.67 um     3.37 um     5.66 um  
