 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Thulium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.3210E+00 g/cm3 = 3.3227E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Tm     69    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   7.728E-02  7.718E-05    7.59 um     9130 A      1.34 um  
 900.00 keV   7.306E-02  7.036E-05    8.94 um     1.03 um     1.54 um  
   1.00 MeV   6.937E-02  6.474E-05   10.36 um     1.15 um     1.74 um  
   1.10 MeV   6.660E-02  6.002E-05   11.86 um     1.27 um     1.95 um  
   1.20 MeV   6.390E-02  5.599E-05   13.42 um     1.39 um     2.16 um  
   1.30 MeV   6.159E-02  5.251E-05   15.05 um     1.52 um     2.39 um  
   1.40 MeV   5.953E-02  4.948E-05   16.74 um     1.64 um     2.61 um  
   1.50 MeV   5.764E-02  4.680E-05   18.49 um     1.77 um     2.85 um  
   1.60 MeV   5.590E-02  4.441E-05   20.29 um     1.90 um     3.09 um  
   1.70 MeV   5.428E-02  4.228E-05   22.15 um     2.04 um     3.33 um  
   1.80 MeV   5.278E-02  4.036E-05   24.07 um     2.17 um     3.58 um  
   2.00 MeV   5.007E-02  3.703E-05   28.07 um     2.47 um     4.09 um  
   2.25 MeV   4.713E-02  3.362E-05   33.37 um     2.87 um     4.76 um  
   2.50 MeV   4.458E-02  3.083E-05   39.00 um     3.28 um     5.46 um  
   2.75 MeV   4.234E-02  2.849E-05   44.95 um     3.69 um     6.19 um  
   3.00 MeV   4.036E-02  2.650E-05   51.20 um     4.10 um     6.94 um  
   3.25 MeV   3.859E-02  2.480E-05   57.76 um     4.53 um     7.72 um  
   3.50 MeV   3.700E-02  2.331E-05   64.62 um     4.96 um     8.53 um  
   3.75 MeV   3.556E-02  2.200E-05   71.76 um     5.40 um     9.36 um  
   4.00 MeV   3.425E-02  2.084E-05   79.20 um     5.85 um    10.22 um  
   4.50 MeV   3.194E-02  1.888E-05   94.90 um     6.95 um    12.02 um  
   5.00 MeV   2.998E-02  1.727E-05  111.71 um     8.05 um    13.91 um  
   5.50 MeV   2.828E-02  1.594E-05  129.58 um     9.17 um    15.90 um  
   6.00 MeV   2.679E-02  1.480E-05  148.51 um    10.31 um    17.99 um  
   6.50 MeV   2.548E-02  1.383E-05  168.46 um    11.48 um    20.16 um  
   7.00 MeV   2.431E-02  1.298E-05  189.41 um    12.68 um    22.42 um  
   8.00 MeV   2.231E-02  1.158E-05  234.24 um    15.76 um    27.22 um  
   9.00 MeV   2.066E-02  1.047E-05  282.90 um    18.86 um    32.35 um  
  10.00 MeV   1.928E-02  9.566E-06  335.30 um    22.01 um    37.80 um  
  11.00 MeV   1.809E-02  8.812E-06  391.34 um    25.23 um    43.58 um  
  12.00 MeV   1.706E-02  8.175E-06  450.94 um    28.53 um    49.67 um  
  13.00 MeV   1.616E-02  7.628E-06  514.03 um    31.92 um    56.06 um  
  14.00 MeV   1.536E-02  7.154E-06  580.54 um    35.40 um    62.75 um  
  15.00 MeV   1.465E-02  6.738E-06  650.42 um    38.97 um    69.73 um  
  16.00 MeV   1.401E-02  6.371E-06  723.62 um    42.64 um    77.00 um  
  17.00 MeV   1.343E-02  6.044E-06  800.09 um    46.40 um    84.54 um  
  18.00 MeV   1.291E-02  5.751E-06  879.77 um    50.26 um    92.37 um  
  20.00 MeV   1.199E-02  5.246E-06    1.05 mm    60.53 um   108.83 um  
  22.50 MeV   1.103E-02  4.733E-06    1.28 mm    74.76 um   130.90 um  
  25.00 MeV   1.023E-02  4.316E-06    1.52 mm    89.02 um   154.56 um  
  27.50 MeV   9.561E-03  3.970E-06    1.79 mm   103.48 um   179.77 um  
  30.00 MeV   8.983E-03  3.677E-06    2.07 mm   118.25 um   206.48 um  
  32.50 MeV   8.481E-03  3.427E-06    2.37 mm   133.36 um   234.65 um  
  35.00 MeV   8.041E-03  3.211E-06    2.69 mm   148.85 um   264.25 um  
  37.50 MeV   7.651E-03  3.021E-06    3.03 mm   164.73 um   295.23 um  
  40.00 MeV   7.303E-03  2.854E-06    3.38 mm   181.02 um   327.58 um  
  45.00 MeV   6.708E-03  2.572E-06    4.13 mm   227.05 um   396.26 um  
  50.00 MeV   6.217E-03  2.343E-06    4.95 mm   272.66 um   470.04 um  
  55.00 MeV   5.805E-03  2.153E-06    5.83 mm   318.61 um   548.73 um  
  60.00 MeV   5.453E-03  1.993E-06    6.76 mm   365.28 um   632.14 um  
  65.00 MeV   5.150E-03  1.856E-06    7.76 mm   412.86 um   720.11 um  
