 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Sulfur.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  2.0686E+00 g/cm3 = 3.8848E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      S     16    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   2.012E-01  1.570E-04   12.33 um     6121 A      7931 A   
 900.00 keV   1.866E-01  1.422E-04   14.81 um     7376 A      9312 A   
   1.00 MeV   1.744E-01  1.301E-04   17.47 um     8617 A      1.08 um  
   1.10 MeV   1.648E-01  1.200E-04   20.30 um     9854 A      1.23 um  
   1.20 MeV   1.553E-01  1.114E-04   23.30 um     1.11 um     1.40 um  
   1.30 MeV   1.474E-01  1.041E-04   26.47 um     1.24 um     1.57 um  
   1.40 MeV   1.405E-01  9.772E-05   29.80 um     1.36 um     1.75 um  
   1.50 MeV   1.343E-01  9.213E-05   33.30 um     1.49 um     1.93 um  
   1.60 MeV   1.287E-01  8.717E-05   36.95 um     1.62 um     2.12 um  
   1.70 MeV   1.236E-01  8.276E-05   40.76 um     1.76 um     2.32 um  
   1.80 MeV   1.190E-01  7.879E-05   44.72 um     1.89 um     2.53 um  
   2.00 MeV   1.108E-01  7.197E-05   53.09 um     2.32 um     2.96 um  
   2.25 MeV   1.022E-01  6.502E-05   64.37 um     2.93 um     3.54 um  
   2.50 MeV   9.504E-02  5.935E-05   76.56 um     3.51 um     4.16 um  
   2.75 MeV   8.893E-02  5.465E-05   89.63 um     4.09 um     4.82 um  
   3.00 MeV   8.365E-02  5.067E-05  103.56 um     4.67 um     5.52 um  
   3.25 MeV   7.903E-02  4.727E-05  118.33 um     5.25 um     6.25 um  
   3.50 MeV   7.496E-02  4.431E-05  133.95 um     5.84 um     7.02 um  
   3.75 MeV   7.133E-02  4.172E-05  150.38 um     6.43 um     7.82 um  
