 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Krypton (gas).txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  3.7400E-03 g/cm3 = 2.6876E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Kr     36    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 375.00 keV   1.626E-01  1.819E-04    4.41 mm   419.18 um   611.89 um  
 400.00 keV   1.580E-01  1.729E-04    4.81 mm   442.39 um   654.69 um  
 450.00 keV   1.501E-01  1.576E-04    5.65 mm   496.52 um   743.18 um  
 500.00 keV   1.433E-01  1.450E-04    6.54 mm   551.32 um   835.08 um  
 550.00 keV   1.374E-01  1.344E-04    7.46 mm   606.77 um   930.07 um  
 600.00 keV   1.322E-01  1.253E-04    8.42 mm   662.87 um     1.03 mm  
 650.00 keV   1.275E-01  1.175E-04    9.43 mm   719.61 um     1.13 mm  
 700.00 keV   1.232E-01  1.107E-04   10.47 mm   777.01 um     1.23 mm  
 800.00 keV   1.157E-01  9.933E-05   12.65 mm   918.57 um     1.44 mm  
 900.00 keV   1.092E-01  9.024E-05   14.97 mm     1.06 mm     1.67 mm  
   1.00 MeV   1.035E-01  8.279E-05   17.43 mm     1.20 mm     1.90 mm  
   1.10 MeV   9.874E-02  7.655E-05   20.01 mm     1.34 mm     2.14 mm  
   1.20 MeV   9.398E-02  7.125E-05   22.73 mm     1.49 mm     2.39 mm  
   1.30 MeV   8.994E-02  6.668E-05   25.58 mm     1.63 mm     2.65 mm  
   1.40 MeV   8.637E-02  6.271E-05   28.55 mm     1.78 mm     2.91 mm  
   1.50 MeV   8.313E-02  5.921E-05   31.64 mm     1.93 mm     3.18 mm  
   1.60 MeV   8.019E-02  5.611E-05   34.85 mm     2.09 mm     3.47 mm  
   1.70 MeV   7.749E-02  5.334E-05   38.18 mm     2.24 mm     3.76 mm  
   1.80 MeV   7.500E-02  5.085E-05   41.62 mm     2.40 mm     4.05 mm  
   2.00 MeV   7.056E-02  4.654E-05   48.84 mm     2.81 mm     4.67 mm  
   2.25 MeV   6.583E-02  4.215E-05   58.48 mm     3.38 mm     5.48 mm  
   2.50 MeV   6.179E-02  3.856E-05   68.78 mm     3.94 mm     6.34 mm  
   2.75 MeV   5.830E-02  3.557E-05   79.73 mm     4.51 mm     7.23 mm  
   3.00 MeV   5.525E-02  3.303E-05   91.33 mm     5.08 mm     8.17 mm  
   3.25 MeV   5.254E-02  3.086E-05  103.54 mm     5.65 mm     9.15 mm  
   3.50 MeV   5.013E-02  2.897E-05  116.36 mm     6.24 mm    10.17 mm  
   3.75 MeV   4.797E-02  2.731E-05  129.79 mm     6.84 mm    11.23 mm  
   4.00 MeV   4.601E-02  2.584E-05  143.81 mm     7.44 mm    12.33 mm  
   4.50 MeV   4.260E-02  2.336E-05  173.58 mm     9.17 mm    14.63 mm  
   5.00 MeV   3.972E-02  2.133E-05  205.63 mm    10.87 mm    17.09 mm  
   5.50 MeV   3.726E-02  1.965E-05  239.91 mm    12.57 mm    19.69 mm  
   6.00 MeV   3.513E-02  1.823E-05  276.38 mm    14.29 mm    22.43 mm  
   6.50 MeV   3.325E-02  1.701E-05  314.99 mm    16.03 mm    25.30 mm  
   7.00 MeV   3.160E-02  1.595E-05  355.71 mm    17.80 mm    28.31 mm  
   8.00 MeV   2.879E-02  1.420E-05  443.28 mm    23.12 mm    34.73 mm  
   9.00 MeV   2.649E-02  1.282E-05  538.94 mm    28.28 mm    41.66 mm  
  10.00 MeV   2.458E-02  1.169E-05  642.50 mm    33.44 mm    49.09 mm  
  11.00 MeV   2.295E-02  1.076E-05  753.78 mm    38.66 mm    57.01 mm  
  12.00 MeV   2.155E-02  9.967E-06  872.63 mm    43.96 mm    65.40 mm  
  13.00 MeV   2.034E-02  9.291E-06  998.92 mm    49.36 mm    74.25 mm  
  14.00 MeV   1.926E-02  8.705E-06    1.13 m     54.89 mm    83.56 mm  
  15.00 MeV   1.831E-02  8.193E-06    1.27 m     60.53 mm    93.32 mm  
  16.00 MeV   1.746E-02  7.740E-06    1.42 m     66.31 mm   103.52 mm  
  17.00 MeV   1.670E-02  7.337E-06    1.58 m     72.22 mm   114.15 mm  
  18.00 MeV   1.601E-02  6.977E-06    1.74 m     78.25 mm   125.21 mm  
  20.00 MeV   1.480E-02  6.357E-06    2.08 m     96.88 mm   148.58 mm  
  22.50 MeV   1.355E-02  5.727E-06    2.55 m    123.15 mm   180.10 mm  
  25.00 MeV   1.253E-02  5.217E-06    3.06 m    148.79 mm   214.09 mm  
  27.50 MeV   1.166E-02  4.793E-06    3.60 m    174.37 mm   250.48 mm  
  30.00 MeV   1.092E-02  4.437E-06    4.19 m    200.18 mm   289.20 mm  
  32.50 MeV   1.028E-02  4.132E-06    4.82 m    226.36 mm   330.20 mm  
  35.00 MeV   9.724E-03  3.868E-06    5.48 m    253.00 mm   373.43 mm  
  37.50 MeV   9.232E-03  3.637E-06    6.18 m    280.16 mm   418.82 mm  
  40.00 MeV   8.794E-03  3.433E-06    6.91 m    307.85 mm   466.34 mm  
  45.00 MeV   8.049E-03  3.090E-06    8.49 m    396.77 mm   567.60 mm  
  50.00 MeV   7.438E-03  2.812E-06   10.20 m    482.58 mm   676.85 mm  
  55.00 MeV   6.927E-03  2.582E-06   12.05 m    567.59 mm   793.80 mm  
  60.00 MeV   6.492E-03  2.388E-06   14.02 m    652.88 mm   918.15 mm  
  65.00 MeV   6.119E-03  2.222E-06   16.13 m    738.99 mm     1.05 m   
  70.00 MeV   5.793E-03  2.079E-06   18.35 m    826.23 mm     1.19 m   
  80.00 MeV   5.254E-03  1.844E-06   23.16 m      1.11 m      1.48 m   
  90.00 MeV   4.825E-03  1.658E-06   28.43 m      1.38 m      1.81 m   
 100.00 MeV   4.476E-03  1.508E-06   34.14 m      1.65 m      2.15 m   
 110.00 MeV   4.185E-03  1.383E-06   40.27 m      1.91 m      2.52 m   
 120.00 MeV   3.939E-03  1.279E-06   46.80 m      2.18 m      2.91 m   
 130.00 MeV   3.728E-03  1.189E-06   53.73 m      2.45 m      3.32 m   
 140.00 MeV   3.545E-03  1.112E-06   61.03 m      2.72 m      3.75 m   
 150.00 MeV   3.386E-03  1.045E-06   68.69 m      2.99 m      4.19 m   
 160.00 MeV   3.245E-03  9.855E-07   76.69 m      3.27 m      4.65 m   
 170.00 MeV   3.119E-03  9.327E-07   85.04 m      3.55 m      5.13 m   
 180.00 MeV   3.007E-03  8.856E-07   93.70 m      3.83 m      5.63 m   
 200.00 MeV   2.815E-03  8.047E-07  111.96 m      4.76 m      6.66 m   
 225.00 MeV   2.621E-03  7.230E-07  136.40 m      6.06 m      8.02 m   
 250.00 MeV   2.465E-03  6.569E-07  162.53 m      7.27 m      9.45 m   
 275.00 MeV   2.336E-03  6.022E-07  190.21 m      8.44 m     10.95 m   
 300.00 MeV   2.228E-03  5.563E-07  219.33 m      9.59 m     12.50 m   
 325.00 MeV   2.137E-03  5.171E-07  249.77 m     10.71 m     14.10 m   
 350.00 MeV   2.058E-03  4.833E-07  281.45 m     11.82 m     15.74 m   
 375.00 MeV   1.991E-03  4.537E-07  314.28 m     12.92 m     17.43 m   
 400.00 MeV   1.932E-03  4.277E-07  348.17 m     14.00 m     19.14 m   
 450.00 MeV   1.834E-03  3.840E-07  418.82 m     17.60 m     22.65 m   
 500.00 MeV   1.756E-03  3.487E-07  492.94 m     20.88 m     26.25 m   
 550.00 MeV   1.693E-03  3.196E-07  570.07 m     23.97 m     29.91 m   
 600.00 MeV   1.642E-03  2.951E-07  649.85 m     26.90 m     33.62 m   
 650.00 MeV   1.600E-03  2.742E-07  731.94 m     29.71 m     37.35 m   
 700.00 MeV   1.564E-03  2.561E-07  816.07 m     32.43 m     41.10 m   
 800.00 MeV   1.508E-03  2.266E-07  989.41 m     41.36 m     48.61 m   
 900.00 MeV   1.467E-03  2.033E-07    1.17 km    49.19 m     56.08 m   
   1.00 GeV   1.437E-03  1.845E-07    1.35 km    56.29 m     63.47 m   
   1.10 GeV   1.414E-03  1.690E-07    1.54 km    62.85 m     70.75 m   
   1.20 GeV   1.396E-03  1.560E-07    1.73 km    68.99 m     77.91 m   
   1.30 GeV   1.383E-03  1.449E-07    1.92 km    74.78 m     84.93 m   
   1.40 GeV   1.373E-03  1.353E-07    2.11 km    80.27 m     91.81 m   
   1.50 GeV   1.366E-03  1.270E-07    2.31 km    85.49 m     98.54 m   
   1.60 GeV   1.360E-03  1.196E-07    2.50 km    90.48 m    105.14 m   
   1.70 GeV   1.356E-03  1.131E-07    2.70 km    95.25 m    111.58 m   
   1.80 GeV   1.354E-03  1.073E-07    2.90 km    99.84 m    117.89 m   
   2.00 GeV   1.351E-03  9.732E-08    3.29 km   115.42 m    130.10 m   
   2.25 GeV   1.352E-03  8.727E-08    3.78 km   136.01 m    144.64 m   
   2.50 GeV   1.356E-03  7.916E-08    4.28 km   153.86 m    158.43 m   
   2.75 GeV   1.362E-03  7.247E-08    4.77 km   169.78 m    171.54 m   
   3.00 GeV   1.369E-03  6.686E-08    5.26 km   184.23 m    184.03 m   
   3.25 GeV   1.377E-03  6.207E-08    5.74 km   197.51 m    195.95 m   
   3.50 GeV   1.385E-03  5.795E-08    6.23 km   209.84 m    207.36 m   
   3.75 GeV   1.393E-03  5.435E-08    6.71 km   221.36 m    218.29 m   
   4.00 GeV   1.402E-03  5.119E-08    7.18 km   232.20 m    228.78 m   
   4.50 GeV   1.419E-03  4.589E-08    8.13 km   269.31 m    248.61 m   
   5.00 GeV   1.435E-03  4.161E-08    9.07 km   301.19 m    267.07 m   
   5.50 GeV   1.452E-03  3.808E-08    9.99 km   329.40 m    284.36 m   
   6.00 GeV   1.467E-03  3.512E-08   10.91 km   354.86 m    300.62 m   
   6.50 GeV   1.483E-03  3.260E-08   11.81 km   378.14 m    315.99 m   
   7.00 GeV   1.497E-03  3.042E-08   12.71 km   399.66 m    330.56 m   
   8.00 GeV   1.524E-03  2.686E-08   14.48 km   472.78 m    357.65 m   
   9.00 GeV   1.549E-03  2.407E-08   16.21 km   534.03 m    382.45 m   
  10.00 GeV   1.572E-03  2.182E-08   17.93 km   587.37 m    405.35 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  3.7399E-02                 eV / Angstrom 
  3.7399E-01                keV / micron   
  3.7399E-01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.3915E+02                 eV / (1E15 atoms/cm2)
  1.3260E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
