 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Potassium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.6320E-01 g/cm3 = 1.3295E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      K     19    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 650.00 keV   2.238E-01  1.716E-04   22.82 um     1.22 um     1.75 um  
 700.00 keV   2.133E-01  1.614E-04   25.44 um     1.32 um     1.91 um  
 800.00 keV   1.954E-01  1.444E-04   31.06 um     1.63 um     2.24 um  
 900.00 keV   1.807E-01  1.308E-04   37.17 um     1.94 um     2.60 um  
   1.00 MeV   1.683E-01  1.197E-04   43.75 um     2.25 um     2.98 um  
   1.10 MeV   1.592E-01  1.105E-04   50.77 um     2.56 um     3.39 um  
   1.20 MeV   1.503E-01  1.027E-04   58.19 um     2.87 um     3.82 um  
   1.30 MeV   1.425E-01  9.593E-05   66.04 um     3.19 um     4.28 um  
   1.40 MeV   1.357E-01  9.008E-05   74.30 um     3.52 um     4.75 um  
   1.50 MeV   1.296E-01  8.495E-05   82.96 um     3.84 um     5.24 um  
   1.60 MeV   1.242E-01  8.041E-05   92.02 um     4.18 um     5.76 um  
   1.70 MeV   1.192E-01  7.635E-05  101.47 um     4.52 um     6.29 um  
   1.80 MeV   1.147E-01  7.271E-05  111.29 um     4.87 um     6.84 um  
   2.00 MeV   1.068E-01  6.644E-05  132.06 um     5.94 um     8.00 um  
   2.25 MeV   9.857E-02  6.005E-05  160.08 um     7.46 um     9.55 um  
