 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Tungsten.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.9350E+01 g/cm3 = 6.3381E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      W     74    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  35.00 MeV   7.787E-03  3.088E-06    1.34 mm    76.24 um   137.00 um  
  37.50 MeV   7.412E-03  2.906E-06    1.51 mm    84.36 um   152.99 um  
  40.00 MeV   7.077E-03  2.745E-06    1.68 mm    92.69 um   169.68 um  
  45.00 MeV   6.504E-03  2.474E-06    2.06 mm   115.86 um   205.09 um  
  50.00 MeV   6.031E-03  2.254E-06    2.46 mm   138.89 um   243.10 um  
  55.00 MeV   5.634E-03  2.071E-06    2.90 mm   162.14 um   283.62 um  
  60.00 MeV   5.294E-03  1.917E-06    3.36 mm   185.78 um   326.56 um  
  65.00 MeV   5.001E-03  1.786E-06    3.85 mm   209.91 um   371.81 um  
  70.00 MeV   4.745E-03  1.672E-06    4.37 mm   234.58 um   419.32 um  
  80.00 MeV   4.319E-03  1.485E-06    5.49 mm   305.89 um   520.79 um  
  90.00 MeV   3.978E-03  1.336E-06    6.72 mm   375.65 um   630.41 um  
 100.00 MeV   3.699E-03  1.216E-06    8.04 mm   445.46 um   747.68 um  
 110.00 MeV   3.466E-03  1.117E-06    9.46 mm   516.01 um   872.17 um  
 120.00 MeV   3.268E-03  1.033E-06   10.97 mm   587.64 um     1.00 mm  
 130.00 MeV   3.098E-03  9.617E-07   12.57 mm   660.47 um     1.14 mm  
 140.00 MeV   2.951E-03  8.998E-07   14.25 mm   734.58 um     1.28 mm  
 150.00 MeV   2.821E-03  8.458E-07   16.01 mm   809.96 um     1.43 mm  
 160.00 MeV   2.707E-03  7.981E-07   17.86 mm   886.59 um     1.59 mm  
 170.00 MeV   2.605E-03  7.558E-07   19.77 mm   964.43 um     1.75 mm  
 180.00 MeV   2.514E-03  7.179E-07   21.76 mm     1.04 mm     1.91 mm  
 200.00 MeV   2.357E-03  6.529E-07   25.94 mm     1.27 mm     2.26 mm  
 225.00 MeV   2.199E-03  5.871E-07   31.53 mm     1.59 mm     2.71 mm  
 250.00 MeV   2.070E-03  5.338E-07   37.51 mm     1.89 mm     3.19 mm  
 275.00 MeV   1.965E-03  4.897E-07   43.82 mm     2.19 mm     3.69 mm  
 300.00 MeV   1.876E-03  4.527E-07   50.46 mm     2.48 mm     4.20 mm  
 325.00 MeV   1.801E-03  4.210E-07   57.40 mm     2.77 mm     4.73 mm  
 350.00 MeV   1.736E-03  3.937E-07   64.61 mm     3.06 mm     5.27 mm  
 375.00 MeV   1.680E-03  3.698E-07   72.08 mm     3.35 mm     5.83 mm  
 400.00 MeV   1.631E-03  3.487E-07   79.79 mm     3.64 mm     6.40 mm  
 450.00 MeV   1.550E-03  3.134E-07   95.85 mm     4.49 mm     7.56 mm  
 500.00 MeV   1.486E-03  2.847E-07  112.69 mm     5.29 mm     8.74 mm  
 550.00 MeV   1.434E-03  2.611E-07  130.20 mm     6.05 mm     9.95 mm  
 600.00 MeV   1.391E-03  2.412E-07  148.30 mm     6.78 mm    11.17 mm  
 650.00 MeV   1.356E-03  2.242E-07  166.93 mm     7.49 mm    12.40 mm  
 700.00 MeV   1.326E-03  2.096E-07  186.01 mm     8.18 mm    13.64 mm  
 800.00 MeV   1.279E-03  1.855E-07  225.32 mm    10.26 mm    16.11 mm  
 900.00 MeV   1.245E-03  1.666E-07  265.91 mm    12.12 mm    18.57 mm  
   1.00 GeV   1.219E-03  1.513E-07  307.50 mm    13.82 mm    21.01 mm  
   1.10 GeV   1.200E-03  1.386E-07  349.89 mm    15.41 mm    23.41 mm  
   1.20 GeV   1.185E-03  1.280E-07  392.89 mm    16.91 mm    25.76 mm  
   1.30 GeV   1.174E-03  1.190E-07  436.39 mm    18.33 mm    28.08 mm  
   1.40 GeV   1.165E-03  1.111E-07  480.27 mm    19.68 mm    30.35 mm  
   1.50 GeV   1.159E-03  1.043E-07  524.46 mm    20.98 mm    32.57 mm  
   1.60 GeV   1.154E-03  9.832E-08  568.87 mm    22.21 mm    34.75 mm  
   1.70 GeV   1.150E-03  9.300E-08  613.46 mm    23.41 mm    36.88 mm  
   1.80 GeV   1.148E-03  8.824E-08  658.18 mm    24.55 mm    38.97 mm  
   2.00 GeV   1.145E-03  8.009E-08  747.86 mm    28.17 mm    43.01 mm  
   2.25 GeV   1.145E-03  7.186E-08  860.12 mm    32.93 mm    47.83 mm  
   2.50 GeV   1.147E-03  6.522E-08  972.32 mm    37.10 mm    52.41 mm  
   2.75 GeV   1.151E-03  5.974E-08    1.08 m     40.85 mm    56.77 mm  
   3.00 GeV   1.156E-03  5.513E-08    1.20 m     44.27 mm    60.94 mm  
   3.25 GeV   1.161E-03  5.121E-08    1.31 m     47.43 mm    64.92 mm  
   3.50 GeV   1.167E-03  4.782E-08    1.42 m     50.37 mm    68.73 mm  
   3.75 GeV   1.173E-03  4.487E-08    1.53 m     53.13 mm    72.39 mm  
   4.00 GeV   1.179E-03  4.227E-08    1.64 m     55.74 mm    75.92 mm  
   4.50 GeV   1.191E-03  3.791E-08    1.85 m     64.32 mm    82.59 mm  
   5.00 GeV   1.203E-03  3.439E-08    2.07 m     71.75 mm    88.82 mm  
   5.50 GeV   1.215E-03  3.149E-08    2.28 m     78.37 mm    94.67 mm  
   6.00 GeV   1.226E-03  2.905E-08    2.49 m     84.38 mm   100.19 mm  
   6.50 GeV   1.236E-03  2.697E-08    2.70 m     89.89 mm   105.42 mm  
   7.00 GeV   1.246E-03  2.518E-08    2.91 m     95.01 mm   110.40 mm  
   8.00 GeV   1.265E-03  2.225E-08    3.32 m    112.08 mm   119.69 mm  
   9.00 GeV   1.281E-03  1.994E-08    3.73 m    126.50 mm   128.24 mm  
  10.00 GeV   1.297E-03  1.808E-08    4.13 m    139.13 mm   136.17 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.9349E+02                 eV / Angstrom 
  1.9349E+03                keV / micron   
  1.9349E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.0529E+02                 eV / (1E15 atoms/cm2)
  3.8590E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
