 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Antimony.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.6840E+00 g/cm3 = 3.3060E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sb     51    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   1.025E-01  8.736E-05    7.79 um     6801 A      1.05 um  
 900.00 keV   9.580E-02  7.950E-05    9.25 um     7814 A      1.22 um  
   1.00 MeV   9.006E-02  7.304E-05   10.81 um     8854 A      1.40 um  
   1.10 MeV   8.598E-02  6.763E-05   12.46 um     9916 A      1.58 um  
   1.20 MeV   8.200E-02  6.302E-05   14.18 um     1.10 um     1.77 um  
   1.30 MeV   7.853E-02  5.904E-05   15.99 um     1.21 um     1.97 um  
   1.40 MeV   7.543E-02  5.557E-05   17.88 um     1.32 um     2.17 um  
   1.50 MeV   7.261E-02  5.252E-05   19.84 um     1.44 um     2.38 um  
   1.60 MeV   7.005E-02  4.981E-05   21.88 um     1.55 um     2.60 um  
   1.70 MeV   6.770E-02  4.738E-05   23.99 um     1.67 um     2.82 um  
   1.80 MeV   6.554E-02  4.520E-05   26.18 um     1.79 um     3.05 um  
   2.00 MeV   6.170E-02  4.142E-05   30.76 um     2.09 um     3.52 um  
   2.25 MeV   5.761E-02  3.756E-05   36.88 um     2.49 um     4.15 um  
   2.50 MeV   5.414E-02  3.440E-05   43.41 um     2.89 um     4.80 um  
   2.75 MeV   5.115E-02  3.176E-05   50.35 um     3.29 um     5.49 um  
   3.00 MeV   4.853E-02  2.952E-05   57.68 um     3.71 um     6.22 um  
   3.25 MeV   4.622E-02  2.760E-05   65.40 um     4.13 um     6.97 um  
   3.50 MeV   4.416E-02  2.593E-05   73.49 um     4.55 um     7.75 um  
   3.75 MeV   4.231E-02  2.446E-05   81.96 um     4.99 um     8.56 um  
   4.00 MeV   4.063E-02  2.316E-05   90.78 um     5.43 um     9.40 um  
   4.50 MeV   3.771E-02  2.095E-05  109.50 um     6.61 um    11.16 um  
   5.00 MeV   3.525E-02  1.916E-05  129.60 um     7.77 um    13.03 um  
   5.50 MeV   3.314E-02  1.766E-05  151.05 um     8.95 um    15.00 um  
   6.00 MeV   3.130E-02  1.639E-05  173.82 um    10.15 um    17.07 um  
   6.50 MeV   2.969E-02  1.530E-05  197.89 um    11.37 um    19.24 um  
   7.00 MeV   2.826E-02  1.436E-05  223.24 um    12.61 um    21.51 um  
   8.00 MeV   2.583E-02  1.280E-05  277.62 um    16.08 um    26.33 um  
   9.00 MeV   2.383E-02  1.156E-05  336.86 um    19.51 um    31.52 um  
  10.00 MeV   2.216E-02  1.055E-05  400.84 um    22.96 um    37.07 um  
  11.00 MeV   2.074E-02  9.715E-06  469.44 um    26.47 um    42.95 um  
  12.00 MeV   1.951E-02  9.007E-06  542.58 um    30.05 um    49.18 um  
  13.00 MeV   1.844E-02  8.401E-06  620.17 um    33.72 um    55.74 um  
  14.00 MeV   1.750E-02  7.875E-06  702.12 um    37.48 um    62.61 um  
  15.00 MeV   1.666E-02  7.415E-06  788.37 um    41.33 um    69.81 um  
  16.00 MeV   1.590E-02  7.008E-06  878.86 um    45.27 um    77.32 um  
  17.00 MeV   1.522E-02  6.646E-06  973.53 um    49.32 um    85.13 um  
  18.00 MeV   1.461E-02  6.321E-06    1.07 mm    53.46 um    93.24 um  
  20.00 MeV   1.353E-02  5.763E-06    1.28 mm    65.35 um   110.36 um  
