 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Cesium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.8785E+00 g/cm3 = 8.5113E+21 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cs     55    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 650.00 keV   1.135E-01  9.867E-05   20.10 um     1.87 um     2.85 um  
 700.00 keV   1.085E-01  9.308E-05   22.41 um     2.03 um     3.12 um  
 800.00 keV   9.987E-02  8.375E-05   27.34 um     2.40 um     3.71 um  
 900.00 keV   9.270E-02  7.625E-05   32.67 um     2.79 um     4.33 um  
   1.00 MeV   8.662E-02  7.008E-05   38.41 um     3.19 um     5.00 um  
   1.10 MeV   8.268E-02  6.490E-05   44.50 um     3.60 um     5.70 um  
   1.20 MeV   7.889E-02  6.050E-05   50.87 um     4.01 um     6.43 um  
   1.30 MeV   7.564E-02  5.669E-05   57.55 um     4.44 um     7.19 um  
   1.40 MeV   7.274E-02  5.337E-05   64.50 um     4.87 um     7.97 um  
   1.50 MeV   7.010E-02  5.045E-05   71.73 um     5.31 um     8.78 um  
   1.60 MeV   6.769E-02  4.785E-05   79.23 um     5.76 um     9.61 um  
   1.70 MeV   6.548E-02  4.553E-05   86.99 um     6.22 um    10.46 um  
   1.80 MeV   6.343E-02  4.344E-05   95.01 um     6.68 um    11.34 um  
   2.00 MeV   5.979E-02  3.982E-05  111.81 um     7.80 um    13.16 um  
   2.25 MeV   5.590E-02  3.612E-05  134.21 um     9.31 um    15.54 um  
   2.50 MeV   5.257E-02  3.309E-05  158.12 um    10.83 um    18.05 um  
   2.75 MeV   4.970E-02  3.056E-05  183.48 um    12.36 um    20.68 um  
   3.00 MeV   4.718E-02  2.841E-05  210.28 um    13.92 um    23.43 um  
   3.25 MeV   4.496E-02  2.657E-05  238.47 um    15.50 um    26.28 um  
   3.50 MeV   4.297E-02  2.496E-05  268.02 um    17.12 um    29.25 um  
   3.75 MeV   4.118E-02  2.355E-05  298.91 um    18.76 um    32.33 um  
   4.00 MeV   3.956E-02  2.230E-05  331.12 um    20.44 um    35.51 um  
   4.50 MeV   3.674E-02  2.018E-05  399.37 um    24.81 um    42.19 um  
   5.00 MeV   3.435E-02  1.845E-05  472.66 um    29.17 um    49.27 um  
   5.50 MeV   3.231E-02  1.701E-05  550.85 um    33.57 um    56.74 um  
   6.00 MeV   3.052E-02  1.580E-05  633.84 um    38.05 um    64.59 um  
   6.50 MeV   2.896E-02  1.475E-05  721.54 um    42.62 um    72.81 um  
   7.00 MeV   2.757E-02  1.384E-05  813.84 um    47.28 um    81.39 um  
   8.00 MeV   2.521E-02  1.234E-05    1.01 mm    60.10 um    99.62 um  
   9.00 MeV   2.327E-02  1.115E-05    1.23 mm    72.80 um   119.23 um  
  10.00 MeV   2.165E-02  1.018E-05    1.46 mm    85.62 um   140.18 um  
  11.00 MeV   2.026E-02  9.372E-06    1.71 mm    98.66 um   162.42 um  
  12.00 MeV   1.907E-02  8.691E-06    1.98 mm   112.00 um   185.93 um  
  13.00 MeV   1.803E-02  8.107E-06    2.26 mm   125.66 um   210.67 um  
  14.00 MeV   1.711E-02  7.600E-06    2.56 mm   139.66 um   236.63 um  
  15.00 MeV   1.629E-02  7.157E-06    2.87 mm   154.03 um   263.77 um  
  16.00 MeV   1.555E-02  6.765E-06    3.20 mm   168.76 um   292.09 um  
  17.00 MeV   1.489E-02  6.415E-06    3.54 mm   183.85 um   321.54 um  
  18.00 MeV   1.429E-02  6.102E-06    3.90 mm   199.31 um   352.13 um  
  20.00 MeV   1.325E-02  5.564E-06    4.66 mm   243.09 um   416.66 um  
  22.50 MeV   1.216E-02  5.018E-06    5.69 mm   304.29 um   503.40 um  
  25.00 MeV   1.126E-02  4.574E-06    6.81 mm   364.92 um   596.69 um  
  27.50 MeV   1.050E-02  4.205E-06    8.02 mm   426.02 um   696.32 um  
  30.00 MeV   9.849E-03  3.894E-06    9.31 mm   488.09 um   802.12 um  
  32.50 MeV   9.286E-03  3.628E-06   10.68 mm   551.41 um   913.93 um  
  35.00 MeV   8.792E-03  3.398E-06   12.13 mm   616.15 um     1.03 mm  
  37.50 MeV   8.356E-03  3.197E-06   13.66 mm   682.39 um     1.16 mm  
  40.00 MeV   7.968E-03  3.019E-06   15.27 mm   750.18 um     1.28 mm  
  45.00 MeV   7.306E-03  2.719E-06   18.71 mm   952.59 um     1.56 mm  
  50.00 MeV   6.761E-03  2.476E-06   22.45 mm     1.15 mm     1.85 mm  
  55.00 MeV   6.304E-03  2.275E-06   26.47 mm     1.35 mm     2.17 mm  
  60.00 MeV   5.915E-03  2.105E-06   30.77 mm     1.55 mm     2.50 mm  
  65.00 MeV   5.580E-03  1.960E-06   35.34 mm     1.75 mm     2.86 mm  
