 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Samarium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.5200E+00 g/cm3 = 3.0118E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sm     62    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   8.670E-02  8.078E-05    8.23 um     8522 A      1.29 um  
 900.00 keV   8.242E-02  7.360E-05    9.73 um     9715 A      1.49 um  
   1.00 MeV   7.882E-02  6.768E-05   11.31 um     1.09 um     1.70 um  
   1.10 MeV   7.561E-02  6.271E-05   12.96 um     1.21 um     1.91 um  
   1.20 MeV   7.240E-02  5.848E-05   14.68 um     1.34 um     2.13 um  
   1.30 MeV   6.958E-02  5.483E-05   16.48 um     1.46 um     2.35 um  
   1.40 MeV   6.704E-02  5.164E-05   18.35 um     1.59 um     2.58 um  
   1.50 MeV   6.474E-02  4.883E-05   20.29 um     1.72 um     2.82 um  
   1.60 MeV   6.262E-02  4.633E-05   22.30 um     1.85 um     3.06 um  
   1.70 MeV   6.067E-02  4.409E-05   24.38 um     1.98 um     3.31 um  
   1.80 MeV   5.887E-02  4.208E-05   26.53 um     2.12 um     3.56 um  
   2.00 MeV   5.563E-02  3.859E-05   31.02 um     2.43 um     4.09 um  
   2.25 MeV   5.215E-02  3.502E-05   36.99 um     2.86 um     4.78 um  
   2.50 MeV   4.916E-02  3.209E-05   43.34 um     3.28 um     5.50 um  
   2.75 MeV   4.656E-02  2.965E-05   50.08 um     3.71 um     6.26 um  
   3.00 MeV   4.427E-02  2.758E-05   57.18 um     4.15 um     7.04 um  
   3.25 MeV   4.224E-02  2.579E-05   64.64 um     4.60 um     7.86 um  
   3.50 MeV   4.042E-02  2.424E-05   72.46 um     5.05 um     8.71 um  
