 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Zinc.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.1400E+00 g/cm3 = 6.5755E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Zn     30    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   1.310E-01  1.177E-04    6.16 um     4382 A      6827 A   
 900.00 keV   1.233E-01  1.068E-04    7.24 um     4970 A      7744 A   
   1.00 MeV   1.168E-01  9.795E-05    8.38 um     5564 A      8702 A   
   1.10 MeV   1.111E-01  9.051E-05    9.59 um     6167 A      9700 A   
   1.20 MeV   1.055E-01  8.420E-05   10.86 um     6780 A      1.07 um  
   1.30 MeV   1.009E-01  7.877E-05   12.19 um     7405 A      1.18 um  
   1.40 MeV   9.689E-02  7.404E-05   13.58 um     8040 A      1.29 um  
   1.50 MeV   9.322E-02  6.988E-05   15.03 um     8686 A      1.41 um  
   1.60 MeV   8.986E-02  6.619E-05   16.54 um     9342 A      1.53 um  
   1.70 MeV   8.678E-02  6.290E-05   18.10 um     1.00 um     1.65 um  
   1.80 MeV   8.394E-02  5.995E-05   19.71 um     1.07 um     1.77 um  
   2.00 MeV   7.888E-02  5.484E-05   23.10 um     1.25 um     2.04 um  
   2.25 MeV   7.347E-02  4.964E-05   27.64 um     1.51 um     2.38 um  
   2.50 MeV   6.886E-02  4.539E-05   32.49 um     1.76 um     2.74 um  
   2.75 MeV   6.488E-02  4.185E-05   37.66 um     2.01 um     3.13 um  
   3.00 MeV   6.141E-02  3.885E-05   43.13 um     2.27 um     3.53 um  
   3.25 MeV   5.834E-02  3.628E-05   48.91 um     2.52 um     3.95 um  
   3.50 MeV   5.560E-02  3.404E-05   54.98 um     2.79 um     4.38 um  
   3.75 MeV   5.315E-02  3.208E-05   61.34 um     3.05 um     4.84 um  
   4.00 MeV   5.094E-02  3.035E-05   67.98 um     3.32 um     5.31 um  
   4.50 MeV   4.709E-02  2.742E-05   82.11 um     4.12 um     6.31 um  
   5.00 MeV   4.385E-02  2.503E-05   97.35 um     4.90 um     7.37 um  
   5.50 MeV   4.109E-02  2.305E-05  113.66 um     5.68 um     8.49 um  
   6.00 MeV   3.869E-02  2.137E-05  131.03 um     6.47 um     9.68 um  
   6.50 MeV   3.660E-02  1.994E-05  149.44 um     7.26 um    10.92 um  
   7.00 MeV   3.474E-02  1.869E-05  168.87 um     8.07 um    12.23 um  
   8.00 MeV   3.161E-02  1.664E-05  210.71 um    10.57 um    15.02 um  
   9.00 MeV   2.905E-02  1.501E-05  256.46 um    12.99 um    18.05 um  
  10.00 MeV   2.693E-02  1.368E-05  306.05 um    15.39 um    21.29 um  
  11.00 MeV   2.512E-02  1.259E-05  359.38 um    17.81 um    24.75 um  
