 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\SRIM_H.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.0000E-05 g/cm3 = 5.3768E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 350.00 keV   1.530E+00  1.791E-03   16.60 mm   588.74 um   253.60 um  
 375.00 keV   1.451E+00  1.686E-03   18.46 mm   647.30 um   272.62 um  
 400.00 keV   1.381E+00  1.594E-03   20.42 mm   706.65 um   292.81 um  
 450.00 keV   1.260E+00  1.437E-03   24.63 mm   928.45 um   336.65 um  
 500.00 keV   1.162E+00  1.310E-03   29.22 mm     1.14 mm   384.95 um  
 550.00 keV   1.079E+00  1.205E-03   34.18 mm     1.34 mm   437.53 um  
 600.00 keV   1.008E+00  1.116E-03   39.50 mm     1.54 mm   494.23 um  
 650.00 keV   9.477E-01  1.039E-03   45.17 mm     1.75 mm   554.91 um  
 700.00 keV   8.947E-01  9.735E-04   51.20 mm     1.95 mm   619.43 um  
 800.00 keV   8.064E-01  8.650E-04   64.27 mm     2.70 mm   759.68 um  
 900.00 keV   7.355E-01  7.791E-04   78.69 mm     3.39 mm   914.24 um  
   1.00 MeV   6.772E-01  7.095E-04   94.42 mm     4.07 mm     1.08 mm  
   1.10 MeV   6.322E-01  6.518E-04  111.39 mm     4.74 mm     1.26 mm  
   1.20 MeV   5.879E-01  6.031E-04  129.60 mm     5.41 mm     1.46 mm  
   1.30 MeV   5.513E-01  5.616E-04  149.10 mm     6.08 mm     1.66 mm  
   1.40 MeV   5.197E-01  5.256E-04  169.84 mm     6.77 mm     1.88 mm  
   1.50 MeV   4.918E-01  4.942E-04  191.79 mm     7.47 mm     2.12 mm  
   1.60 MeV   4.670E-01  4.665E-04  214.96 mm     8.17 mm     2.36 mm  
   1.70 MeV   4.448E-01  4.418E-04  239.32 mm     8.89 mm     2.61 mm  
   1.80 MeV   4.247E-01  4.197E-04  264.86 mm     9.62 mm     2.88 mm  
   2.00 MeV   3.899E-01  3.819E-04  319.43 mm    12.37 mm     3.45 mm  
   2.25 MeV   3.542E-01  3.436E-04  394.13 mm    16.32 mm     4.23 mm  
   2.50 MeV   3.250E-01  3.125E-04  475.94 mm    20.06 mm     5.08 mm  
   2.75 MeV   3.005E-01  2.868E-04  564.78 mm    23.73 mm     6.00 mm  
   3.00 MeV   2.797E-01  2.652E-04  660.53 mm    27.38 mm     6.98 mm  
   3.25 MeV   2.618E-01  2.467E-04  763.12 mm    31.06 mm     8.03 mm  
   3.50 MeV   2.462E-01  2.307E-04  872.46 mm    34.77 mm     9.15 mm  
   3.75 MeV   2.325E-01  2.168E-04  988.48 mm    38.52 mm    10.34 mm  
   4.00 MeV   2.203E-01  2.045E-04    1.11 m     42.33 mm    11.59 mm  
   4.50 MeV   1.997E-01  1.838E-04    1.38 m     56.67 mm    14.28 mm  
   5.00 MeV   1.829E-01  1.671E-04    1.67 m     70.17 mm    17.22 mm  
   5.50 MeV   1.689E-01  1.533E-04    1.98 m     83.37 mm    20.41 mm  
   6.00 MeV   1.570E-01  1.416E-04    2.32 m     96.51 mm    23.84 mm  
   6.50 MeV   1.468E-01  1.317E-04    2.69 m    109.71 mm    27.51 mm  
   7.00 MeV   1.379E-01  1.231E-04    3.08 m    123.04 mm    31.42 mm  
   8.00 MeV   1.232E-01  1.090E-04    3.93 m    172.67 mm    39.93 mm  
   9.00 MeV   1.116E-01  9.794E-05    4.88 m    219.02 mm    49.36 mm  
  10.00 MeV   1.021E-01  8.897E-05    5.92 m    264.39 mm    59.69 mm  
  11.00 MeV   9.416E-02  8.155E-05    7.05 m    309.71 mm    70.89 mm  
  12.00 MeV   8.748E-02  7.532E-05    8.28 m    355.38 mm    82.96 mm  
  13.00 MeV   8.175E-02  7.001E-05    9.59 m    401.64 mm    95.88 mm  
  14.00 MeV   7.678E-02  6.542E-05   10.99 m    448.61 mm   109.63 mm  
  15.00 MeV   7.243E-02  6.142E-05   12.48 m    496.36 mm   124.22 mm  
  16.00 MeV   6.859E-02  5.790E-05   14.05 m    544.91 mm   139.61 mm  
  17.00 MeV   6.516E-02  5.477E-05   15.72 m    594.30 mm   155.82 mm  
  18.00 MeV   6.209E-02  5.197E-05   17.46 m    644.51 mm   172.82 mm  
  20.00 MeV   5.680E-02  4.719E-05   21.20 m    835.66 mm   209.19 mm  
  22.50 MeV   5.144E-02  4.235E-05   26.34 m      1.11 m    259.00 mm  
  25.00 MeV   4.707E-02  3.845E-05   31.98 m      1.37 m    313.50 mm  
  27.50 MeV   4.345E-02  3.522E-05   38.12 m      1.62 m    372.60 mm  
  30.00 MeV   4.040E-02  3.251E-05   44.74 m      1.88 m    436.19 mm  
  32.50 MeV   3.779E-02  3.020E-05   51.85 m      2.13 m    504.18 mm  
  35.00 MeV   3.553E-02  2.821E-05   59.43 m      2.39 m    576.48 mm  
  37.50 MeV   3.355E-02  2.647E-05   67.47 m      2.65 m    653.01 mm  
  40.00 MeV   3.180E-02  2.495E-05   75.97 m      2.91 m    733.70 mm  
  45.00 MeV   2.886E-02  2.238E-05   94.30 m      3.91 m    907.31 mm  
  50.00 MeV   2.648E-02  2.030E-05  114.38 m      4.84 m      1.10 m   
  55.00 MeV   2.450E-02  1.859E-05  136.19 m      5.75 m      1.30 m   
  60.00 MeV   2.284E-02  1.716E-05  159.66 m      6.65 m      1.52 m   
  65.00 MeV   2.141E-02  1.593E-05  184.77 m      7.55 m      1.75 m   
  70.00 MeV   2.019E-02  1.488E-05  211.48 m      8.45 m      2.00 m   
  80.00 MeV   1.817E-02  1.315E-05  269.48 m     11.80 m      2.54 m   
  90.00 MeV   1.658E-02  1.179E-05  333.49 m     14.89 m      3.13 m   
 100.00 MeV   1.529E-02  1.069E-05  403.26 m     17.89 m      3.76 m   
 110.00 MeV   1.423E-02  9.788E-06  478.57 m     20.84 m      4.44 m   
 120.00 MeV   1.333E-02  9.029E-06  559.21 m     23.79 m      5.17 m   
 130.00 MeV   1.257E-02  8.383E-06  645.00 m     26.73 m      5.93 m   
 140.00 MeV   1.192E-02  7.825E-06  735.74 m     29.68 m      6.74 m   
 150.00 MeV   1.134E-02  7.339E-06  831.27 m     32.65 m      7.58 m   
 160.00 MeV   1.084E-02  6.912E-06  931.42 m     35.62 m      8.46 m   
 170.00 MeV   1.039E-02  6.533E-06    1.04 km    38.61 m      9.38 m   
 180.00 MeV   9.997E-03  6.195E-06    1.14 km    41.61 m     10.32 m   
 200.00 MeV   9.318E-03  5.617E-06    1.38 km    52.90 m     12.31 m   
 225.00 MeV   8.635E-03  5.033E-06    1.68 km    68.76 m     14.94 m   
 250.00 MeV   8.086E-03  4.563E-06    2.02 km    83.38 m     17.74 m   
 275.00 MeV   7.636E-03  4.175E-06    2.37 km    97.31 m     20.67 m   
 300.00 MeV   7.261E-03  3.850E-06    2.74 km   110.78 m     23.73 m   
 325.00 MeV   6.943E-03  3.573E-06    3.13 km   123.92 m     26.90 m   
 350.00 MeV   6.671E-03  3.334E-06    3.54 km   136.81 m     30.17 m   
 375.00 MeV   6.435E-03  3.126E-06    3.97 km   149.47 m     33.52 m   
 400.00 MeV   6.230E-03  2.943E-06    4.40 km   161.94 m     36.95 m   
 450.00 MeV   5.890E-03  2.637E-06    5.32 km   207.67 m     44.02 m   
 500.00 MeV   5.620E-03  2.389E-06    6.29 km   248.73 m     51.29 m   
 550.00 MeV   5.402E-03  2.186E-06    7.30 km   286.89 m     58.74 m   
 600.00 MeV   5.223E-03  2.015E-06    8.34 km   322.96 m     66.30 m   
 650.00 MeV   5.074E-03  1.869E-06    9.42 km   357.40 m     73.96 m   
 700.00 MeV   4.948E-03  1.744E-06   10.53 km   390.47 m     81.68 m   
 800.00 MeV   4.750E-03  1.539E-06   12.82 km   507.79 m     97.22 m   
 900.00 MeV   4.603E-03  1.378E-06   15.20 km   609.23 m    112.78 m   
   1.00 GeV   4.491E-03  1.249E-06   17.64 km   700.74 m    128.27 m   
   1.10 GeV   4.404E-03  1.142E-06   20.14 km   785.06 m    143.60 m   
   1.20 GeV   4.336E-03  1.052E-06   22.68 km   863.77 m    158.75 m   
   1.30 GeV   4.283E-03  9.762E-07   25.26 km   937.85 m    173.68 m   
   1.40 GeV   4.241E-03  9.106E-07   27.86 km     1.01 km   188.36 m   
   1.50 GeV   4.207E-03  8.535E-07   30.49 km     1.07 km   202.79 m   
   1.60 GeV   4.180E-03  8.033E-07   33.14 km     1.14 km   216.96 m   
   1.70 GeV   4.159E-03  7.588E-07   35.81 km     1.20 km   230.87 m   
   1.80 GeV   4.142E-03  7.191E-07   38.48 km     1.26 km   244.52 m   
   2.00 GeV   4.119E-03  6.513E-07   43.86 km     1.47 km   271.05 m   
   2.25 GeV   4.105E-03  5.830E-07   50.62 km     1.75 km   302.83 m   
   2.50 GeV   4.101E-03  5.280E-07   57.38 km     2.00 km   333.16 m   
   2.75 GeV   4.104E-03  4.827E-07   64.15 km     2.22 km   362.15 m   
   3.00 GeV   4.112E-03  4.447E-07   70.91 km     2.41 km   389.89 m   
   3.25 GeV   4.123E-03  4.125E-07   77.66 km     2.60 km   416.50 m   
   3.50 GeV   4.136E-03  3.846E-07   84.38 km     2.77 km   442.05 m   
   3.75 GeV   4.151E-03  3.604E-07   91.09 km     2.92 km   466.63 m   
   4.00 GeV   4.167E-03  3.392E-07   97.76 km     3.07 km   490.32 m   
   4.50 GeV   4.200E-03  3.035E-07  111.04 km     3.60 km   535.27 m   
   5.00 GeV   4.235E-03  2.748E-07  124.21 km     4.06 km   577.37 m   
   5.50 GeV   4.269E-03  2.512E-07  137.27 km     4.46 km   616.99 m   
   6.00 GeV   4.302E-03  2.314E-07  150.24 km     4.82 km   654.44 m   
   6.50 GeV   4.335E-03  2.145E-07  163.10 km     5.15 km   689.96 m   
   7.00 GeV   4.367E-03  2.000E-07  175.86 km     5.46 km   723.77 m   
   8.00 GeV   4.427E-03  1.763E-07  201.13 km     6.53 km   786.96 m   
   9.00 GeV   4.482E-03  1.578E-07  226.07 km     7.42 km   845.14 m   
  10.00 GeV   4.534E-03  1.428E-07  250.71 km     8.20 km   899.16 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E-04                 eV / Angstrom 
  8.9997E-03                keV / micron   
  8.9997E-03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.6738E+00                 eV / (1E15 atoms/cm2)
  5.5947E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
