 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Lutetium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.8410E+00 g/cm3 = 3.3870E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Lu     71    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   7.363E-02  7.562E-05    7.22 um     8598 A      1.27 um  
 900.00 keV   7.049E-02  6.896E-05    8.55 um     9788 A      1.46 um  
   1.00 MeV   6.819E-02  6.346E-05    9.94 um     1.10 um     1.67 um  
   1.10 MeV   6.562E-02  5.884E-05   11.37 um     1.22 um     1.87 um  
   1.20 MeV   6.300E-02  5.490E-05   12.87 um     1.34 um     2.09 um  
   1.30 MeV   6.076E-02  5.149E-05   14.43 um     1.46 um     2.30 um  
   1.40 MeV   5.873E-02  4.852E-05   16.05 um     1.59 um     2.53 um  
   1.50 MeV   5.687E-02  4.589E-05   17.73 um     1.71 um     2.76 um  
   1.60 MeV   5.515E-02  4.356E-05   19.46 um     1.84 um     2.99 um  
   1.70 MeV   5.356E-02  4.147E-05   21.24 um     1.97 um     3.23 um  
   1.80 MeV   5.207E-02  3.959E-05   23.08 um     2.10 um     3.47 um  
   2.00 MeV   4.940E-02  3.633E-05   26.92 um     2.40 um     3.97 um  
   2.25 MeV   4.649E-02  3.299E-05   32.00 um     2.79 um     4.62 um  
   2.50 MeV   4.398E-02  3.025E-05   37.40 um     3.18 um     5.30 um  
   2.75 MeV   4.177E-02  2.796E-05   43.10 um     3.58 um     6.01 um  
   3.00 MeV   3.982E-02  2.601E-05   49.10 um     3.99 um     6.74 um  
   3.25 MeV   3.808E-02  2.434E-05   55.39 um     4.40 um     7.50 um  
   3.50 MeV   3.652E-02  2.288E-05   61.96 um     4.83 um     8.29 um  
   3.75 MeV   3.510E-02  2.160E-05   68.81 um     5.26 um     9.10 um  
   4.00 MeV   3.381E-02  2.046E-05   75.94 um     5.70 um     9.94 um  
   4.50 MeV   3.154E-02  1.854E-05   91.00 um     6.75 um    11.69 um  
   5.00 MeV   2.960E-02  1.696E-05  107.10 um     7.83 um    13.53 um  
   5.50 MeV   2.793E-02  1.565E-05  124.23 um     8.91 um    15.46 um  
   6.00 MeV   2.647E-02  1.454E-05  142.36 um    10.02 um    17.49 um  
   6.50 MeV   2.517E-02  1.358E-05  161.47 um    11.16 um    19.60 um  
   7.00 MeV   2.402E-02  1.275E-05  181.55 um    12.32 um    21.80 um  
   8.00 MeV   2.205E-02  1.138E-05  224.48 um    15.30 um    26.46 um  
   9.00 MeV   2.042E-02  1.029E-05  271.09 um    18.29 um    31.44 um  
  10.00 MeV   1.905E-02  9.397E-06  321.26 um    21.34 um    36.75 um  
  11.00 MeV   1.788E-02  8.657E-06  374.91 um    24.46 um    42.36 um  
  12.00 MeV   1.687E-02  8.032E-06  431.97 um    27.65 um    48.27 um  
  13.00 MeV   1.598E-02  7.495E-06  492.36 um    30.94 um    54.48 um  
  14.00 MeV   1.519E-02  7.029E-06  556.03 um    34.31 um    60.97 um  
  15.00 MeV   1.449E-02  6.622E-06  622.92 um    37.77 um    67.75 um  
  16.00 MeV   1.385E-02  6.261E-06  692.97 um    41.33 um    74.80 um  
  17.00 MeV   1.328E-02  5.940E-06  766.15 um    44.98 um    82.13 um  
  18.00 MeV   1.277E-02  5.651E-06  842.41 um    48.72 um    89.72 um  
  20.00 MeV   1.186E-02  5.156E-06    1.00 mm    58.61 um   105.70 um  
  22.50 MeV   1.091E-02  4.652E-06    1.22 mm    72.33 um   127.12 um  
  25.00 MeV   1.013E-02  4.242E-06    1.46 mm    86.08 um   150.08 um  
  27.50 MeV   9.461E-03  3.902E-06    1.71 mm   100.03 um   174.54 um  
  30.00 MeV   8.890E-03  3.615E-06    1.98 mm   114.29 um   200.46 um  
  32.50 MeV   8.394E-03  3.369E-06    2.27 mm   128.89 um   227.78 um  
  35.00 MeV   7.958E-03  3.157E-06    2.58 mm   143.86 um   256.49 um  
  37.50 MeV   7.573E-03  2.970E-06    2.90 mm   159.21 um   286.55 um  
  40.00 MeV   7.229E-03  2.806E-06    3.23 mm   174.96 um   317.92 um  
  45.00 MeV   6.641E-03  2.528E-06    3.95 mm   219.21 um   384.53 um  
  50.00 MeV   6.156E-03  2.303E-06    4.73 mm   263.11 um   456.07 um  
  55.00 MeV   5.748E-03  2.117E-06    5.57 mm   307.37 um   532.36 um  
  60.00 MeV   5.401E-03  1.959E-06    6.47 mm   352.34 um   613.22 um  
  65.00 MeV   5.101E-03  1.825E-06    7.42 mm   398.21 um   698.49 um  
  70.00 MeV   4.838E-03  1.708E-06    8.42 mm   445.07 um   788.01 um  
  80.00 MeV   4.402E-03  1.517E-06   10.59 mm   581.84 um   979.31 um  
  90.00 MeV   4.054E-03  1.365E-06   12.95 mm   715.31 um     1.19 mm  
 100.00 MeV   3.768E-03  1.243E-06   15.51 mm   848.72 um     1.41 mm  
 110.00 MeV   3.530E-03  1.141E-06   18.25 mm   983.42 um     1.64 mm  
 120.00 MeV   3.328E-03  1.055E-06   21.17 mm     1.12 mm     1.89 mm  
 130.00 MeV   3.154E-03  9.823E-07   24.26 mm     1.26 mm     2.15 mm  
 140.00 MeV   3.004E-03  9.191E-07   27.51 mm     1.40 mm     2.42 mm  
 150.00 MeV   2.871E-03  8.638E-07   30.92 mm     1.54 mm     2.70 mm  
 160.00 MeV   2.755E-03  8.151E-07   34.47 mm     1.69 mm     3.00 mm  
 170.00 MeV   2.651E-03  7.718E-07   38.18 mm     1.84 mm     3.30 mm  
 180.00 MeV   2.558E-03  7.331E-07   42.02 mm     1.99 mm     3.61 mm  
 200.00 MeV   2.398E-03  6.667E-07   50.11 mm     2.43 mm     4.26 mm  
 225.00 MeV   2.236E-03  5.995E-07   60.94 mm     3.04 mm     5.12 mm  
 250.00 MeV   2.105E-03  5.450E-07   72.49 mm     3.62 mm     6.02 mm  
 275.00 MeV   1.997E-03  5.000E-07   84.72 mm     4.19 mm     6.96 mm  
 300.00 MeV   1.906E-03  4.622E-07   97.58 mm     4.75 mm     7.94 mm  
 325.00 MeV   1.829E-03  4.298E-07  111.01 mm     5.31 mm     8.94 mm  
 350.00 MeV   1.763E-03  4.019E-07  124.98 mm     5.86 mm     9.97 mm  
 375.00 MeV   1.706E-03  3.775E-07  139.45 mm     6.42 mm    11.03 mm  
 400.00 MeV   1.656E-03  3.560E-07  154.39 mm     6.96 mm    12.10 mm  
 450.00 MeV   1.573E-03  3.199E-07  185.51 mm     8.62 mm    14.30 mm  
 500.00 MeV   1.507E-03  2.907E-07  218.15 mm    10.16 mm    16.55 mm  
 550.00 MeV   1.454E-03  2.665E-07  252.11 mm    11.62 mm    18.84 mm  
 600.00 MeV   1.410E-03  2.462E-07  287.23 mm    13.03 mm    21.16 mm  
 650.00 MeV   1.374E-03  2.289E-07  323.37 mm    14.39 mm    23.50 mm  
 700.00 MeV   1.344E-03  2.139E-07  360.40 mm    15.71 mm    25.84 mm  
 800.00 MeV   1.296E-03  1.893E-07  436.72 mm    19.75 mm    30.54 mm  
 900.00 MeV   1.261E-03  1.700E-07  515.54 mm    23.35 mm    35.22 mm  
   1.00 GeV   1.235E-03  1.544E-07  596.34 mm    26.65 mm    39.85 mm  
   1.10 GeV   1.215E-03  1.415E-07  678.70 mm    29.73 mm    44.42 mm  
   1.20 GeV   1.199E-03  1.306E-07  762.28 mm    32.62 mm    48.91 mm  
   1.30 GeV   1.187E-03  1.214E-07  846.85 mm    35.37 mm    53.32 mm  
   1.40 GeV   1.178E-03  1.134E-07  932.18 mm    37.98 mm    57.64 mm  
   1.50 GeV   1.172E-03  1.065E-07    1.02 m     40.48 mm    61.88 mm  
   1.60 GeV   1.166E-03  1.003E-07    1.10 m     42.88 mm    66.03 mm  
   1.70 GeV   1.163E-03  9.489E-08    1.19 m     45.18 mm    70.10 mm  
