 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Sodium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.7000E-01 g/cm3 = 2.5408E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Na     11    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 650.00 keV   2.400E-01  1.837E-04   18.85 um     8518 A      1.10 um  
 700.00 keV   2.285E-01  1.725E-04   21.03 um     9309 A      1.20 um  
 800.00 keV   2.088E-01  1.540E-04   25.73 um     1.19 um     1.41 um  
 900.00 keV   1.925E-01  1.393E-04   30.84 um     1.44 um     1.64 um  
   1.00 MeV   1.788E-01  1.273E-04   36.37 um     1.69 um     1.89 um  
   1.10 MeV   1.691E-01  1.173E-04   42.26 um     1.93 um     2.15 um  
   1.20 MeV   1.596E-01  1.089E-04   48.51 um     2.18 um     2.43 um  
   1.30 MeV   1.514E-01  1.016E-04   55.11 um     2.42 um     2.72 um  
   1.40 MeV   1.442E-01  9.534E-05   62.05 um     2.67 um     3.02 um  
   1.50 MeV   1.377E-01  8.983E-05   69.33 um     2.93 um     3.34 um  
   1.60 MeV   1.319E-01  8.496E-05   76.94 um     3.18 um     3.67 um  
   1.70 MeV   1.266E-01  8.061E-05   84.89 um     3.44 um     4.01 um  
   1.80 MeV   1.217E-01  7.672E-05   93.15 um     3.71 um     4.37 um  
   2.00 MeV   1.132E-01  7.001E-05  110.64 um     4.59 um     5.11 um  
   2.25 MeV   1.043E-01  6.319E-05  134.25 um     5.83 um     6.11 um  
   2.50 MeV   9.689E-02  5.764E-05  159.78 um     7.02 um     7.17 um  
   2.75 MeV   9.056E-02  5.304E-05  187.18 um     8.19 um     8.31 um  
   3.00 MeV   8.511E-02  4.915E-05  216.42 um     9.36 um     9.51 um  
   3.25 MeV   8.035E-02  4.582E-05  247.46 um    10.53 um    10.78 um  
   3.50 MeV   7.615E-02  4.293E-05  280.28 um    11.71 um    12.11 um  
   3.75 MeV   7.242E-02  4.041E-05  314.85 um    12.91 um    13.51 um  
   4.00 MeV   6.909E-02  3.818E-05  351.14 um    14.12 um    14.96 um  
   4.50 MeV   6.335E-02  3.441E-05  428.78 um    18.31 um    18.06 um  
   5.00 MeV   5.858E-02  3.136E-05  513.09 um    22.29 um    21.40 um  
   5.50 MeV   5.455E-02  2.882E-05  603.96 um    26.19 um    24.96 um  
   6.00 MeV   5.110E-02  2.669E-05  701.25 um    30.08 um    28.76 um  
   6.50 MeV   4.810E-02  2.486E-05  804.87 um    33.98 um    32.77 um  
   7.00 MeV   4.546E-02  2.328E-05  914.73 um    37.93 um    37.01 um  
   8.00 MeV   4.105E-02  2.067E-05    1.15 mm    51.71 um    46.13 um  
   9.00 MeV   3.749E-02  1.861E-05    1.41 mm    64.68 um    56.09 um  
  10.00 MeV   3.456E-02  1.694E-05    1.70 mm    77.41 um    66.86 um  
  11.00 MeV   3.209E-02  1.556E-05    2.01 mm    90.11 um    78.44 um  
  12.00 MeV   2.998E-02  1.440E-05    2.34 mm   102.92 um    90.79 um  
  13.00 MeV   2.816E-02  1.340E-05    2.69 mm   115.89 um   103.92 um  
  14.00 MeV   2.657E-02  1.254E-05    3.07 mm   129.06 um   117.80 um  
  15.00 MeV   2.517E-02  1.179E-05    3.47 mm   142.46 um   132.42 um  
  16.00 MeV   2.392E-02  1.113E-05    3.89 mm   156.09 um   147.77 um  
  17.00 MeV   2.280E-02  1.054E-05    4.33 mm   169.96 um   163.83 um  
  18.00 MeV   2.180E-02  1.001E-05    4.79 mm   184.07 um   180.61 um  
  20.00 MeV   2.005E-02  9.103E-06    5.77 mm   234.50 um   216.28 um  
  22.50 MeV   1.827E-02  8.187E-06    7.11 mm   306.43 um   264.69 um  
  25.00 MeV   1.680E-02  7.445E-06    8.58 mm   375.03 um   317.26 um  
  27.50 MeV   1.558E-02  6.831E-06   10.17 mm   442.52 um   373.86 um  
  30.00 MeV   1.454E-02  6.315E-06   11.88 mm   509.90 um   434.40 um  
  32.50 MeV   1.365E-02  5.874E-06   13.70 mm   577.69 um   498.78 um  
  35.00 MeV   1.287E-02  5.493E-06   15.64 mm   646.18 um   566.92 um  
