 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Ruthenium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.2300E+01 g/cm3 = 7.3286E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ru     44    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 900.00 keV   1.024E-01  8.876E-05    4.78 um     3923 A      6049 A   
   1.00 MeV   9.606E-02  8.149E-05    5.58 um     4408 A      6873 A   
   1.10 MeV   9.159E-02  7.541E-05    6.42 um     4906 A      7737 A   
   1.20 MeV   8.724E-02  7.023E-05    7.30 um     5415 A      8637 A   
   1.30 MeV   8.358E-02  6.577E-05    8.23 um     5935 A      9573 A   
   1.40 MeV   8.032E-02  6.188E-05    9.20 um     6465 A      1.05 um  
   1.50 MeV   7.737E-02  5.846E-05   10.20 um     7005 A      1.15 um  
   1.60 MeV   7.467E-02  5.542E-05   11.25 um     7555 A      1.26 um  
   1.70 MeV   7.219E-02  5.270E-05   12.33 um     8115 A      1.36 um  
   1.80 MeV   6.991E-02  5.026E-05   13.44 um     8684 A      1.47 um  
   2.00 MeV   6.584E-02  4.604E-05   15.79 um     1.01 um     1.70 um  
   2.25 MeV   6.150E-02  4.172E-05   18.91 um     1.21 um     1.99 um  
   2.50 MeV   5.781E-02  3.819E-05   22.25 um     1.40 um     2.30 um  
   2.75 MeV   5.462E-02  3.525E-05   25.79 um     1.60 um     2.63 um  
   3.00 MeV   5.182E-02  3.275E-05   29.53 um     1.79 um     2.97 um  
   3.25 MeV   4.935E-02  3.061E-05   33.47 um     2.00 um     3.33 um  
   3.50 MeV   4.715E-02  2.874E-05   37.60 um     2.20 um     3.70 um  
   3.75 MeV   4.516E-02  2.711E-05   41.92 um     2.41 um     4.09 um  
   4.00 MeV   4.337E-02  2.566E-05   46.43 um     2.62 um     4.48 um  
   4.50 MeV   4.024E-02  2.321E-05   55.98 um     3.20 um     5.32 um  
   5.00 MeV   3.760E-02  2.121E-05   66.25 um     3.77 um     6.20 um  
   5.50 MeV   3.533E-02  1.954E-05   77.21 um     4.35 um     7.14 um  
   6.00 MeV   3.336E-02  1.813E-05   88.85 um     4.93 um     8.12 um  
   6.50 MeV   3.163E-02  1.693E-05  101.16 um     5.53 um     9.16 um  
   7.00 MeV   3.009E-02  1.588E-05  114.13 um     6.13 um    10.23 um  
   8.00 MeV   2.749E-02  1.415E-05  141.95 um     7.86 um    12.52 um  
   9.00 MeV   2.535E-02  1.277E-05  172.29 um     9.56 um    14.99 um  
  10.00 MeV   2.356E-02  1.166E-05  205.07 um    11.27 um    17.63 um  
  11.00 MeV   2.203E-02  1.073E-05  240.24 um    13.00 um    20.43 um  
  12.00 MeV   2.072E-02  9.944E-06  277.75 um    14.76 um    23.40 um  
  13.00 MeV   1.957E-02  9.272E-06  317.55 um    16.56 um    26.52 um  
  14.00 MeV   1.856E-02  8.690E-06  359.62 um    18.41 um    29.80 um  
  15.00 MeV   1.766E-02  8.180E-06  403.91 um    20.29 um    33.24 um  
  16.00 MeV   1.686E-02  7.730E-06  450.39 um    22.23 um    36.82 um  
  17.00 MeV   1.613E-02  7.329E-06  499.03 um    24.20 um    40.55 um  
  18.00 MeV   1.547E-02  6.970E-06  549.81 um    26.23 um    44.43 um  
  20.00 MeV   1.433E-02  6.353E-06  657.61 um    32.21 um    52.61 um  
  22.50 MeV   1.314E-02  5.726E-06  803.88 um    40.62 um    63.63 um  
  25.00 MeV   1.216E-02  5.217E-06  962.71 um    48.88 um    75.48 um  
  27.50 MeV   1.133E-02  4.796E-06    1.13 mm    57.16 um    88.16 um  
  30.00 MeV   1.062E-02  4.440E-06    1.32 mm    65.54 um   101.63 um  
  32.50 MeV   1.001E-02  4.136E-06    1.51 mm    74.06 um   115.88 um  
  35.00 MeV   9.470E-03  3.872E-06    1.72 mm    82.76 um   130.89 um  
  37.50 MeV   8.996E-03  3.642E-06    1.94 mm    91.63 um   146.63 um  
  40.00 MeV   8.574E-03  3.439E-06    2.16 mm   100.70 um   163.10 um  
  45.00 MeV   7.855E-03  3.096E-06    2.65 mm   128.82 um   198.16 um  
  50.00 MeV   7.265E-03  2.818E-06    3.19 mm   156.16 um   235.94 um  
  55.00 MeV   6.770E-03  2.588E-06    3.76 mm   183.37 um   276.34 um  
  60.00 MeV   6.349E-03  2.394E-06    4.37 mm   210.75 um   319.27 um  
  65.00 MeV   5.986E-03  2.229E-06    5.03 mm   238.48 um   364.64 um  
  70.00 MeV   5.671E-03  2.086E-06    5.72 mm   266.63 um   412.36 um  
  80.00 MeV   5.147E-03  1.850E-06    7.21 mm   356.19 um   514.59 um  
  90.00 MeV   4.729E-03  1.664E-06    8.84 mm   441.76 um   625.41 um  
 100.00 MeV   4.388E-03  1.514E-06   10.60 mm   526.19 um   744.29 um  
 110.00 MeV   4.104E-03  1.389E-06   12.50 mm   610.66 um   870.79 um  
 120.00 MeV   3.864E-03  1.284E-06   14.52 mm   695.72 um     1.00 mm  
 130.00 MeV   3.658E-03  1.195E-06   16.67 mm   781.67 um     1.14 mm  
 140.00 MeV   3.480E-03  1.117E-06   18.92 mm   868.63 um     1.29 mm  
 150.00 MeV   3.323E-03  1.050E-06   21.29 mm   956.65 um     1.44 mm  
