 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Polonium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.2511E+00 g/cm3 = 2.6529E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Po     84    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   6.969E-02  7.034E-05    7.83 um     1.00 um     1.45 um  
 900.00 keV   6.478E-02  6.421E-05    9.34 um     1.15 um     1.69 um  
   1.00 MeV   6.056E-02  5.914E-05   10.95 um     1.31 um     1.95 um  
   1.10 MeV   5.846E-02  5.488E-05   12.66 um     1.47 um     2.22 um  
   1.20 MeV   5.651E-02  5.124E-05   14.42 um     1.63 um     2.50 um  
   1.30 MeV   5.467E-02  4.810E-05   16.25 um     1.80 um     2.78 um  
   1.40 MeV   5.295E-02  4.534E-05   18.15 um     1.96 um     3.07 um  
   1.50 MeV   5.134E-02  4.291E-05   20.10 um     2.13 um     3.37 um  
   1.60 MeV   4.983E-02  4.075E-05   22.12 um     2.30 um     3.67 um  
   1.70 MeV   4.843E-02  3.881E-05   24.20 um     2.47 um     3.98 um  
   1.80 MeV   4.712E-02  3.707E-05   26.35 um     2.65 um     4.29 um  
   2.00 MeV   4.474E-02  3.404E-05   30.81 um     3.03 um     4.94 um  
   2.25 MeV   4.216E-02  3.093E-05   36.73 um     3.54 um     5.78 um  
   2.50 MeV   3.993E-02  2.838E-05   43.00 um     4.05 um     6.66 um  
   2.75 MeV   3.797E-02  2.625E-05   49.62 um     4.57 um     7.58 um  
   3.00 MeV   3.624E-02  2.444E-05   56.57 um     5.10 um     8.53 um  
   3.25 MeV   3.470E-02  2.287E-05   63.86 um     5.64 um     9.51 um  
   3.50 MeV   3.331E-02  2.151E-05   71.47 um     6.19 um    10.52 um  
   3.75 MeV   3.205E-02  2.032E-05   79.39 um     6.76 um    11.56 um  
   4.00 MeV   3.091E-02  1.925E-05   87.62 um     7.33 um    12.64 um  
   4.50 MeV   2.889E-02  1.745E-05  104.99 um     8.66 um    14.87 um  
   5.00 MeV   2.717E-02  1.598E-05  123.54 um    10.01 um    17.23 um  
   5.50 MeV   2.568E-02  1.475E-05  143.23 um    11.39 um    19.70 um  
   6.00 MeV   2.437E-02  1.371E-05  164.04 um    12.79 um    22.27 um  
   6.50 MeV   2.322E-02  1.281E-05  185.95 um    14.23 um    24.96 um  
   7.00 MeV   2.219E-02  1.203E-05  208.93 um    15.70 um    27.75 um  
   8.00 MeV   2.042E-02  1.074E-05  258.01 um    19.33 um    33.64 um  
   9.00 MeV   1.895E-02  9.717E-06  311.17 um    23.00 um    39.92 um  
  10.00 MeV   1.771E-02  8.880E-06  368.30 um    26.75 um    46.59 um  
  11.00 MeV   1.665E-02  8.184E-06  429.31 um    30.59 um    53.64 um  
  12.00 MeV   1.572E-02  7.595E-06  494.10 um    34.54 um    61.05 um  
  13.00 MeV   1.491E-02  7.090E-06  562.60 um    38.60 um    68.81 um  
  14.00 MeV   1.419E-02  6.652E-06  634.74 um    42.77 um    76.92 um  
  15.00 MeV   1.355E-02  6.267E-06  710.46 um    47.06 um    85.37 um  
  16.00 MeV   1.297E-02  5.927E-06  789.70 um    51.47 um    94.16 um  
  17.00 MeV   1.244E-02  5.624E-06  872.40 um    55.99 um   103.28 um  
  18.00 MeV   1.197E-02  5.352E-06  958.53 um    60.62 um   112.72 um  
  20.00 MeV   1.113E-02  4.885E-06    1.14 mm    72.40 um   132.56 um  
  22.50 MeV   1.026E-02  4.409E-06    1.39 mm    88.62 um   159.09 um  
  25.00 MeV   9.532E-03  4.022E-06    1.65 mm   105.00 um   187.50 um  
  27.50 MeV   8.915E-03  3.701E-06    1.94 mm   121.71 um   217.71 um  
  30.00 MeV   8.385E-03  3.429E-06    2.24 mm   138.83 um   249.68 um  
  32.50 MeV   7.924E-03  3.197E-06    2.57 mm   156.40 um   283.35 um  
  35.00 MeV   7.518E-03  2.996E-06    2.91 mm   174.46 um   318.69 um  
  37.50 MeV   7.159E-03  2.820E-06    3.27 mm   193.01 um   355.66 um  
  40.00 MeV   6.838E-03  2.664E-06    3.65 mm   212.06 um   394.21 um  
  45.00 MeV   6.289E-03  2.401E-06    4.45 mm   263.53 um   475.97 um  
  50.00 MeV   5.835E-03  2.188E-06    5.32 mm   315.01 um   563.69 um  
  55.00 MeV   5.453E-03  2.011E-06    6.26 mm   367.20 um   657.12 um  
  60.00 MeV   5.127E-03  1.862E-06    7.26 mm   420.42 um   756.06 um  
  65.00 MeV   4.845E-03  1.735E-06    8.32 mm   474.85 um   860.31 um  
  70.00 MeV   4.598E-03  1.624E-06    9.44 mm   530.58 um   969.67 um  
  80.00 MeV   4.188E-03  1.443E-06   11.86 mm   687.49 um     1.20 mm  
  90.00 MeV   3.859E-03  1.299E-06   14.49 mm   842.02 um     1.46 mm  
 100.00 MeV   3.590E-03  1.183E-06   17.34 mm   997.31 um     1.72 mm  
 110.00 MeV   3.365E-03  1.086E-06   20.39 mm     1.15 mm     2.01 mm  
 120.00 MeV   3.174E-03  1.005E-06   23.63 mm     1.31 mm     2.31 mm  
 130.00 MeV   3.010E-03  9.354E-07   27.06 mm     1.48 mm     2.63 mm  
 140.00 MeV   2.868E-03  8.753E-07   30.67 mm     1.64 mm     2.96 mm  
 150.00 MeV   2.743E-03  8.228E-07   34.46 mm     1.81 mm     3.30 mm  
 160.00 MeV   2.633E-03  7.765E-07   38.41 mm     1.99 mm     3.66 mm  
 170.00 MeV   2.534E-03  7.354E-07   42.52 mm     2.16 mm     4.02 mm  
 180.00 MeV   2.446E-03  6.986E-07   46.78 mm     2.34 mm     4.40 mm  
 200.00 MeV   2.295E-03  6.354E-07   55.75 mm     2.84 mm     5.19 mm  
 225.00 MeV   2.141E-03  5.715E-07   67.74 mm     3.53 mm     6.23 mm  
