 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Yttrium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  4.4690E+00 g/cm3 = 3.0271E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      Y     39    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   1.139E-01  1.018E-04   10.35 um     7780 A      1.21 um  
 900.00 keV   1.076E-01  9.251E-05   12.32 um     9014 A      1.41 um  
   1.00 MeV   1.026E-01  8.489E-05   14.39 um     1.03 um     1.61 um  
   1.10 MeV   9.792E-02  7.852E-05   16.57 um     1.15 um     1.82 um  
   1.20 MeV   9.326E-02  7.310E-05   18.86 um     1.28 um     2.04 um  
   1.30 MeV   8.923E-02  6.843E-05   21.26 um     1.40 um     2.27 um  
   1.40 MeV   8.566E-02  6.436E-05   23.76 um     1.53 um     2.50 um  
   1.50 MeV   8.243E-02  6.079E-05   26.37 um     1.67 um     2.75 um  
   1.60 MeV   7.951E-02  5.761E-05   29.07 um     1.80 um     2.99 um  
   1.70 MeV   7.683E-02  5.478E-05   31.87 um     1.94 um     3.25 um  
   1.80 MeV   7.438E-02  5.222E-05   34.77 um     2.08 um     3.51 um  
   2.00 MeV   7.001E-02  4.782E-05   40.85 um     2.43 um     4.06 um  
   2.25 MeV   6.537E-02  4.332E-05   48.97 um     2.92 um     4.77 um  
   2.50 MeV   6.142E-02  3.964E-05   57.63 um     3.41 um     5.53 um  
   2.75 MeV   5.800E-02  3.657E-05   66.84 um     3.90 um     6.32 um  
   3.00 MeV   5.502E-02  3.397E-05   76.57 um     4.39 um     7.14 um  
   3.25 MeV   5.238E-02  3.174E-05   86.81 um     4.89 um     8.00 um  
   3.50 MeV   5.002E-02  2.980E-05   97.56 um     5.39 um     8.90 um  
   3.75 MeV   4.790E-02  2.810E-05  108.80 um     5.91 um     9.83 um  
   4.00 MeV   4.598E-02  2.659E-05  120.53 um     6.43 um    10.79 um  
   4.50 MeV   4.263E-02  2.404E-05  145.41 um     7.90 um    12.80 um  
   5.00 MeV   3.980E-02  2.196E-05  172.16 um     9.34 um    14.95 um  
   5.50 MeV   3.738E-02  2.023E-05  200.74 um    10.78 um    17.21 um  
   6.00 MeV   3.527E-02  1.877E-05  231.11 um    12.24 um    19.59 um  
   6.50 MeV   3.342E-02  1.752E-05  263.24 um    13.73 um    22.09 um  
   7.00 MeV   3.177E-02  1.643E-05  297.10 um    15.23 um    24.71 um  
   8.00 MeV   2.898E-02  1.463E-05  369.85 um    19.68 um    30.27 um  
   9.00 MeV   2.670E-02  1.321E-05  449.24 um    24.03 um    36.26 um  
  10.00 MeV   2.479E-02  1.205E-05  535.12 um    28.36 um    42.69 um  
  11.00 MeV   2.316E-02  1.109E-05  627.33 um    32.75 um    49.52 um  
  12.00 MeV   2.176E-02  1.027E-05  725.77 um    37.22 um    56.76 um  
  13.00 MeV   2.054E-02  9.579E-06  830.32 um    41.78 um    64.39 um  
  14.00 MeV   1.947E-02  8.976E-06  940.88 um    46.44 um    72.41 um  
  15.00 MeV   1.851E-02  8.448E-06    1.06 mm    51.21 um    80.81 um  
  16.00 MeV   1.766E-02  7.982E-06    1.18 mm    56.09 um    89.59 um  
  17.00 MeV   1.689E-02  7.567E-06    1.31 mm    61.08 um    98.73 um  
  18.00 MeV   1.619E-02  7.196E-06    1.44 mm    66.18 um   108.24 um  
  20.00 MeV   1.498E-02  6.557E-06    1.73 mm    81.70 um   128.33 um  
  22.50 MeV   1.372E-02  5.909E-06    2.11 mm   103.56 um   155.41 um  
  25.00 MeV   1.268E-02  5.383E-06    2.53 mm   124.95 um   184.60 um  
  27.50 MeV   1.181E-02  4.947E-06    2.98 mm   146.33 um   215.84 um  
