 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Silver.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.0473E+01 g/cm3 = 5.8467E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ag     47    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 900.00 keV   9.801E-02  8.761E-05    5.98 um     5154 A      8001 A   
   1.00 MeV   9.295E-02  8.046E-05    6.95 um     5773 A      9060 A   
   1.10 MeV   8.868E-02  7.447E-05    7.97 um     6403 A      1.02 um  
   1.20 MeV   8.443E-02  6.938E-05    9.04 um     7046 A      1.13 um  
   1.30 MeV   8.082E-02  6.498E-05   10.16 um     7704 A      1.25 um  
   1.40 MeV   7.764E-02  6.115E-05   11.33 um     8374 A      1.37 um  
   1.50 MeV   7.477E-02  5.778E-05   12.55 um     9058 A      1.50 um  
   1.60 MeV   7.217E-02  5.478E-05   13.81 um     9753 A      1.63 um  
   1.70 MeV   6.978E-02  5.211E-05   15.12 um     1.05 um     1.76 um  
   1.80 MeV   6.759E-02  4.970E-05   16.48 um     1.12 um     1.90 um  
   2.00 MeV   6.370E-02  4.553E-05   19.31 um     1.30 um     2.18 um  
   2.25 MeV   5.954E-02  4.127E-05   23.10 um     1.54 um     2.56 um  
   2.50 MeV   5.601E-02  3.779E-05   27.13 um     1.78 um     2.95 um  
   2.75 MeV   5.295E-02  3.488E-05   31.42 um     2.02 um     3.37 um  
   3.00 MeV   5.026E-02  3.242E-05   35.94 um     2.27 um     3.80 um  
   3.25 MeV   4.789E-02  3.030E-05   40.70 um     2.52 um     4.25 um  
   3.50 MeV   4.577E-02  2.846E-05   45.69 um     2.78 um     4.71 um  
   3.75 MeV   4.386E-02  2.684E-05   50.91 um     3.04 um     5.20 um  
   4.00 MeV   4.214E-02  2.541E-05   56.35 um     3.30 um     5.70 um  
   4.50 MeV   3.912E-02  2.299E-05   67.87 um     4.01 um     6.75 um  
   5.00 MeV   3.658E-02  2.101E-05   80.25 um     4.71 um     7.86 um  
   5.50 MeV   3.439E-02  1.936E-05   93.46 um     5.42 um     9.04 um  
   6.00 MeV   3.248E-02  1.797E-05  107.49 um     6.14 um    10.27 um  
   6.50 MeV   3.081E-02  1.678E-05  122.31 um     6.88 um    11.57 um  
   7.00 MeV   2.933E-02  1.574E-05  137.91 um     7.62 um    12.92 um  
   8.00 MeV   2.680E-02  1.403E-05  171.39 um     9.73 um    15.79 um  
   9.00 MeV   2.473E-02  1.267E-05  207.87 um    11.81 um    18.88 um  
  10.00 MeV   2.300E-02  1.156E-05  247.26 um    13.90 um    22.18 um  
  11.00 MeV   2.152E-02  1.064E-05  289.51 um    16.02 um    25.69 um  
  12.00 MeV   2.024E-02  9.864E-06  334.55 um    18.18 um    29.39 um  
  13.00 MeV   1.913E-02  9.199E-06  382.33 um    20.39 um    33.30 um  
  14.00 MeV   1.815E-02  8.622E-06  432.81 um    22.66 um    37.40 um  
  15.00 MeV   1.727E-02  8.117E-06  485.93 um    24.98 um    41.68 um  
  16.00 MeV   1.649E-02  7.671E-06  541.67 um    27.35 um    46.15 um  
  17.00 MeV   1.579E-02  7.274E-06  599.98 um    29.78 um    50.81 um  
  18.00 MeV   1.515E-02  6.918E-06  660.84 um    32.27 um    55.64 um  
  20.00 MeV   1.403E-02  6.306E-06  789.99 um    39.52 um    65.84 um  
  22.50 MeV   1.288E-02  5.685E-06  965.15 um    49.68 um    79.56 um  
  25.00 MeV   1.192E-02  5.180E-06    1.16 mm    59.70 um    94.31 um  
  27.50 MeV   1.111E-02  4.762E-06    1.36 mm    69.75 um   110.08 um  
  30.00 MeV   1.042E-02  4.409E-06    1.58 mm    79.94 um   126.83 um  
  32.50 MeV   9.822E-03  4.107E-06    1.81 mm    90.31 um   144.54 um  
  35.00 MeV   9.298E-03  3.846E-06    2.06 mm   100.90 um   163.17 um  
