 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Barium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  3.5100E+00 g/cm3 = 1.5392E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ba     56    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 700.00 keV   1.069E-01  8.999E-05   12.01 um     1.08 um     1.67 um  
 800.00 keV   9.835E-02  8.098E-05   14.69 um     1.29 um     1.99 um  
 900.00 keV   9.119E-02  7.373E-05   17.59 um     1.50 um     2.33 um  
   1.00 MeV   8.512E-02  6.777E-05   20.72 um     1.72 um     2.69 um  
   1.10 MeV   8.127E-02  6.277E-05   24.03 um     1.94 um     3.08 um  
   1.20 MeV   7.756E-02  5.851E-05   27.50 um     2.17 um     3.48 um  
   1.30 MeV   7.437E-02  5.484E-05   31.13 um     2.41 um     3.90 um  
   1.40 MeV   7.152E-02  5.163E-05   34.92 um     2.64 um     4.33 um  
   1.50 MeV   6.892E-02  4.881E-05   38.85 um     2.89 um     4.77 um  
   1.60 MeV   6.655E-02  4.630E-05   42.93 um     3.13 um     5.23 um  
   1.70 MeV   6.438E-02  4.405E-05   47.15 um     3.38 um     5.69 um  
   1.80 MeV   6.237E-02  4.203E-05   51.52 um     3.64 um     6.17 um  
   2.00 MeV   5.879E-02  3.853E-05   60.66 um     4.25 um     7.17 um  
   2.25 MeV   5.496E-02  3.495E-05   72.84 um     5.08 um     8.48 um  
   2.50 MeV   5.170E-02  3.202E-05   85.85 um     5.91 um     9.86 um  
   2.75 MeV   4.887E-02  2.957E-05   99.65 um     6.75 um    11.30 um  
   3.00 MeV   4.640E-02  2.750E-05  114.23 um     7.60 um    12.81 um  
   3.25 MeV   4.421E-02  2.571E-05  129.56 um     8.47 um    14.37 um  
   3.50 MeV   4.225E-02  2.416E-05  145.64 um     9.36 um    16.00 um  
   3.75 MeV   4.050E-02  2.279E-05  162.45 um    10.26 um    17.69 um  
   4.00 MeV   3.890E-02  2.159E-05  179.97 um    11.18 um    19.44 um  
   4.50 MeV   3.613E-02  1.954E-05  217.10 um    13.57 um    23.10 um  
   5.00 MeV   3.378E-02  1.786E-05  256.98 um    15.95 um    26.99 um  
   5.50 MeV   3.177E-02  1.647E-05  299.52 um    18.37 um    31.09 um  
   6.00 MeV   3.001E-02  1.529E-05  344.68 um    20.82 um    35.39 um  
   6.50 MeV   2.847E-02  1.428E-05  392.39 um    23.32 um    39.90 um  
   7.00 MeV   2.711E-02  1.340E-05  442.61 um    25.87 um    44.61 um  
   8.00 MeV   2.479E-02  1.195E-05  550.35 um    32.88 um    54.62 um  
   9.00 MeV   2.288E-02  1.080E-05  667.69 um    39.82 um    65.38 um  
  10.00 MeV   2.128E-02  9.857E-06  794.36 um    46.82 um    76.88 um  
  11.00 MeV   1.992E-02  9.076E-06  930.16 um    53.96 um    89.08 um  
  12.00 MeV   1.875E-02  8.416E-06    1.07 mm    61.26 um   101.99 um  
  13.00 MeV   1.773E-02  7.851E-06    1.23 mm    68.73 um   115.57 um  
  14.00 MeV   1.682E-02  7.361E-06    1.39 mm    76.40 um   129.81 um  
  15.00 MeV   1.602E-02  6.931E-06    1.56 mm    84.26 um   144.71 um  
  16.00 MeV   1.530E-02  6.552E-06    1.74 mm    92.33 um   160.25 um  
  17.00 MeV   1.465E-02  6.214E-06    1.93 mm   100.59 um   176.42 um  
  18.00 MeV   1.406E-02  5.911E-06    2.12 mm   109.06 um   193.20 um  
  20.00 MeV   1.303E-02  5.390E-06    2.54 mm   132.95 um   228.62 um  
  22.50 MeV   1.196E-02  4.860E-06    3.10 mm   166.35 um   276.21 um  
  25.00 MeV   1.107E-02  4.430E-06    3.71 mm   199.45 um   327.40 um  
  27.50 MeV   1.033E-02  4.074E-06    4.36 mm   232.82 um   382.07 um  
  30.00 MeV   9.688E-03  3.773E-06    5.06 mm   266.73 um   440.12 um  
  32.50 MeV   9.134E-03  3.515E-06    5.81 mm   301.34 um   501.47 um  
