 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Calcium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.5400E+00 g/cm3 = 2.3138E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ca     20    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 700.00 keV   2.063E-01  1.685E-04   14.80 um     7781 A      1.15 um  
 800.00 keV   1.915E-01  1.508E-04   18.03 um     9599 A      1.35 um  
 900.00 keV   1.794E-01  1.366E-04   21.50 um     1.14 um     1.57 um  
   1.00 MeV   1.693E-01  1.251E-04   25.19 um     1.31 um     1.80 um  
   1.10 MeV   1.601E-01  1.154E-04   29.10 um     1.48 um     2.03 um  
   1.20 MeV   1.509E-01  1.073E-04   33.23 um     1.66 um     2.29 um  
   1.30 MeV   1.431E-01  1.003E-04   37.61 um     1.84 um     2.55 um  
   1.40 MeV   1.364E-01  9.415E-05   42.22 um     2.02 um     2.82 um  
   1.50 MeV   1.303E-01  8.879E-05   47.05 um     2.21 um     3.11 um  
   1.60 MeV   1.249E-01  8.405E-05   52.09 um     2.40 um     3.40 um  
   1.70 MeV   1.200E-01  7.982E-05   57.35 um     2.59 um     3.71 um  
   1.80 MeV   1.155E-01  7.602E-05   62.82 um     2.79 um     4.03 um  
   2.00 MeV   1.076E-01  6.947E-05   74.38 um     3.39 um     4.70 um  
   2.25 MeV   9.934E-02  6.280E-05   89.96 um     4.23 um     5.59 um  
   2.50 MeV   9.242E-02  5.736E-05  106.77 um     5.05 um     6.54 um  
   2.75 MeV   8.652E-02  5.284E-05  124.79 um     5.87 um     7.55 um  
   3.00 MeV   8.143E-02  4.901E-05  143.99 um     6.69 um     8.62 um  
   3.25 MeV   7.698E-02  4.573E-05  164.35 um     7.51 um     9.74 um  
   3.50 MeV   7.304E-02  4.289E-05  185.84 um     8.35 um    10.92 um  
   3.75 MeV   6.954E-02  4.040E-05  208.46 um     9.19 um    12.16 um  
   4.00 MeV   6.640E-02  3.819E-05  232.18 um    10.06 um    13.44 um  
   4.50 MeV   6.100E-02  3.447E-05  282.85 um    12.85 um    16.18 um  
   5.00 MeV   5.650E-02  3.144E-05  337.80 um    15.54 um    19.12 um  
   5.50 MeV   5.269E-02  2.893E-05  396.92 um    18.20 um    22.25 um  
   6.00 MeV   4.941E-02  2.681E-05  460.15 um    20.86 um    25.58 um  
   6.50 MeV   4.656E-02  2.499E-05  527.41 um    23.55 um    29.11 um  
   7.00 MeV   4.406E-02  2.342E-05  598.65 um    26.27 um    32.82 um  
   8.00 MeV   3.986E-02  2.082E-05  752.67 um    35.33 um    40.79 um  
   9.00 MeV   3.647E-02  1.877E-05  921.98 um    43.95 um    49.48 um  
  10.00 MeV   3.366E-02  1.710E-05    1.11 mm    52.46 um    58.86 um  
  11.00 MeV   3.130E-02  1.572E-05    1.31 mm    60.99 um    68.93 um  
  12.00 MeV   2.928E-02  1.455E-05    1.52 mm    69.63 um    79.65 um  
  13.00 MeV   2.753E-02  1.356E-05    1.75 mm    78.40 um    91.03 um  
  14.00 MeV   2.601E-02  1.269E-05    1.99 mm    87.34 um   103.05 um  
  15.00 MeV   2.466E-02  1.194E-05    2.24 mm    96.44 um   115.70 um  
  16.00 MeV   2.345E-02  1.127E-05    2.51 mm   105.73 um   128.96 um  
  17.00 MeV   2.238E-02  1.068E-05    2.79 mm   115.21 um   142.83 um  
  18.00 MeV   2.140E-02  1.015E-05    3.09 mm   124.87 um   157.30 um  
  20.00 MeV   1.972E-02  9.238E-06    3.72 mm   157.67 um   188.01 um  
  22.50 MeV   1.799E-02  8.316E-06    4.57 mm   204.31 um   229.63 um  
  25.00 MeV   1.657E-02  7.568E-06    5.51 mm   249.14 um   274.74 um  
  27.50 MeV   1.538E-02  6.948E-06    6.52 mm   293.46 um   323.25 um  
  30.00 MeV   1.437E-02  6.427E-06    7.61 mm   337.87 um   375.05 um  
  32.50 MeV   1.350E-02  5.981E-06    8.77 mm   382.69 um   430.08 um  
  35.00 MeV   1.274E-02  5.596E-06   10.00 mm   428.10 um   488.25 um  
  37.50 MeV   1.208E-02  5.259E-06   11.30 mm   474.20 um   549.51 um  
  40.00 MeV   1.149E-02  4.963E-06   12.67 mm   521.05 um   613.77 um  
  45.00 MeV   1.048E-02  4.463E-06   15.62 mm   683.07 um   751.13 um  
  50.00 MeV   9.665E-03  4.058E-06   18.83 mm   837.17 um   899.86 um  
  55.00 MeV   8.982E-03  3.724E-06   22.30 mm   988.48 um     1.06 mm  
  60.00 MeV   8.404E-03  3.442E-06   26.02 mm     1.14 mm     1.23 mm  
  65.00 MeV   7.907E-03  3.202E-06   29.98 mm     1.29 mm     1.41 mm  
  70.00 MeV   7.476E-03  2.994E-06   34.19 mm     1.44 mm     1.60 mm  
  80.00 MeV   6.764E-03  2.653E-06   43.28 mm     1.97 mm     2.01 mm  
