 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Oxygen (gas).txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.4300E-03 g/cm3 = 5.3825E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      O      8    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 375.00 keV   3.939E-01  3.368E-04    5.21 mm   252.91 um   339.26 um  
 400.00 keV   3.795E-01  3.190E-04    5.66 mm   265.40 um   355.63 um  
 450.00 keV   3.541E-01  2.888E-04    6.60 mm   306.25 um   390.24 um  
 500.00 keV   3.325E-01  2.641E-04    7.62 mm   347.16 um   427.26 um  
 550.00 keV   3.139E-01  2.436E-04    8.70 mm   388.34 um   466.64 um  
 600.00 keV   2.976E-01  2.262E-04    9.83 mm   429.91 um   508.30 um  
 650.00 keV   2.832E-01  2.113E-04   11.03 mm   471.95 um   552.15 um  
 700.00 keV   2.704E-01  1.983E-04   12.29 mm   514.50 um   598.14 um  
 800.00 keV   2.485E-01  1.769E-04   14.98 mm   658.05 um   696.25 um  
 900.00 keV   2.304E-01  1.598E-04   17.89 mm   794.97 um   802.16 um  
   1.00 MeV   2.151E-01  1.460E-04   21.02 mm   929.25 um   915.47 um  
   1.10 MeV   2.028E-01  1.344E-04   24.36 mm     1.06 mm     1.04 mm  
   1.20 MeV   1.906E-01  1.247E-04   27.90 mm     1.20 mm     1.16 mm  
   1.30 MeV   1.803E-01  1.163E-04   31.66 mm     1.33 mm     1.30 mm  
   1.40 MeV   1.713E-01  1.091E-04   35.63 mm     1.47 mm     1.44 mm  
   1.50 MeV   1.633E-01  1.027E-04   39.79 mm     1.61 mm     1.58 mm  
   1.60 MeV   1.561E-01  9.712E-05   44.16 mm     1.75 mm     1.74 mm  
   1.70 MeV   1.496E-01  9.212E-05   48.72 mm     1.89 mm     1.90 mm  
   1.80 MeV   1.437E-01  8.763E-05   53.47 mm     2.03 mm     2.06 mm  
   2.00 MeV   1.334E-01  7.992E-05   63.54 mm     2.53 mm     2.41 mm  
   2.25 MeV   1.226E-01  7.209E-05   77.18 mm     3.25 mm     2.88 mm  
   2.50 MeV   1.136E-01  6.572E-05   91.95 mm     3.93 mm     3.38 mm  
   2.75 MeV   1.059E-01  6.044E-05  107.85 mm     4.60 mm     3.92 mm  
   3.00 MeV   9.935E-02  5.598E-05  124.85 mm     5.26 mm     4.49 mm  
   3.25 MeV   9.363E-02  5.217E-05  142.92 mm     5.93 mm     5.10 mm  
   3.50 MeV   8.860E-02  4.886E-05  162.06 mm     6.60 mm     5.73 mm  
   3.75 MeV   8.414E-02  4.597E-05  182.26 mm     7.28 mm     6.40 mm  
   4.00 MeV   8.014E-02  4.342E-05  203.49 mm     7.97 mm     7.10 mm  
   4.50 MeV   7.330E-02  3.912E-05  249.00 mm    10.41 mm     8.59 mm  
   5.00 MeV   6.763E-02  3.563E-05  298.55 mm    12.73 mm    10.20 mm  
   5.50 MeV   6.285E-02  3.273E-05  352.05 mm    15.00 mm    11.93 mm  
   6.00 MeV   5.876E-02  3.030E-05  409.45 mm    17.26 mm    13.77 mm  
   6.50 MeV   5.521E-02  2.821E-05  470.69 mm    19.53 mm    15.73 mm  
   7.00 MeV   5.211E-02  2.641E-05  535.73 mm    21.82 mm    17.80 mm  
   8.00 MeV   4.693E-02  2.344E-05  676.83 mm    29.99 mm    22.26 mm  
   9.00 MeV   4.276E-02  2.109E-05  832.60 mm    37.66 mm    27.16 mm  
  10.00 MeV   3.933E-02  1.919E-05    1.00 m     45.17 mm    32.47 mm  
  11.00 MeV   3.646E-02  1.762E-05    1.19 m     52.68 mm    38.19 mm  
  12.00 MeV   3.401E-02  1.630E-05    1.39 m     60.24 mm    44.31 mm  
  13.00 MeV   3.190E-02  1.517E-05    1.60 m     67.89 mm    50.83 mm  
  14.00 MeV   3.006E-02  1.419E-05    1.82 m     75.67 mm    57.73 mm  
  15.00 MeV   2.844E-02  1.333E-05    2.06 m     83.57 mm    65.02 mm  
  16.00 MeV   2.701E-02  1.258E-05    2.31 m     91.61 mm    72.68 mm  
  17.00 MeV   2.572E-02  1.191E-05    2.58 m     99.79 mm    80.71 mm  
  18.00 MeV   2.456E-02  1.131E-05    2.86 m    108.12 mm    89.11 mm  
  20.00 MeV   2.256E-02  1.029E-05    3.45 m    138.46 mm   106.99 mm  
  22.50 MeV   2.052E-02  9.247E-06    4.26 m    181.82 mm   131.32 mm  
  25.00 MeV   1.885E-02  8.406E-06    5.15 m    223.07 mm   157.80 mm  
  27.50 MeV   1.745E-02  7.711E-06    6.11 m    263.61 mm   186.36 mm  
  30.00 MeV   1.627E-02  7.126E-06    7.14 m    304.06 mm   216.97 mm  
  32.50 MeV   1.526E-02  6.627E-06    8.25 m    344.73 mm   249.56 mm  
  35.00 MeV   1.438E-02  6.196E-06    9.43 m    385.81 mm   284.09 mm  
  37.50 MeV   1.361E-02  5.819E-06   10.68 m    427.38 mm   320.53 mm  
  40.00 MeV   1.292E-02  5.487E-06   11.99 m    469.52 mm   358.84 mm  
  45.00 MeV   1.177E-02  4.930E-06   14.82 m    623.24 mm   440.94 mm  
  50.00 MeV   1.082E-02  4.478E-06   17.92 m    767.99 mm   530.10 mm  
  55.00 MeV   1.004E-02  4.106E-06   21.27 m    909.29 mm   626.06 mm  
  60.00 MeV   9.380E-03  3.792E-06   24.86 m      1.05 m    728.60 mm  
  65.00 MeV   8.813E-03  3.525E-06   28.70 m      1.19 m    837.51 mm  
  70.00 MeV   8.322E-03  3.294E-06   32.78 m      1.33 m    952.57 mm  
  80.00 MeV   7.513E-03  2.916E-06   41.61 m      1.84 m      1.20 m   
  90.00 MeV   6.874E-03  2.618E-06   51.32 m      2.31 m      1.47 m   
 100.00 MeV   6.354E-03  2.377E-06   61.89 m      2.77 m      1.76 m   
 110.00 MeV   5.924E-03  2.178E-06   73.27 m      3.23 m      2.07 m   
 120.00 MeV   5.562E-03  2.011E-06   85.43 m      3.68 m      2.41 m   
 130.00 MeV   5.253E-03  1.868E-06   98.35 m      4.13 m      2.75 m   
 140.00 MeV   4.986E-03  1.745E-06  111.99 m      4.58 m      3.12 m   
 150.00 MeV   4.753E-03  1.638E-06  126.33 m      5.04 m      3.50 m   
 160.00 MeV   4.548E-03  1.544E-06  141.35 m      5.50 m      3.90 m   
