 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Palladium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.2020E+01 g/cm3 = 6.8030E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pd     46    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 900.00 keV   9.697E-02  8.667E-05    4.93 um     4056 A      6263 A   
   1.00 MeV   8.993E-02  7.959E-05    5.80 um     4607 A      7189 A   
   1.10 MeV   8.585E-02  7.366E-05    6.71 um     5177 A      8169 A   
   1.20 MeV   8.198E-02  6.862E-05    7.68 um     5757 A      9192 A   
   1.30 MeV   7.871E-02  6.427E-05    8.68 um     6349 A      1.03 um  
   1.40 MeV   7.578E-02  6.047E-05    9.73 um     6950 A      1.13 um  
   1.50 MeV   7.310E-02  5.714E-05   10.82 um     7562 A      1.25 um  
   1.60 MeV   7.063E-02  5.417E-05   11.95 um     8184 A      1.36 um  
   1.70 MeV   6.836E-02  5.152E-05   13.11 um     8815 A      1.48 um  
   1.80 MeV   6.627E-02  4.914E-05   14.32 um     9457 A      1.61 um  
   2.00 MeV   6.252E-02  4.502E-05   16.84 um     1.10 um     1.86 um  
   2.25 MeV   5.850E-02  4.080E-05   20.20 um     1.32 um     2.19 um  
   2.50 MeV   5.506E-02  3.736E-05   23.78 um     1.53 um     2.54 um  
   2.75 MeV   5.209E-02  3.448E-05   27.58 um     1.75 um     2.91 um  
   3.00 MeV   4.947E-02  3.204E-05   31.58 um     1.97 um     3.29 um  
   3.25 MeV   4.716E-02  2.995E-05   35.80 um     2.19 um     3.69 um  
   3.50 MeV   4.509E-02  2.813E-05   40.21 um     2.42 um     4.10 um  
   3.75 MeV   4.323E-02  2.653E-05   44.83 um     2.65 um     4.52 um  
   4.00 MeV   4.154E-02  2.511E-05   49.64 um     2.88 um     4.97 um  
   4.50 MeV   3.859E-02  2.272E-05   59.82 um     3.51 um     5.89 um  
   5.00 MeV   3.610E-02  2.076E-05   70.76 um     4.13 um     6.87 um  
   5.50 MeV   3.395E-02  1.913E-05   82.42 um     4.75 um     7.90 um  
   6.00 MeV   3.209E-02  1.776E-05   94.80 um     5.39 um     8.99 um  
   6.50 MeV   3.044E-02  1.657E-05  107.87 um     6.03 um    10.12 um  
   7.00 MeV   2.898E-02  1.555E-05  121.63 um     6.69 um    11.31 um  
   8.00 MeV   2.650E-02  1.386E-05  151.15 um     8.54 um    13.82 um  
   9.00 MeV   2.446E-02  1.251E-05  183.30 um    10.37 um    16.53 um  
  10.00 MeV   2.275E-02  1.142E-05  218.00 um    12.20 um    19.42 um  
  11.00 MeV   2.130E-02  1.051E-05  255.21 um    14.06 um    22.48 um  
  12.00 MeV   2.004E-02  9.743E-06  294.86 um    15.95 um    25.72 um  
  13.00 MeV   1.894E-02  9.085E-06  336.93 um    17.89 um    29.14 um  
  14.00 MeV   1.797E-02  8.516E-06  381.35 um    19.87 um    32.71 um  
  15.00 MeV   1.711E-02  8.017E-06  428.11 um    21.90 um    36.46 um  
  16.00 MeV   1.634E-02  7.576E-06  477.15 um    23.98 um    40.36 um  
  17.00 MeV   1.564E-02  7.184E-06  528.46 um    26.11 um    44.42 um  
  18.00 MeV   1.501E-02  6.832E-06  582.00 um    28.28 um    48.64 um  
  20.00 MeV   1.390E-02  6.227E-06  695.62 um    34.64 um    57.54 um  
  22.50 MeV   1.276E-02  5.614E-06  849.70 um    43.55 um    69.51 um  
  25.00 MeV   1.181E-02  5.115E-06    1.02 mm    52.33 um    82.38 um  
  27.50 MeV   1.101E-02  4.702E-06    1.20 mm    61.14 um    96.13 um  
  30.00 MeV   1.033E-02  4.353E-06    1.39 mm    70.06 um   110.74 um  
  32.50 MeV   9.734E-03  4.055E-06    1.59 mm    79.14 um   126.17 um  
  35.00 MeV   9.215E-03  3.797E-06    1.81 mm    88.40 um   142.42 um  
  37.50 MeV   8.757E-03  3.571E-06    2.04 mm    97.87 um   159.46 um  
  40.00 MeV   8.348E-03  3.372E-06    2.28 mm   107.53 um   177.28 um  
  45.00 MeV   7.652E-03  3.036E-06    2.79 mm   137.22 um   215.20 um  
  50.00 MeV   7.079E-03  2.764E-06    3.35 mm   166.12 um   256.03 um  
  55.00 MeV   6.599E-03  2.539E-06    3.95 mm   194.92 um   299.67 um  
  60.00 MeV   6.191E-03  2.349E-06    4.60 mm   223.94 um   346.02 um  
  65.00 MeV   5.839E-03  2.186E-06    5.28 mm   253.34 um   394.98 um  
  70.00 MeV   5.532E-03  2.046E-06    6.01 mm   283.20 um   446.47 um  
  80.00 MeV   5.023E-03  1.815E-06    7.57 mm   377.39 um   556.71 um  
  90.00 MeV   4.617E-03  1.633E-06    9.28 mm   467.57 um   676.15 um  
 100.00 MeV   4.285E-03  1.485E-06   11.13 mm   556.64 um   804.23 um  
 110.00 MeV   4.009E-03  1.363E-06   13.11 mm   645.83 um   940.47 um  
 120.00 MeV   3.775E-03  1.260E-06   15.23 mm   735.71 um     1.08 mm  
 130.00 MeV   3.575E-03  1.172E-06   17.47 mm   826.56 um     1.24 mm  
 140.00 MeV   3.401E-03  1.097E-06   19.84 mm   918.53 um     1.39 mm  
 150.00 MeV   3.248E-03  1.030E-06   22.31 mm     1.01 mm     1.56 mm  
 160.00 MeV   3.114E-03  9.719E-07   24.91 mm     1.11 mm     1.73 mm  
 170.00 MeV   2.994E-03  9.200E-07   27.60 mm     1.20 mm     1.91 mm  
 180.00 MeV   2.887E-03  8.736E-07   30.41 mm     1.30 mm     2.09 mm  
 200.00 MeV   2.703E-03  7.941E-07   36.31 mm     1.60 mm     2.47 mm  
 225.00 MeV   2.518E-03  7.136E-07   44.21 mm     2.03 mm     2.97 mm  
 250.00 MeV   2.367E-03  6.485E-07   52.66 mm     2.43 mm     3.50 mm  
 275.00 MeV   2.244E-03  5.947E-07   61.61 mm     2.82 mm     4.05 mm  
 300.00 MeV   2.140E-03  5.494E-07   71.02 mm     3.20 mm     4.63 mm  
 325.00 MeV   2.052E-03  5.108E-07   80.86 mm     3.58 mm     5.22 mm  
 350.00 MeV   1.977E-03  4.775E-07   91.11 mm     3.95 mm     5.82 mm  
 375.00 MeV   1.912E-03  4.484E-07  101.72 mm     4.32 mm     6.44 mm  
