 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Mercury.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.3546E+01 g/cm3 = 4.0668E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Hg     80    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   6.854E-02  7.083E-05    5.81 um     8131 A      1.14 um  
 900.00 keV   6.486E-02  6.464E-05    6.85 um     9112 A      1.30 um  
   1.00 MeV   6.170E-02  5.952E-05    7.94 um     1.01 um     1.47 um  
   1.10 MeV   5.948E-02  5.522E-05    9.08 um     1.11 um     1.65 um  
   1.20 MeV   5.733E-02  5.155E-05   10.27 um     1.22 um     1.83 um  
   1.30 MeV   5.539E-02  4.837E-05   11.50 um     1.32 um     2.02 um  
   1.40 MeV   5.361E-02  4.560E-05   12.78 um     1.43 um     2.20 um  
   1.50 MeV   5.196E-02  4.315E-05   14.10 um     1.54 um     2.40 um  
   1.60 MeV   5.044E-02  4.097E-05   15.46 um     1.65 um     2.60 um  
   1.70 MeV   4.902E-02  3.901E-05   16.87 um     1.76 um     2.80 um  
   1.80 MeV   4.770E-02  3.725E-05   18.31 um     1.87 um     3.01 um  
   2.00 MeV   4.530E-02  3.420E-05   21.33 um     2.12 um     3.43 um  
   2.25 MeV   4.270E-02  3.108E-05   25.33 um     2.45 um     3.98 um  
   2.50 MeV   4.045E-02  2.851E-05   29.56 um     2.78 um     4.56 um  
   2.75 MeV   3.847E-02  2.636E-05   34.03 um     3.12 um     5.16 um  
   3.00 MeV   3.672E-02  2.454E-05   38.73 um     3.47 um     5.78 um  
   3.25 MeV   3.515E-02  2.296E-05   43.65 um     3.82 um     6.42 um  
   3.50 MeV   3.374E-02  2.159E-05   48.79 um     4.18 um     7.09 um  
   3.75 MeV   3.247E-02  2.039E-05   54.14 um     4.54 um     7.77 um  
   4.00 MeV   3.130E-02  1.932E-05   59.70 um     4.91 um     8.47 um  
   4.50 MeV   2.925E-02  1.751E-05   71.43 um     5.79 um     9.94 um  
   5.00 MeV   2.750E-02  1.603E-05   83.97 um     6.67 um    11.49 um  
   5.50 MeV   2.598E-02  1.479E-05   97.28 um     7.58 um    13.11 um  
   6.00 MeV   2.465E-02  1.375E-05  111.36 um     8.50 um    14.81 um  
   6.50 MeV   2.348E-02  1.285E-05  126.18 um     9.45 um    16.57 um  
   7.00 MeV   2.243E-02  1.206E-05  141.73 um    10.41 um    18.41 um  
   8.00 MeV   2.062E-02  1.077E-05  174.95 um    12.82 um    22.29 um  
   9.00 MeV   1.913E-02  9.740E-06  210.96 um    15.25 um    26.43 um  
  10.00 MeV   1.787E-02  8.901E-06  249.67 um    17.73 um    30.83 um  
  11.00 MeV   1.679E-02  8.202E-06  291.02 um    20.27 um    35.48 um  
  12.00 MeV   1.586E-02  7.611E-06  334.95 um    22.89 um    40.38 um  
  13.00 MeV   1.503E-02  7.104E-06  381.41 um    25.57 um    45.50 um  
  14.00 MeV   1.430E-02  6.664E-06  430.35 um    28.33 um    50.87 um  
  15.00 MeV   1.365E-02  6.279E-06  481.72 um    31.17 um    56.45 um  
  16.00 MeV   1.307E-02  5.938E-06  535.50 um    34.09 um    62.26 um  
  17.00 MeV   1.254E-02  5.634E-06  591.63 um    37.07 um    68.30 um  
  18.00 MeV   1.206E-02  5.361E-06  650.10 um    40.14 um    74.54 um  
  20.00 MeV   1.121E-02  4.892E-06  773.86 um    48.01 um    87.67 um  
  22.50 MeV   1.033E-02  4.415E-06  941.10 um    58.87 um   105.24 um  
  25.00 MeV   9.593E-03  4.027E-06    1.12 mm    69.81 um   124.06 um  
  27.50 MeV   8.970E-03  3.705E-06    1.32 mm    80.96 um   144.08 um  
  30.00 MeV   8.435E-03  3.433E-06    1.52 mm    92.38 um   165.26 um  
  32.50 MeV   7.970E-03  3.201E-06    1.74 mm   104.09 um   187.59 um  
  35.00 MeV   7.561E-03  2.999E-06    1.98 mm   116.11 um   211.02 um  
  37.50 MeV   7.199E-03  2.822E-06    2.22 mm   128.45 um   235.53 um  
  40.00 MeV   6.876E-03  2.666E-06    2.48 mm   141.13 um   261.10 um  
  45.00 MeV   6.322E-03  2.403E-06    3.02 mm   175.73 um   315.34 um  
  50.00 MeV   5.864E-03  2.190E-06    3.62 mm   210.26 um   373.54 um  
  55.00 MeV   5.480E-03  2.013E-06    4.25 mm   245.21 um   435.55 um  
