 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Terbium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.2300E+00 g/cm3 = 3.1184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Tb     65    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   8.561E-02  7.855E-05    7.46 um     7951 A      1.19 um  
 900.00 keV   7.973E-02  7.158E-05    8.86 um     9072 A      1.38 um  
   1.00 MeV   7.466E-02  6.584E-05   10.36 um     1.02 um     1.57 um  
   1.10 MeV   7.154E-02  6.103E-05   11.95 um     1.14 um     1.78 um  
   1.20 MeV   6.856E-02  5.692E-05   13.61 um     1.27 um     2.00 um  
   1.30 MeV   6.597E-02  5.337E-05   15.34 um     1.39 um     2.22 um  
   1.40 MeV   6.364E-02  5.027E-05   17.14 um     1.52 um     2.45 um  
   1.50 MeV   6.151E-02  4.754E-05   19.01 um     1.65 um     2.69 um  
   1.60 MeV   5.956E-02  4.511E-05   20.94 um     1.78 um     2.93 um  
   1.70 MeV   5.775E-02  4.294E-05   22.93 um     1.91 um     3.18 um  
   1.80 MeV   5.608E-02  4.098E-05   24.98 um     2.05 um     3.43 um  
   2.00 MeV   5.307E-02  3.760E-05   29.28 um     2.36 um     3.95 um  
   2.25 MeV   4.983E-02  3.412E-05   34.98 um     2.77 um     4.64 um  
   2.50 MeV   4.703E-02  3.128E-05   41.04 um     3.19 um     5.35 um  
   2.75 MeV   4.459E-02  2.890E-05   47.45 um     3.62 um     6.10 um  
   3.00 MeV   4.244E-02  2.688E-05   54.21 um     4.05 um     6.88 um  
   3.25 MeV   4.052E-02  2.515E-05   61.31 um     4.49 um     7.68 um  
   3.50 MeV   3.880E-02  2.364E-05   68.74 um     4.94 um     8.52 um  
   3.75 MeV   3.725E-02  2.231E-05   76.49 um     5.40 um     9.38 um  
   4.00 MeV   3.584E-02  2.113E-05   84.56 um     5.87 um    10.27 um  
   4.50 MeV   3.336E-02  1.914E-05  101.63 um     7.03 um    12.14 um  
   5.00 MeV   3.127E-02  1.751E-05  119.92 um     8.19 um    14.11 um  
   5.50 MeV   2.946E-02  1.615E-05  139.40 um     9.38 um    16.19 um  
   6.00 MeV   2.788E-02  1.500E-05  160.05 um    10.58 um    18.36 um  
   6.50 MeV   2.649E-02  1.401E-05  181.83 um    11.82 um    20.64 um  
   7.00 MeV   2.525E-02  1.315E-05  204.73 um    13.08 um    23.01 um  
   8.00 MeV   2.314E-02  1.173E-05  253.77 um    16.39 um    28.03 um  
   9.00 MeV   2.140E-02  1.060E-05  307.08 um    19.70 um    33.42 um  
  10.00 MeV   1.995E-02  9.683E-06  364.53 um    23.07 um    39.17 um  
  11.00 MeV   1.870E-02  8.919E-06  426.02 um    26.50 um    45.25 um  
