 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Bromine (gas).txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  3.1990E+00 g/cm3 = 2.4109E+22 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Br     35    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 700.00 keV   1.280E-01  1.158E-04   11.91 um     8784 A      1.39 um  
 800.00 keV   1.204E-01  1.039E-04   14.37 um     1.03 um     1.62 um  
 900.00 keV   1.138E-01  9.437E-05   16.97 um     1.19 um     1.87 um  
   1.00 MeV   1.079E-01  8.657E-05   19.73 um     1.35 um     2.12 um  
   1.10 MeV   1.030E-01  8.004E-05   22.63 um     1.50 um     2.39 um  
   1.20 MeV   9.819E-02  7.449E-05   25.68 um     1.66 um     2.66 um  
   1.30 MeV   9.396E-02  6.971E-05   28.86 um     1.82 um     2.94 um  
   1.40 MeV   9.021E-02  6.555E-05   32.19 um     1.98 um     3.23 um  
   1.50 MeV   8.682E-02  6.189E-05   35.66 um     2.15 um     3.53 um  
   1.60 MeV   8.373E-02  5.864E-05   39.26 um     2.32 um     3.84 um  
   1.70 MeV   8.090E-02  5.574E-05   42.98 um     2.49 um     4.16 um  
   1.80 MeV   7.830E-02  5.314E-05   46.84 um     2.66 um     4.48 um  
   2.00 MeV   7.367E-02  4.864E-05   54.93 um     3.12 um     5.16 um  
   2.25 MeV   6.873E-02  4.404E-05   65.73 um     3.75 um     6.04 um  
   2.50 MeV   6.452E-02  4.029E-05   77.28 um     4.37 um     6.98 um  
   2.75 MeV   6.088E-02  3.716E-05   89.55 um     4.99 um     7.96 um  
   3.00 MeV   5.769E-02  3.451E-05  102.54 um     5.62 um     8.99 um  
   3.25 MeV   5.487E-02  3.223E-05  116.22 um     6.26 um    10.06 um  
   3.50 MeV   5.235E-02  3.026E-05  130.59 um     6.91 um    11.17 um  
   3.75 MeV   5.009E-02  2.852E-05  145.63 um     7.56 um    12.33 um  
   4.00 MeV   4.805E-02  2.699E-05  161.34 um     8.23 um    13.53 um  
   4.50 MeV   4.448E-02  2.439E-05  194.69 um    10.15 um    16.06 um  
   5.00 MeV   4.148E-02  2.228E-05  230.60 um    12.04 um    18.74 um  
   5.50 MeV   3.890E-02  2.052E-05  269.01 um    13.93 um    21.59 um  
   6.00 MeV   3.666E-02  1.903E-05  309.88 um    15.83 um    24.58 um  
   6.50 MeV   3.470E-02  1.776E-05  353.15 um    17.76 um    27.73 um  
   7.00 MeV   3.297E-02  1.665E-05  398.80 um    19.72 um    31.03 um  
   8.00 MeV   3.003E-02  1.483E-05  497.00 um    25.65 um    38.06 um  
   9.00 MeV   2.762E-02  1.338E-05  604.31 um    31.41 um    45.65 um  
  10.00 MeV   2.562E-02  1.220E-05  720.51 um    37.16 um    53.79 um  
  11.00 MeV   2.391E-02  1.123E-05  845.44 um    42.96 um    62.48 um  
  12.00 MeV   2.245E-02  1.040E-05  978.91 um    48.86 um    71.68 um  
  13.00 MeV   2.117E-02  9.697E-06    1.12 mm    54.88 um    81.41 um  
  14.00 MeV   2.005E-02  9.086E-06    1.27 mm    61.02 um    91.63 um  
  15.00 MeV   1.905E-02  8.550E-06    1.43 mm    67.31 um   102.35 um  
  16.00 MeV   1.816E-02  8.078E-06    1.60 mm    73.73 um   113.56 um  
  17.00 MeV   1.736E-02  7.657E-06    1.77 mm    80.30 um   125.25 um  
  18.00 MeV   1.664E-02  7.280E-06    1.95 mm    87.02 um   137.41 um  
  20.00 MeV   1.538E-02  6.633E-06    2.34 mm   107.90 um   163.14 um  
  22.50 MeV   1.408E-02  5.976E-06    2.86 mm   137.39 um   197.85 um  
  25.00 MeV   1.300E-02  5.443E-06    3.44 mm   166.14 um   235.31 um  
  27.50 MeV   1.210E-02  5.001E-06    4.05 mm   194.81 um   275.44 um  
  30.00 MeV   1.133E-02  4.629E-06    4.72 mm   223.73 um   318.17 um  
  32.50 MeV   1.066E-02  4.310E-06    5.42 mm   253.05 um   363.43 um  
  35.00 MeV   1.008E-02  4.035E-06    6.17 mm   282.89 um   411.17 um  
  37.50 MeV   9.568E-03  3.794E-06    6.96 mm   313.30 um   461.32 um  
  40.00 MeV   9.112E-03  3.582E-06    7.79 mm   344.31 um   513.84 um  
  45.00 MeV   8.336E-03  3.224E-06    9.56 mm   444.50 um   625.82 um  
  50.00 MeV   7.700E-03  2.933E-06   11.50 mm   541.09 um   746.71 um  
  55.00 MeV   7.169E-03  2.693E-06   13.58 mm   636.73 um   876.18 um  
  60.00 MeV   6.717E-03  2.491E-06   15.82 mm   732.65 um     1.01 mm  
  65.00 MeV   6.329E-03  2.318E-06   18.20 mm   829.47 um     1.16 mm  
  70.00 MeV   5.991E-03  2.169E-06   20.71 mm   927.54 um     1.31 mm  
  80.00 MeV   5.431E-03  1.923E-06   26.15 mm     1.25 mm     1.64 mm  
  90.00 MeV   4.986E-03  1.729E-06   32.11 mm     1.56 mm     2.00 mm  
 100.00 MeV   4.624E-03  1.572E-06   38.57 mm     1.86 mm     2.38 mm  
 110.00 MeV   4.322E-03  1.443E-06   45.51 mm     2.15 mm     2.79 mm  
 120.00 MeV   4.067E-03  1.334E-06   52.91 mm     2.46 mm     3.22 mm  
 130.00 MeV   3.849E-03  1.240E-06   60.76 mm     2.76 mm     3.68 mm  
 140.00 MeV   3.660E-03  1.160E-06   69.03 mm     3.06 mm     4.15 mm  
 150.00 MeV   3.494E-03  1.090E-06   77.71 mm     3.37 mm     4.65 mm  
 160.00 MeV   3.348E-03  1.028E-06   86.78 mm     3.68 mm     5.16 mm  
 170.00 MeV   3.219E-03  9.726E-07   96.24 mm     4.00 mm     5.70 mm  
 180.00 MeV   3.103E-03  9.234E-07  106.06 mm     4.32 mm     6.24 mm  
 200.00 MeV   2.904E-03  8.391E-07  126.75 mm     5.37 mm     7.39 mm  
 225.00 MeV   2.703E-03  7.538E-07  154.47 mm     6.84 mm     8.91 mm  
 250.00 MeV   2.541E-03  6.848E-07  184.10 mm     8.21 mm    10.50 mm  
 275.00 MeV   2.408E-03  6.279E-07  215.51 mm     9.54 mm    12.17 mm  
 300.00 MeV   2.296E-03  5.800E-07  248.54 mm    10.83 mm    13.90 mm  
 325.00 MeV   2.202E-03  5.391E-07  283.09 mm    12.10 mm    15.68 mm  
 350.00 MeV   2.121E-03  5.038E-07  319.04 mm    13.35 mm    17.51 mm  
 375.00 MeV   2.051E-03  4.730E-07  356.30 mm    14.59 mm    19.39 mm  
 400.00 MeV   1.990E-03  4.459E-07  394.77 mm    15.82 mm    21.30 mm  
 450.00 MeV   1.888E-03  4.004E-07  474.97 mm    19.90 mm    25.22 mm  
 500.00 MeV   1.808E-03  3.635E-07  559.13 mm    23.62 mm    29.23 mm  
 550.00 MeV   1.744E-03  3.331E-07  646.72 mm    27.12 mm    33.31 mm  
 600.00 MeV   1.691E-03  3.076E-07  737.32 mm    30.44 mm    37.45 mm  
 650.00 MeV   1.647E-03  2.858E-07  830.56 mm    33.63 mm    41.61 mm  
 700.00 MeV   1.610E-03  2.670E-07  926.13 mm    36.70 mm    45.80 mm  
 800.00 MeV   1.552E-03  2.361E-07    1.12 m     46.85 mm    54.18 mm  
 900.00 MeV   1.510E-03  2.119E-07    1.33 m     55.73 mm    62.52 mm  
   1.00 GeV   1.478E-03  1.923E-07    1.53 m     63.79 mm    70.77 mm  
   1.10 GeV   1.455E-03  1.761E-07    1.75 m     71.24 mm    78.90 mm  
   1.20 GeV   1.436E-03  1.626E-07    1.96 m     78.21 mm    86.90 mm  
   1.30 GeV   1.423E-03  1.510E-07    2.18 m     84.78 mm    94.74 mm  
   1.40 GeV   1.412E-03  1.410E-07    2.40 m     91.00 mm   102.43 mm  
   1.50 GeV   1.404E-03  1.323E-07    2.62 m     96.93 mm   109.96 mm  
   1.60 GeV   1.399E-03  1.247E-07    2.84 m    102.59 mm   117.33 mm  
   1.70 GeV   1.394E-03  1.179E-07    3.07 m    108.01 mm   124.54 mm  
   1.80 GeV   1.392E-03  1.118E-07    3.29 m    113.21 mm   131.59 mm  
   2.00 GeV   1.389E-03  1.014E-07    3.74 m    130.92 mm   145.24 mm  
   2.25 GeV   1.390E-03  9.095E-08    4.30 m    154.35 mm   161.49 mm  
   2.50 GeV   1.394E-03  8.249E-08    4.86 m    174.65 mm   176.92 mm  
   2.75 GeV   1.400E-03  7.552E-08    5.42 m    192.76 mm   191.59 mm  
   3.00 GeV   1.407E-03  6.967E-08    5.98 m    209.19 mm   205.56 mm  
   3.25 GeV   1.414E-03  6.468E-08    6.53 m    224.30 mm   218.90 mm  
   3.50 GeV   1.422E-03  6.039E-08    7.08 m    238.32 mm   231.66 mm  
   3.75 GeV   1.431E-03  5.664E-08    7.63 m    251.43 mm   243.90 mm  
   4.00 GeV   1.440E-03  5.334E-08    8.17 m    263.76 mm   255.65 mm  
   4.50 GeV   1.457E-03  4.781E-08    9.25 m    306.02 mm   277.85 mm  
   5.00 GeV   1.474E-03  4.335E-08   10.31 m    342.33 mm   298.52 mm  
   5.50 GeV   1.491E-03  3.968E-08   11.36 m    374.46 mm   317.88 mm  
   6.00 GeV   1.507E-03  3.659E-08   12.41 m    403.45 mm   336.10 mm  
   6.50 GeV   1.522E-03  3.396E-08   13.44 m    429.97 mm   353.31 mm  
   7.00 GeV   1.537E-03  3.170E-08   14.46 m    454.48 mm   369.63 mm  
   8.00 GeV   1.564E-03  2.799E-08   16.47 m    537.82 mm   400.00 mm  
   9.00 GeV   1.590E-03  2.508E-08   18.45 m    607.64 mm   427.79 mm  
  10.00 GeV   1.613E-03  2.273E-08   20.40 m    668.43 mm   453.47 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  3.1989E+01                 eV / Angstrom 
  3.1989E+02                keV / micron   
  3.1989E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.3268E+02                 eV / (1E15 atoms/cm2)
  1.2301E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
