 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Technetium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.1500E+01 g/cm3 = 7.1395E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Tc     43    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.00 MeV   1.002E-01  8.491E-05    5.58 um     4148 A      6522 A   
   1.10 MeV   9.553E-02  7.857E-05    6.44 um     4663 A      7398 A   
   1.20 MeV   9.095E-02  7.317E-05    7.35 um     5187 A      8310 A   
   1.30 MeV   8.704E-02  6.851E-05    8.31 um     5721 A      9258 A   
   1.40 MeV   8.357E-02  6.446E-05    9.30 um     6265 A      1.02 um  
   1.50 MeV   8.044E-02  6.089E-05   10.34 um     6818 A      1.13 um  
   1.60 MeV   7.759E-02  5.772E-05   11.41 um     7381 A      1.23 um  
   1.70 MeV   7.498E-02  5.489E-05   12.53 um     7953 A      1.34 um  
   1.80 MeV   7.258E-02  5.234E-05   13.68 um     8535 A      1.45 um  
   2.00 MeV   6.830E-02  4.794E-05   16.10 um     1.00 um     1.68 um  
   2.25 MeV   6.376E-02  4.344E-05   19.32 um     1.20 um     1.98 um  
   2.50 MeV   5.989E-02  3.977E-05   22.77 um     1.40 um     2.29 um  
   2.75 MeV   5.656E-02  3.670E-05   26.43 um     1.60 um     2.63 um  
   3.00 MeV   5.364E-02  3.410E-05   30.30 um     1.81 um     2.97 um  
   3.25 MeV   5.106E-02  3.186E-05   34.37 um     2.01 um     3.34 um  
   3.50 MeV   4.876E-02  2.992E-05   38.65 um     2.22 um     3.71 um  
   3.75 MeV   4.669E-02  2.822E-05   43.12 um     2.44 um     4.11 um  
   4.00 MeV   4.482E-02  2.671E-05   47.79 um     2.66 um     4.51 um  
   4.50 MeV   4.156E-02  2.415E-05   57.69 um     3.25 um     5.36 um  
   5.00 MeV   3.881E-02  2.207E-05   68.33 um     3.84 um     6.26 um  
   5.50 MeV   3.646E-02  2.034E-05   79.70 um     4.43 um     7.22 um  
   6.00 MeV   3.441E-02  1.887E-05   91.77 um     5.03 um     8.22 um  
   6.50 MeV   3.261E-02  1.761E-05  104.55 um     5.64 um     9.28 um  
   7.00 MeV   3.102E-02  1.652E-05  118.00 um     6.27 um    10.38 um  
   8.00 MeV   2.831E-02  1.472E-05  146.90 um     8.06 um    12.72 um  
   9.00 MeV   2.610E-02  1.329E-05  178.42 um     9.82 um    15.24 um  
  10.00 MeV   2.425E-02  1.213E-05  212.49 um    11.58 um    17.94 um  
  11.00 MeV   2.267E-02  1.116E-05  249.06 um    13.37 um    20.82 um  
  12.00 MeV   2.131E-02  1.034E-05  288.08 um    15.19 um    23.85 um  
  13.00 MeV   2.013E-02  9.646E-06  329.49 um    17.05 um    27.06 um  
  14.00 MeV   1.908E-02  9.040E-06  373.27 um    18.95 um    30.42 um  
  15.00 MeV   1.815E-02  8.510E-06  419.37 um    20.90 um    33.94 um  
  16.00 MeV   1.732E-02  8.041E-06  467.76 um    22.90 um    37.62 um  
  17.00 MeV   1.658E-02  7.624E-06  518.40 um    24.94 um    41.45 um  
  18.00 MeV   1.590E-02  7.250E-06  571.28 um    27.03 um    45.43 um  
  20.00 MeV   1.472E-02  6.608E-06  683.57 um    33.24 um    53.83 um  
  22.50 MeV   1.349E-02  5.956E-06  835.97 um    41.98 um    65.14 um  
  25.00 MeV   1.248E-02  5.426E-06    1.00 mm    50.55 um    77.32 um  
  27.50 MeV   1.163E-02  4.987E-06    1.18 mm    59.14 um    90.35 um  
  30.00 MeV   1.090E-02  4.617E-06    1.37 mm    67.83 um   104.20 um  
  32.50 MeV   1.027E-02  4.301E-06    1.57 mm    76.67 um   118.85 um  
  35.00 MeV   9.714E-03  4.027E-06    1.79 mm    85.68 um   134.28 um  
  37.50 MeV   9.227E-03  3.787E-06    2.02 mm    94.88 um   150.48 um  
  40.00 MeV   8.793E-03  3.576E-06    2.25 mm   104.28 um   167.43 um  
  45.00 MeV   8.054E-03  3.219E-06    2.77 mm   133.56 um   203.51 um  
  50.00 MeV   7.447E-03  2.930E-06    3.32 mm   162.00 um   242.41 um  
  55.00 MeV   6.939E-03  2.691E-06    3.92 mm   190.28 um   284.01 um  
  60.00 MeV   6.507E-03  2.490E-06    4.56 mm   218.74 um   328.22 um  
  65.00 MeV   6.134E-03  2.317E-06    5.24 mm   247.55 um   374.95 um  
  70.00 MeV   5.810E-03  2.168E-06    5.96 mm   276.79 um   424.11 um  
  80.00 MeV   5.272E-03  1.923E-06    7.52 mm   370.17 um   529.46 um  
  90.00 MeV   4.844E-03  1.730E-06    9.22 mm   459.31 um   643.67 um  
 100.00 MeV   4.494E-03  1.574E-06   11.07 mm   547.22 um   766.22 um  
 110.00 MeV   4.203E-03  1.444E-06   13.05 mm   635.13 um   896.63 um  
 120.00 MeV   3.957E-03  1.335E-06   15.16 mm   723.64 um     1.03 mm  
 130.00 MeV   3.746E-03  1.242E-06   17.40 mm   813.04 um     1.18 mm  
 140.00 MeV   3.563E-03  1.162E-06   19.76 mm   903.47 um     1.33 mm  
 150.00 MeV   3.403E-03  1.091E-06   22.23 mm   994.98 um     1.49 mm  
 160.00 MeV   3.261E-03  1.029E-06   24.82 mm     1.09 mm     1.65 mm  
 170.00 MeV   3.136E-03  9.744E-07   27.52 mm     1.18 mm     1.82 mm  
 180.00 MeV   3.023E-03  9.252E-07   30.32 mm     1.28 mm     2.00 mm  
 200.00 MeV   2.830E-03  8.409E-07   36.21 mm     1.58 mm     2.36 mm  
 225.00 MeV   2.635E-03  7.557E-07   44.11 mm     2.00 mm     2.84 mm  
 250.00 MeV   2.477E-03  6.867E-07   52.55 mm     2.40 mm     3.35 mm  
 275.00 MeV   2.347E-03  6.296E-07   61.50 mm     2.79 mm     3.88 mm  
 300.00 MeV   2.239E-03  5.817E-07   70.91 mm     3.17 mm     4.43 mm  
 325.00 MeV   2.147E-03  5.408E-07   80.75 mm     3.54 mm     5.00 mm  
 350.00 MeV   2.068E-03  5.055E-07   91.00 mm     3.91 mm     5.58 mm  
 375.00 MeV   1.999E-03  4.746E-07  101.61 mm     4.27 mm     6.18 mm  
 400.00 MeV   1.939E-03  4.475E-07  112.58 mm     4.63 mm     6.79 mm  
 450.00 MeV   1.840E-03  4.019E-07  135.44 mm     5.81 mm     8.04 mm  
 500.00 MeV   1.761E-03  3.650E-07  159.44 mm     6.88 mm     9.32 mm  
 550.00 MeV   1.698E-03  3.345E-07  184.43 mm     7.90 mm    10.62 mm  
 600.00 MeV   1.645E-03  3.089E-07  210.28 mm     8.87 mm    11.94 mm  
 650.00 MeV   1.602E-03  2.870E-07  236.91 mm     9.80 mm    13.27 mm  
 700.00 MeV   1.566E-03  2.682E-07  264.21 mm    10.70 mm    14.60 mm  
 800.00 MeV   1.508E-03  2.373E-07  320.50 mm    13.62 mm    17.28 mm  
 900.00 MeV   1.466E-03  2.129E-07  378.68 mm    16.19 mm    19.95 mm  
   1.00 GeV   1.434E-03  1.933E-07  438.37 mm    18.53 mm    22.60 mm  
   1.10 GeV   1.410E-03  1.771E-07  499.24 mm    20.70 mm    25.21 mm  
   1.20 GeV   1.391E-03  1.634E-07  561.05 mm    22.74 mm    27.78 mm  
   1.30 GeV   1.377E-03  1.518E-07  623.62 mm    24.66 mm    30.31 mm  
   1.40 GeV   1.366E-03  1.418E-07  686.78 mm    26.48 mm    32.78 mm  
   1.50 GeV   1.357E-03  1.331E-07  750.41 mm    28.23 mm    35.21 mm  
