 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Thallium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.1850E+01 g/cm3 = 3.4916E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Tl     81    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   6.768E-02  6.972E-05    6.62 um     9029 A      1.28 um  
 900.00 keV   6.396E-02  6.363E-05    7.82 um     1.02 um     1.47 um  
   1.00 MeV   6.073E-02  5.860E-05    9.08 um     1.14 um     1.67 um  
   1.10 MeV   5.860E-02  5.436E-05   10.41 um     1.26 um     1.88 um  
   1.20 MeV   5.655E-02  5.075E-05   11.78 um     1.38 um     2.09 um  
   1.30 MeV   5.467E-02  4.763E-05   13.21 um     1.51 um     2.31 um  
   1.40 MeV   5.293E-02  4.490E-05   14.69 um     1.63 um     2.53 um  
   1.50 MeV   5.131E-02  4.249E-05   16.22 um     1.76 um     2.76 um  
   1.60 MeV   4.981E-02  4.034E-05   17.80 um     1.89 um     2.99 um  
   1.70 MeV   4.841E-02  3.842E-05   19.42 um     2.02 um     3.22 um  
   1.80 MeV   4.711E-02  3.669E-05   21.10 um     2.15 um     3.47 um  
   2.00 MeV   4.474E-02  3.369E-05   24.59 um     2.45 um     3.96 um  
   2.25 MeV   4.218E-02  3.061E-05   29.21 um     2.83 um     4.61 um  
   2.50 MeV   3.995E-02  2.808E-05   34.10 um     3.22 um     5.28 um  
   2.75 MeV   3.800E-02  2.596E-05   39.27 um     3.62 um     5.98 um  
   3.00 MeV   3.628E-02  2.417E-05   44.70 um     4.02 um     6.70 um  
   3.25 MeV   3.474E-02  2.262E-05   50.39 um     4.43 um     7.45 um  
   3.50 MeV   3.335E-02  2.127E-05   56.33 um     4.85 um     8.23 um  
   3.75 MeV   3.209E-02  2.009E-05   62.52 um     5.27 um     9.02 um  
   4.00 MeV   3.094E-02  1.904E-05   68.95 um     5.71 um     9.84 um  
   4.50 MeV   2.892E-02  1.725E-05   82.51 um     6.73 um    11.56 um  
   5.00 MeV   2.719E-02  1.579E-05   96.99 um     7.76 um    13.36 um  
   5.50 MeV   2.570E-02  1.458E-05  112.38 um     8.81 um    15.25 um  
   6.00 MeV   2.439E-02  1.354E-05  128.63 um     9.89 um    17.22 um  
   6.50 MeV   2.323E-02  1.266E-05  145.75 um    10.99 um    19.28 um  
   7.00 MeV   2.219E-02  1.189E-05  163.71 um    12.11 um    21.41 um  
   8.00 MeV   2.041E-02  1.061E-05  202.07 um    14.90 um    25.93 um  
   9.00 MeV   1.894E-02  9.598E-06  243.64 um    17.72 um    30.74 um  
  10.00 MeV   1.769E-02  8.771E-06  288.33 um    20.60 um    35.86 um  
  11.00 MeV   1.663E-02  8.083E-06  336.05 um    23.56 um    41.26 um  
  12.00 MeV   1.570E-02  7.501E-06  386.75 um    26.59 um    46.95 um  
  13.00 MeV   1.489E-02  7.001E-06  440.36 um    29.72 um    52.91 um  
  14.00 MeV   1.417E-02  6.568E-06  496.83 um    32.92 um    59.14 um  
  15.00 MeV   1.352E-02  6.188E-06  556.11 um    36.22 um    65.63 um  
  16.00 MeV   1.294E-02  5.852E-06  618.15 um    39.60 um    72.38 um  
  17.00 MeV   1.242E-02  5.553E-06  682.92 um    43.07 um    79.39 um  
  18.00 MeV   1.194E-02  5.284E-06  750.37 um    46.63 um    86.64 um  
  20.00 MeV   1.110E-02  4.822E-06  893.14 um    55.75 um   101.90 um  
  22.50 MeV   1.023E-02  4.352E-06    1.09 mm    68.32 um   122.30 um  
  25.00 MeV   9.504E-03  3.970E-06    1.29 mm    81.00 um   144.15 um  
  27.50 MeV   8.888E-03  3.652E-06    1.52 mm    93.92 um   167.40 um  
  30.00 MeV   8.358E-03  3.384E-06    1.76 mm   107.15 um   192.00 um  
  32.50 MeV   7.897E-03  3.155E-06    2.01 mm   120.73 um   217.92 um  
  35.00 MeV   7.493E-03  2.956E-06    2.28 mm   134.67 um   245.12 um  
  37.50 MeV   7.134E-03  2.782E-06    2.56 mm   148.98 um   273.58 um  
  40.00 MeV   6.814E-03  2.629E-06    2.86 mm   163.68 um   303.26 um  
  45.00 MeV   6.265E-03  2.369E-06    3.49 mm   203.70 um   366.22 um  
  50.00 MeV   5.812E-03  2.159E-06    4.17 mm   243.67 um   433.78 um  
  55.00 MeV   5.431E-03  1.984E-06    4.91 mm   284.13 um   505.76 um  
  60.00 MeV   5.106E-03  1.837E-06    5.69 mm   325.36 um   581.97 um  
  65.00 MeV   4.825E-03  1.711E-06    6.52 mm   367.51 um   662.29 um  
  70.00 MeV   4.579E-03  1.602E-06    7.40 mm   410.64 um   746.55 um  
  80.00 MeV   4.170E-03  1.423E-06    9.30 mm   532.95 um   926.47 um  
  90.00 MeV   3.842E-03  1.281E-06   11.36 mm   653.17 um     1.12 mm  
 100.00 MeV   3.574E-03  1.166E-06   13.60 mm   773.84 um     1.33 mm  
 110.00 MeV   3.350E-03  1.071E-06   15.99 mm   896.05 um     1.55 mm  
 120.00 MeV   3.160E-03  9.908E-07   18.54 mm     1.02 mm     1.78 mm  
 130.00 MeV   2.996E-03  9.223E-07   21.23 mm     1.15 mm     2.02 mm  
 140.00 MeV   2.855E-03  8.630E-07   24.06 mm     1.28 mm     2.28 mm  
 150.00 MeV   2.730E-03  8.113E-07   27.03 mm     1.41 mm     2.54 mm  
 160.00 MeV   2.620E-03  7.656E-07   30.14 mm     1.54 mm     2.82 mm  
 170.00 MeV   2.522E-03  7.250E-07   33.36 mm     1.68 mm     3.10 mm  
 180.00 MeV   2.434E-03  6.887E-07   36.71 mm     1.81 mm     3.39 mm  
 200.00 MeV   2.283E-03  6.264E-07   43.75 mm     2.21 mm     4.00 mm  
 225.00 MeV   2.130E-03  5.634E-07   53.16 mm     2.74 mm     4.80 mm  
 250.00 MeV   2.007E-03  5.123E-07   63.21 mm     3.26 mm     5.64 mm  
 275.00 MeV   1.905E-03  4.700E-07   73.84 mm     3.77 mm     6.52 mm  
 300.00 MeV   1.820E-03  4.345E-07   85.00 mm     4.28 mm     7.42 mm  
 325.00 MeV   1.747E-03  4.041E-07   96.66 mm     4.78 mm     8.36 mm  
 350.00 MeV   1.685E-03  3.779E-07  108.78 mm     5.28 mm     9.32 mm  
 375.00 MeV   1.631E-03  3.550E-07  121.34 mm     5.77 mm    10.30 mm  
 400.00 MeV   1.584E-03  3.348E-07  134.28 mm     6.27 mm    11.30 mm  
 450.00 MeV   1.506E-03  3.009E-07  161.25 mm     7.72 mm    13.34 mm  
