 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Copper.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.9200E+00 g/cm3 = 8.4531E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cu     29    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 900.00 keV   1.256E-01  1.064E-04    5.82 um     3993 A      6222 A   
   1.00 MeV   1.189E-01  9.757E-05    6.72 um     4448 A      6955 A   
   1.10 MeV   1.131E-01  9.015E-05    7.67 um     4909 A      7717 A   
   1.20 MeV   1.073E-01  8.385E-05    8.66 um     5379 A      8511 A   
   1.30 MeV   1.025E-01  7.844E-05    9.72 um     5860 A      9336 A   
   1.40 MeV   9.829E-02  7.372E-05   10.81 um     6349 A      1.02 um  
   1.50 MeV   9.447E-02  6.958E-05   11.96 um     6848 A      1.11 um  
   1.60 MeV   9.101E-02  6.590E-05   13.15 um     7355 A      1.20 um  
   1.70 MeV   8.784E-02  6.262E-05   14.38 um     7871 A      1.29 um  
   1.80 MeV   8.493E-02  5.968E-05   15.66 um     8396 A      1.39 um  
   2.00 MeV   7.975E-02  5.459E-05   18.35 um     9833 A      1.59 um  
   2.25 MeV   7.424E-02  4.940E-05   21.94 um     1.18 um     1.86 um  
   2.50 MeV   6.956E-02  4.517E-05   25.79 um     1.38 um     2.14 um  
   2.75 MeV   6.551E-02  4.164E-05   29.88 um     1.58 um     2.43 um  
   3.00 MeV   6.198E-02  3.865E-05   34.23 um     1.78 um     2.75 um  
   3.25 MeV   5.887E-02  3.609E-05   38.81 um     1.98 um     3.07 um  
   3.50 MeV   5.609E-02  3.387E-05   43.63 um     2.19 um     3.41 um  
   3.75 MeV   5.360E-02  3.192E-05   48.68 um     2.39 um     3.76 um  
   4.00 MeV   5.136E-02  3.019E-05   53.96 um     2.61 um     4.13 um  
   4.50 MeV   4.745E-02  2.727E-05   65.18 um     3.24 um     4.90 um  
   5.00 MeV   4.417E-02  2.490E-05   77.29 um     3.86 um     5.73 um  
   5.50 MeV   4.137E-02  2.292E-05   90.26 um     4.47 um     6.60 um  
   6.00 MeV   3.895E-02  2.126E-05  104.08 um     5.09 um     7.53 um  
   6.50 MeV   3.682E-02  1.983E-05  118.73 um     5.72 um     8.50 um  
   7.00 MeV   3.495E-02  1.859E-05  134.20 um     6.36 um     9.52 um  
   8.00 MeV   3.178E-02  1.654E-05  167.51 um     8.34 um    11.70 um  
   9.00 MeV   2.920E-02  1.492E-05  203.96 um    10.26 um    14.06 um  
  10.00 MeV   2.705E-02  1.360E-05  243.47 um    12.16 um    16.59 um  
  11.00 MeV   2.523E-02  1.251E-05  285.99 um    14.08 um    19.30 um  
  12.00 MeV   2.367E-02  1.159E-05  331.45 um    16.02 um    22.17 um  
  13.00 MeV   2.231E-02  1.080E-05  379.79 um    18.01 um    25.20 um  
  14.00 MeV   2.112E-02  1.012E-05  430.98 um    20.03 um    28.40 um  
  15.00 MeV   2.006E-02  9.519E-06  484.97 um    22.09 um    31.75 um  
  16.00 MeV   1.912E-02  8.991E-06  541.72 um    24.20 um    35.25 um  
  17.00 MeV   1.827E-02  8.522E-06  601.19 um    26.35 um    38.91 um  
  18.00 MeV   1.750E-02  8.101E-06  663.35 um    28.55 um    42.72 um  
  20.00 MeV   1.617E-02  7.378E-06  795.54 um    35.58 um    50.77 um  
  22.50 MeV   1.479E-02  6.645E-06  975.32 um    45.53 um    61.65 um  
  25.00 MeV   1.366E-02  6.051E-06    1.17 mm    55.18 um    73.39 um  
  27.50 MeV   1.270E-02  5.558E-06    1.38 mm    64.77 um    85.98 um  
  30.00 MeV   1.189E-02  5.143E-06    1.61 mm    74.41 um    99.38 um  
  32.50 MeV   1.119E-02  4.788E-06    1.85 mm    84.18 um   113.59 um  
  35.00 MeV   1.058E-02  4.482E-06    2.11 mm    94.09 um   128.58 um  
  37.50 MeV   1.004E-02  4.213E-06    2.38 mm   104.18 um   144.33 um  
  40.00 MeV   9.558E-03  3.977E-06    2.66 mm   114.45 um   160.82 um  
  45.00 MeV   8.742E-03  3.578E-06    3.27 mm   148.40 um   195.99 um  
  50.00 MeV   8.073E-03  3.255E-06    3.93 mm   180.96 um   233.97 um  
  55.00 MeV   7.514E-03  2.988E-06    4.65 mm   213.10 um   274.66 um  
  60.00 MeV   7.040E-03  2.763E-06    5.41 mm   245.26 um   317.95 um  
  65.00 MeV   6.632E-03  2.571E-06    6.23 mm   277.64 um   363.75 um  
  70.00 MeV   6.277E-03  2.405E-06    7.09 mm   310.40 um   411.98 um  
  80.00 MeV   5.689E-03  2.132E-06    8.95 mm   420.08 um   515.46 um  
  90.00 MeV   5.222E-03  1.917E-06   11.00 mm   523.57 um   627.79 um  
 100.00 MeV   4.840E-03  1.742E-06   13.21 mm   624.88 um   748.47 um  
 110.00 MeV   4.524E-03  1.598E-06   15.59 mm   725.66 um   877.01 um  
 120.00 MeV   4.256E-03  1.477E-06   18.13 mm   826.68 um     1.01 mm  
 130.00 MeV   4.027E-03  1.374E-06   20.82 mm   928.34 um     1.16 mm  
 140.00 MeV   3.828E-03  1.284E-06   23.66 mm     1.03 mm     1.31 mm  
 150.00 MeV   3.654E-03  1.206E-06   26.64 mm     1.13 mm     1.46 mm  
 160.00 MeV   3.501E-03  1.138E-06   29.76 mm     1.24 mm     1.62 mm  
 170.00 MeV   3.364E-03  1.077E-06   33.00 mm     1.34 mm     1.79 mm  
 180.00 MeV   3.242E-03  1.022E-06   36.38 mm     1.45 mm     1.96 mm  
 200.00 MeV   3.033E-03  9.285E-07   43.49 mm     1.81 mm     2.33 mm  
 225.00 MeV   2.822E-03  8.340E-07   53.02 mm     2.31 mm     2.80 mm  
 250.00 MeV   2.651E-03  7.576E-07   63.21 mm     2.78 mm     3.31 mm  
 275.00 MeV   2.511E-03  6.944E-07   74.02 mm     3.23 mm     3.83 mm  
 300.00 MeV   2.393E-03  6.414E-07   85.39 mm     3.67 mm     4.38 mm  
 325.00 MeV   2.293E-03  5.961E-07   97.30 mm     4.10 mm     4.95 mm  
 350.00 MeV   2.208E-03  5.570E-07  109.69 mm     4.52 mm     5.53 mm  
 375.00 MeV   2.134E-03  5.229E-07  122.54 mm     4.94 mm     6.12 mm  
 400.00 MeV   2.069E-03  4.929E-07  135.82 mm     5.36 mm     6.72 mm  
 450.00 MeV   1.961E-03  4.425E-07  163.52 mm     6.76 mm     7.97 mm  
 500.00 MeV   1.876E-03  4.017E-07  192.62 mm     8.04 mm     9.24 mm  
 550.00 MeV   1.807E-03  3.680E-07  222.94 mm     9.24 mm    10.54 mm  
 600.00 MeV   1.750E-03  3.398E-07  254.34 mm    10.38 mm    11.86 mm  
 650.00 MeV   1.703E-03  3.157E-07  286.69 mm    11.48 mm    13.19 mm  
 700.00 MeV   1.663E-03  2.949E-07  319.87 mm    12.53 mm    14.53 mm  
 800.00 MeV   1.600E-03  2.608E-07  388.37 mm    16.07 mm    17.21 mm  
 900.00 MeV   1.553E-03  2.339E-07  459.25 mm    19.16 mm    19.89 mm  
   1.00 GeV   1.518E-03  2.123E-07  532.04 mm    21.96 mm    22.55 mm  
   1.10 GeV   1.491E-03  1.944E-07  606.34 mm    24.56 mm    25.18 mm  
   1.20 GeV   1.469E-03  1.794E-07  681.87 mm    26.99 mm    27.77 mm  
   1.30 GeV   1.453E-03  1.666E-07  758.38 mm    29.29 mm    30.31 mm  
   1.40 GeV   1.440E-03  1.556E-07  835.68 mm    31.47 mm    32.82 mm  
   1.50 GeV   1.429E-03  1.460E-07  913.63 mm    33.55 mm    35.27 mm  
   1.60 GeV   1.421E-03  1.375E-07  992.08 mm    35.54 mm    37.68 mm  
   1.70 GeV   1.415E-03  1.300E-07    1.07 m     37.45 mm    40.04 mm  
   1.80 GeV   1.410E-03  1.233E-07    1.15 m     39.29 mm    42.35 mm  
   2.00 GeV   1.404E-03  1.119E-07    1.31 m     45.61 mm    46.85 mm  
   2.25 GeV   1.400E-03  1.003E-07    1.51 m     54.01 mm    52.22 mm  
   2.50 GeV   1.400E-03  9.096E-08    1.71 m     61.30 mm    57.35 mm  
   2.75 GeV   1.402E-03  8.326E-08    1.91 m     67.82 mm    62.24 mm  
   3.00 GeV   1.405E-03  7.680E-08    2.11 m     73.76 mm    66.92 mm  
   3.25 GeV   1.409E-03  7.130E-08    2.31 m     79.23 mm    71.40 mm  
   3.50 GeV   1.414E-03  6.656E-08    2.50 m     84.32 mm    75.70 mm  
   3.75 GeV   1.420E-03  6.242E-08    2.70 m     89.10 mm    79.84 mm  
   4.00 GeV   1.425E-03  5.879E-08    2.90 m     93.60 mm    83.83 mm  
   4.50 GeV   1.437E-03  5.269E-08    3.29 m    109.15 mm    91.40 mm  
   5.00 GeV   1.449E-03  4.777E-08    3.68 m    122.55 mm    98.49 mm  
   5.50 GeV   1.461E-03  4.371E-08    4.06 m    134.45 mm   105.16 mm  
   6.00 GeV   1.472E-03  4.031E-08    4.44 m    145.22 mm   111.47 mm  
   6.50 GeV   1.483E-03  3.741E-08    4.82 m    155.10 mm   117.46 mm  
   7.00 GeV   1.494E-03  3.491E-08    5.20 m    164.26 mm   123.16 mm  
   8.00 GeV   1.514E-03  3.082E-08    5.94 m    195.58 mm   133.81 mm  
   9.00 GeV   1.533E-03  2.761E-08    6.68 m    221.90 mm   143.64 mm  
  10.00 GeV   1.551E-03  2.503E-08    7.41 m    244.90 mm   152.76 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9197E+01                 eV / Angstrom 
  8.9197E+02                keV / micron   
  8.9197E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.0552E+02                 eV / (1E15 atoms/cm2)
  8.8977E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
