 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Lead.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2971E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   7.070E-02  6.930E-05    6.59 um     8847 A      1.25 um  
 900.00 keV   6.644E-02  6.325E-05    7.79 um     9984 A      1.44 um  
   1.00 MeV   6.279E-02  5.825E-05    9.07 um     1.12 um     1.64 um  
   1.10 MeV   6.037E-02  5.405E-05   10.42 um     1.24 um     1.85 um  
   1.20 MeV   5.804E-02  5.046E-05   11.82 um     1.36 um     2.06 um  
   1.30 MeV   5.597E-02  4.736E-05   13.28 um     1.49 um     2.28 um  
   1.40 MeV   5.411E-02  4.464E-05   14.79 um     1.61 um     2.50 um  
   1.50 MeV   5.239E-02  4.225E-05   16.35 um     1.74 um     2.73 um  
   1.60 MeV   5.080E-02  4.012E-05   17.97 um     1.87 um     2.97 um  
   1.70 MeV   4.933E-02  3.821E-05   19.64 um     2.01 um     3.21 um  
   1.80 MeV   4.797E-02  3.649E-05   21.36 um     2.14 um     3.45 um  
   2.00 MeV   4.550E-02  3.350E-05   24.95 um     2.44 um     3.96 um  
   2.25 MeV   4.283E-02  3.044E-05   29.70 um     2.83 um     4.62 um  
   2.50 MeV   4.053E-02  2.793E-05   34.75 um     3.23 um     5.31 um  
   2.75 MeV   3.851E-02  2.583E-05   40.08 um     3.64 um     6.03 um  
   3.00 MeV   3.672E-02  2.404E-05   45.68 um     4.06 um     6.77 um  
   3.25 MeV   3.513E-02  2.250E-05   51.56 um     4.48 um     7.55 um  
   3.50 MeV   3.370E-02  2.116E-05   57.70 um     4.91 um     8.34 um  
   3.75 MeV   3.241E-02  1.998E-05   64.10 um     5.35 um     9.17 um  
   4.00 MeV   3.123E-02  1.894E-05   70.75 um     5.80 um    10.02 um  
   4.50 MeV   2.916E-02  1.716E-05   84.80 um     6.86 um    11.79 um  
   5.00 MeV   2.740E-02  1.571E-05   99.81 um     7.93 um    13.66 um  
   5.50 MeV   2.588E-02  1.450E-05  115.77 um     9.03 um    15.62 um  
   6.00 MeV   2.454E-02  1.348E-05  132.64 um    10.14 um    17.67 um  
   6.50 MeV   2.336E-02  1.260E-05  150.42 um    11.29 um    19.80 um  
   7.00 MeV   2.231E-02  1.183E-05  169.07 um    12.46 um    22.03 um  
   8.00 MeV   2.052E-02  1.056E-05  208.93 um    15.37 um    26.72 um  
   9.00 MeV   1.903E-02  9.552E-06  252.15 um    18.31 um    31.74 um  
  10.00 MeV   1.777E-02  8.729E-06  298.61 um    21.32 um    37.07 um  
  11.00 MeV   1.670E-02  8.044E-06  348.25 um    24.40 um    42.70 um  
  12.00 MeV   1.577E-02  7.465E-06  400.98 um    27.57 um    48.63 um  
  13.00 MeV   1.495E-02  6.968E-06  456.75 um    30.82 um    54.84 um  
  14.00 MeV   1.422E-02  6.537E-06  515.50 um    34.17 um    61.34 um  
  15.00 MeV   1.358E-02  6.159E-06  577.17 um    37.60 um    68.11 um  
  16.00 MeV   1.299E-02  5.825E-06  641.72 um    41.14 um    75.15 um  
  17.00 MeV   1.247E-02  5.527E-06  709.10 um    44.76 um    82.46 um  
  18.00 MeV   1.199E-02  5.259E-06  779.28 um    48.47 um    90.03 um  
  20.00 MeV   1.115E-02  4.800E-06  927.81 um    57.98 um   105.94 um  
  22.50 MeV   1.027E-02  4.332E-06    1.13 mm    71.09 um   127.22 um  
  25.00 MeV   9.542E-03  3.952E-06    1.35 mm    84.31 um   150.01 um  
  27.50 MeV   8.924E-03  3.636E-06    1.58 mm    97.78 um   174.26 um  
  30.00 MeV   8.392E-03  3.369E-06    1.83 mm   111.57 um   199.92 um  
  32.50 MeV   7.929E-03  3.141E-06    2.09 mm   125.73 um   226.95 um  
