 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Promethium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.4750E+00 g/cm3 = 2.6346E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pm     61    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   9.102E-02  8.103E-05    8.90 um     8846 A      1.34 um  
 900.00 keV   8.473E-02  7.382E-05   10.58 um     1.01 um     1.56 um  
   1.00 MeV   7.933E-02  6.788E-05   12.39 um     1.15 um     1.78 um  
   1.10 MeV   7.590E-02  6.289E-05   14.30 um     1.29 um     2.02 um  
   1.20 MeV   7.260E-02  5.865E-05   16.30 um     1.43 um     2.27 um  
   1.30 MeV   6.977E-02  5.498E-05   18.39 um     1.57 um     2.53 um  
   1.40 MeV   6.723E-02  5.178E-05   20.56 um     1.72 um     2.79 um  
   1.50 MeV   6.492E-02  4.895E-05   22.81 um     1.86 um     3.06 um  
   1.60 MeV   6.280E-02  4.645E-05   25.15 um     2.02 um     3.34 um  
   1.70 MeV   6.084E-02  4.420E-05   27.56 um     2.17 um     3.63 um  
   1.80 MeV   5.903E-02  4.218E-05   30.05 um     2.32 um     3.92 um  
   2.00 MeV   5.579E-02  3.869E-05   35.25 um     2.69 um     4.53 um  
   2.25 MeV   5.230E-02  3.510E-05   42.17 um     3.18 um     5.32 um  
   2.50 MeV   4.930E-02  3.217E-05   49.54 um     3.67 um     6.15 um  
   2.75 MeV   4.670E-02  2.972E-05   57.35 um     4.17 um     7.02 um  
   3.00 MeV   4.440E-02  2.764E-05   65.58 um     4.67 um     7.92 um  
   3.25 MeV   4.236E-02  2.585E-05   74.23 um     5.19 um     8.87 um  
   3.50 MeV   4.054E-02  2.429E-05   83.29 um     5.72 um     9.84 um  
   3.75 MeV   3.889E-02  2.292E-05   92.74 um     6.25 um    10.85 um  
   4.00 MeV   3.740E-02  2.171E-05  102.60 um     6.80 um    11.89 um  
   4.50 MeV   3.478E-02  1.966E-05  123.45 um     8.18 um    14.08 um  
   5.00 MeV   3.257E-02  1.798E-05  145.82 um     9.56 um    16.39 um  
   5.50 MeV   3.066E-02  1.658E-05  169.65 um    10.97 um    18.82 um  
   6.00 MeV   2.900E-02  1.540E-05  194.93 um    12.40 um    21.38 um  
   6.50 MeV   2.754E-02  1.438E-05  221.61 um    13.86 um    24.05 um  
   7.00 MeV   2.624E-02  1.350E-05  249.68 um    15.35 um    26.84 um  
   8.00 MeV   2.402E-02  1.204E-05  309.83 um    19.34 um    32.75 um  
   9.00 MeV   2.220E-02  1.088E-05  375.25 um    23.32 um    39.10 um  
  10.00 MeV   2.067E-02  9.935E-06  445.82 um    27.35 um    45.87 um  
  11.00 MeV   1.937E-02  9.150E-06  521.40 um    31.46 um    53.05 um  
  12.00 MeV   1.824E-02  8.486E-06  601.89 um    35.66 um    60.63 um  
  13.00 MeV   1.726E-02  7.917E-06  687.18 um    39.98 um    68.61 um  
  14.00 MeV   1.639E-02  7.423E-06  777.21 um    44.41 um    76.97 um  
  15.00 MeV   1.561E-02  6.991E-06  871.88 um    48.95 um    85.70 um  
  16.00 MeV   1.492E-02  6.609E-06  971.13 um    53.61 um    94.80 um  
  17.00 MeV   1.429E-02  6.269E-06    1.07 mm    58.39 um   104.26 um  
  18.00 MeV   1.372E-02  5.963E-06    1.18 mm    63.29 um   114.08 um  
  20.00 MeV   1.273E-02  5.439E-06    1.41 mm    76.78 um   134.78 um  
  22.50 MeV   1.170E-02  4.905E-06    1.72 mm    95.59 um   162.56 um  
  25.00 MeV   1.084E-02  4.472E-06    2.06 mm   114.31 um   192.41 um  
  27.50 MeV   1.012E-02  4.113E-06    2.42 mm   133.23 um   224.26 um  
  30.00 MeV   9.495E-03  3.809E-06    2.81 mm   152.49 um   258.05 um  
  32.50 MeV   8.957E-03  3.550E-06    3.22 mm   172.17 um   293.72 um  
  35.00 MeV   8.486E-03  3.325E-06    3.66 mm   192.32 um   331.25 um  
  37.50 MeV   8.069E-03  3.128E-06    4.12 mm   212.95 um   370.57 um  
  40.00 MeV   7.697E-03  2.954E-06    4.60 mm   234.09 um   411.65 um  
  45.00 MeV   7.062E-03  2.662E-06    5.63 mm   295.71 um   498.98 um  
  50.00 MeV   6.540E-03  2.424E-06    6.75 mm   356.39 um   592.93 um  
  55.00 MeV   6.101E-03  2.227E-06    7.95 mm   417.29 um   693.24 um  
  60.00 MeV   5.727E-03  2.061E-06    9.24 mm   478.95 um   799.68 um  
  65.00 MeV   5.405E-03  1.919E-06   10.61 mm   541.69 um   912.02 um  
  70.00 MeV   5.124E-03  1.796E-06   12.05 mm   605.65 um     1.03 mm  
  80.00 MeV   4.657E-03  1.595E-06   15.17 mm   798.54 um     1.28 mm  
  90.00 MeV   4.284E-03  1.435E-06   18.58 mm   985.31 um     1.56 mm  
 100.00 MeV   3.979E-03  1.306E-06   22.27 mm     1.17 mm     1.85 mm  
