 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Zirconium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.4900E+00 g/cm3 = 4.2845E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Zr     40    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   1.098E-01  1.011E-04    7.48 um     5758 A      9031 A   
 900.00 keV   1.042E-01  9.194E-05    8.88 um     6657 A      1.05 um  
   1.00 MeV   9.946E-02  8.438E-05   10.36 um     7554 A      1.20 um  
   1.10 MeV   9.521E-02  7.805E-05   11.90 um     8455 A      1.35 um  
   1.20 MeV   9.096E-02  7.267E-05   13.51 um     9363 A      1.51 um  
   1.30 MeV   8.720E-02  6.803E-05   15.20 um     1.03 um     1.67 um  
   1.40 MeV   8.383E-02  6.399E-05   16.96 um     1.12 um     1.84 um  
   1.50 MeV   8.078E-02  6.044E-05   18.79 um     1.22 um     2.02 um  
   1.60 MeV   7.798E-02  5.729E-05   20.69 um     1.31 um     2.20 um  
   1.70 MeV   7.541E-02  5.447E-05   22.66 um     1.41 um     2.38 um  
   1.80 MeV   7.304E-02  5.193E-05   24.69 um     1.51 um     2.57 um  
   2.00 MeV   6.880E-02  4.756E-05   28.94 um     1.76 um     2.96 um  
   2.25 MeV   6.427E-02  4.308E-05   34.62 um     2.11 um     3.47 um  
   2.50 MeV   6.039E-02  3.943E-05   40.69 um     2.45 um     4.01 um  
   2.75 MeV   5.703E-02  3.638E-05   47.13 um     2.79 um     4.57 um  
   3.00 MeV   5.408E-02  3.379E-05   53.94 um     3.14 um     5.16 um  
   3.25 MeV   5.147E-02  3.157E-05   61.11 um     3.49 um     5.77 um  
   3.50 MeV   4.914E-02  2.965E-05   68.63 um     3.85 um     6.41 um  
   3.75 MeV   4.705E-02  2.795E-05   76.51 um     4.22 um     7.07 um  
   4.00 MeV   4.515E-02  2.646E-05   84.73 um     4.59 um     7.76 um  
   4.50 MeV   4.185E-02  2.392E-05  102.17 um     5.62 um     9.20 um  
   5.00 MeV   3.906E-02  2.185E-05  120.92 um     6.64 um    10.73 um  
   5.50 MeV   3.667E-02  2.013E-05  140.97 um     7.67 um    12.35 um  
   6.00 MeV   3.459E-02  1.868E-05  162.28 um     8.70 um    14.05 um  
   6.50 MeV   3.277E-02  1.743E-05  184.82 um     9.75 um    15.84 um  
   7.00 MeV   3.115E-02  1.635E-05  208.59 um    10.82 um    17.71 um  
   8.00 MeV   2.842E-02  1.456E-05  259.65 um    13.96 um    21.69 um  
   9.00 MeV   2.618E-02  1.315E-05  315.38 um    17.03 um    25.98 um  
  10.00 MeV   2.430E-02  1.199E-05  375.66 um    20.10 um    30.58 um  
  11.00 MeV   2.271E-02  1.104E-05  440.38 um    23.21 um    35.48 um  
  12.00 MeV   2.135E-02  1.023E-05  509.46 um    26.37 um    40.66 um  
  13.00 MeV   2.015E-02  9.537E-06  582.82 um    29.60 um    46.12 um  
  14.00 MeV   1.910E-02  8.937E-06  660.38 um    32.91 um    51.86 um  
  15.00 MeV   1.817E-02  8.412E-06  742.08 um    36.29 um    57.88 um  
  16.00 MeV   1.733E-02  7.948E-06  827.86 um    39.75 um    64.16 um  
  17.00 MeV   1.658E-02  7.535E-06  917.66 um    43.29 um    70.70 um  
  18.00 MeV   1.590E-02  7.165E-06    1.01 mm    46.91 um    77.50 um  
  20.00 MeV   1.471E-02  6.530E-06    1.21 mm    57.83 um    91.87 um  
  22.50 MeV   1.348E-02  5.885E-06    1.48 mm    73.20 um   111.22 um  
  25.00 MeV   1.247E-02  5.361E-06    1.77 mm    88.26 um   132.07 um  
  27.50 MeV   1.161E-02  4.927E-06    2.09 mm   103.32 um   154.37 um  
  30.00 MeV   1.088E-02  4.560E-06    2.43 mm   118.54 um   178.09 um  
  32.50 MeV   1.025E-02  4.247E-06    2.79 mm   133.99 um   203.19 um  
  35.00 MeV   9.697E-03  3.977E-06    3.17 mm   149.74 um   229.63 um  
  37.50 MeV   9.209E-03  3.740E-06    3.58 mm   165.81 um   257.39 um  
  40.00 MeV   8.775E-03  3.531E-06    4.00 mm   182.20 um   286.43 um  
  45.00 MeV   8.036E-03  3.178E-06    4.91 mm   233.92 um   348.29 um  
  50.00 MeV   7.429E-03  2.893E-06    5.90 mm   284.00 um   414.98 um  
  55.00 MeV   6.921E-03  2.656E-06    6.96 mm   333.74 um   486.33 um  
  60.00 MeV   6.490E-03  2.457E-06    8.10 mm   383.72 um   562.16 um  
  65.00 MeV   6.118E-03  2.287E-06    9.31 mm   434.25 um   642.32 um  
  70.00 MeV   5.794E-03  2.140E-06   10.59 mm   485.50 um   726.67 um  
  80.00 MeV   5.257E-03  1.898E-06   13.36 mm   650.76 um   907.40 um  
  90.00 MeV   4.830E-03  1.707E-06   16.39 mm   808.12 um     1.10 mm  
 100.00 MeV   4.481E-03  1.552E-06   19.67 mm   963.03 um     1.31 mm  
 110.00 MeV   4.191E-03  1.425E-06   23.20 mm     1.12 mm     1.54 mm  
 120.00 MeV   3.945E-03  1.317E-06   26.95 mm     1.27 mm     1.77 mm  
 130.00 MeV   3.735E-03  1.225E-06   30.93 mm     1.43 mm     2.02 mm  
 140.00 MeV   3.553E-03  1.146E-06   35.13 mm     1.59 mm     2.28 mm  
 150.00 MeV   3.393E-03  1.076E-06   39.53 mm     1.75 mm     2.55 mm  
 160.00 MeV   3.252E-03  1.015E-06   44.13 mm     1.91 mm     2.83 mm  
 170.00 MeV   3.127E-03  9.609E-07   48.92 mm     2.08 mm     3.12 mm  
 180.00 MeV   3.015E-03  9.124E-07   53.90 mm     2.24 mm     3.42 mm  
 200.00 MeV   2.823E-03  8.292E-07   64.38 mm     2.78 mm     4.05 mm  
 225.00 MeV   2.628E-03  7.450E-07   78.42 mm     3.53 mm     4.88 mm  
 250.00 MeV   2.471E-03  6.770E-07   93.42 mm     4.23 mm     5.75 mm  
 275.00 MeV   2.342E-03  6.207E-07  109.32 mm     4.91 mm     6.66 mm  
 300.00 MeV   2.234E-03  5.734E-07  126.04 mm     5.58 mm     7.60 mm  
 325.00 MeV   2.143E-03  5.331E-07  143.52 mm     6.23 mm     8.57 mm  
 350.00 MeV   2.064E-03  4.982E-07  161.71 mm     6.88 mm     9.57 mm  
 375.00 MeV   1.996E-03  4.678E-07  180.56 mm     7.52 mm    10.59 mm  
 400.00 MeV   1.937E-03  4.410E-07  200.03 mm     8.15 mm    11.63 mm  
 450.00 MeV   1.838E-03  3.960E-07  240.61 mm    10.23 mm    13.77 mm  
 500.00 MeV   1.760E-03  3.596E-07  283.19 mm    12.13 mm    15.95 mm  
 550.00 MeV   1.697E-03  3.296E-07  327.52 mm    13.92 mm    18.18 mm  
 600.00 MeV   1.645E-03  3.043E-07  373.38 mm    15.62 mm    20.43 mm  
 650.00 MeV   1.602E-03  2.828E-07  420.58 mm    17.26 mm    22.70 mm  
 700.00 MeV   1.566E-03  2.642E-07  468.97 mm    18.84 mm    24.99 mm  
 800.00 MeV   1.509E-03  2.337E-07  568.72 mm    24.00 mm    29.56 mm  
 900.00 MeV   1.467E-03  2.098E-07  671.78 mm    28.53 mm    34.11 mm  
   1.00 GeV   1.436E-03  1.904E-07  777.46 mm    32.65 mm    38.62 mm  
   1.10 GeV   1.412E-03  1.744E-07  885.20 mm    36.47 mm    43.07 mm  
   1.20 GeV   1.394E-03  1.610E-07  994.58 mm    40.04 mm    47.44 mm  
   1.30 GeV   1.380E-03  1.495E-07    1.11 m     43.42 mm    51.74 mm  
   1.40 GeV   1.369E-03  1.397E-07    1.22 m     46.63 mm    55.96 mm  
   1.50 GeV   1.360E-03  1.310E-07    1.33 m     49.68 mm    60.09 mm  
   1.60 GeV   1.354E-03  1.235E-07    1.44 m     52.60 mm    64.13 mm  
   1.70 GeV   1.349E-03  1.167E-07    1.56 m     55.40 mm    68.09 mm  
   1.80 GeV   1.346E-03  1.107E-07    1.67 m     58.10 mm    71.97 mm  
   2.00 GeV   1.342E-03  1.005E-07    1.90 m     67.18 mm    79.49 mm  
   2.25 GeV   1.341E-03  9.011E-08    2.19 m     79.20 mm    88.45 mm  
   2.50 GeV   1.343E-03  8.174E-08    2.47 m     89.65 mm    96.98 mm  
   2.75 GeV   1.347E-03  7.484E-08    2.76 m     98.98 mm   105.10 mm  
   3.00 GeV   1.352E-03  6.904E-08    3.04 m    107.48 mm   112.86 mm  
   3.25 GeV   1.357E-03  6.411E-08    3.33 m    115.31 mm   120.28 mm  
   3.50 GeV   1.364E-03  5.985E-08    3.61 m    122.60 mm   127.39 mm  
   3.75 GeV   1.370E-03  5.614E-08    3.89 m    129.42 mm   134.21 mm  
   4.00 GeV   1.377E-03  5.288E-08    4.17 m    135.85 mm   140.78 mm  
   4.50 GeV   1.390E-03  4.740E-08    4.73 m    157.82 mm   153.23 mm  
   5.00 GeV   1.403E-03  4.298E-08    5.28 m    176.76 mm   164.86 mm  
   5.50 GeV   1.416E-03  3.934E-08    5.82 m    193.58 mm   175.79 mm  
   6.00 GeV   1.428E-03  3.628E-08    6.36 m    208.81 mm   186.10 mm  
   6.50 GeV   1.439E-03  3.368E-08    6.90 m    222.78 mm   195.88 mm  
   7.00 GeV   1.450E-03  3.143E-08    7.43 m    235.73 mm   205.19 mm  
   8.00 GeV   1.471E-03  2.776E-08    8.49 m    279.79 mm   222.57 mm  
   9.00 GeV   1.489E-03  2.487E-08    9.53 m    316.89 mm   238.58 mm  
  10.00 GeV   1.506E-03  2.255E-08   10.55 m    349.36 mm   253.45 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  6.4898E+01                 eV / Angstrom 
  6.4898E+02                keV / micron   
  6.4898E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.5147E+02                 eV / (1E15 atoms/cm2)
  1.4590E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
