 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Strontium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  2.6000E+00 g/cm3 = 1.7869E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sr     38    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 700.00 keV   1.256E-01  1.115E-04   14.40 um     1.05 um     1.67 um  
 800.00 keV   1.182E-01  1.001E-04   17.48 um     1.26 um     1.98 um  
 900.00 keV   1.121E-01  9.093E-05   20.74 um     1.46 um     2.30 um  
   1.00 MeV   1.068E-01  8.343E-05   24.17 um     1.66 um     2.63 um  
   1.10 MeV   1.018E-01  7.716E-05   27.78 um     1.86 um     2.97 um  
   1.20 MeV   9.671E-02  7.183E-05   31.57 um     2.07 um     3.32 um  
   1.30 MeV   9.239E-02  6.724E-05   35.55 um     2.28 um     3.69 um  
   1.40 MeV   8.857E-02  6.324E-05   39.72 um     2.49 um     4.07 um  
   1.50 MeV   8.513E-02  5.972E-05   44.06 um     2.71 um     4.46 um  
   1.60 MeV   8.201E-02  5.660E-05   48.57 um     2.93 um     4.86 um  
   1.70 MeV   7.917E-02  5.381E-05   53.25 um     3.15 um     5.27 um  
   1.80 MeV   7.655E-02  5.130E-05   58.09 um     3.37 um     5.70 um  
   2.00 MeV   7.191E-02  4.697E-05   68.27 um     3.97 um     6.58 um  
   2.25 MeV   6.699E-02  4.254E-05   81.87 um     4.78 um     7.74 um  
   2.50 MeV   6.281E-02  3.892E-05   96.44 um     5.58 um     8.97 um  
   2.75 MeV   5.921E-02  3.591E-05  111.94 um     6.39 um    10.27 um  
   3.00 MeV   5.607E-02  3.335E-05  128.36 um     7.21 um    11.62 um  
   3.25 MeV   5.330E-02  3.116E-05  145.66 um     8.04 um    13.04 um  
   3.50 MeV   5.083E-02  2.925E-05  163.85 um     8.89 um    14.51 um  
   3.75 MeV   4.861E-02  2.758E-05  182.89 um     9.74 um    16.04 um  
   4.00 MeV   4.661E-02  2.610E-05  202.78 um    10.62 um    17.63 um  
