 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Tin.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   1.003E-01  8.873E-05    7.43 um     6662 A      1.03 um  
 900.00 keV   9.445E-02  8.074E-05    8.79 um     7601 A      1.18 um  
   1.00 MeV   8.949E-02  7.417E-05   10.24 um     8558 A      1.35 um  
   1.10 MeV   8.546E-02  6.867E-05   11.75 um     9530 A      1.52 um  
   1.20 MeV   8.147E-02  6.398E-05   13.35 um     1.05 um     1.69 um  
   1.30 MeV   7.812E-02  5.994E-05   15.02 um     1.15 um     1.87 um  
   1.40 MeV   7.510E-02  5.642E-05   16.76 um     1.26 um     2.06 um  
   1.50 MeV   7.235E-02  5.332E-05   18.57 um     1.36 um     2.25 um  
   1.60 MeV   6.984E-02  5.056E-05   20.44 um     1.47 um     2.45 um  
   1.70 MeV   6.753E-02  4.810E-05   22.39 um     1.58 um     2.66 um  
   1.80 MeV   6.540E-02  4.588E-05   24.40 um     1.69 um     2.87 um  
   2.00 MeV   6.160E-02  4.204E-05   28.61 um     1.95 um     3.30 um  
   2.25 MeV   5.756E-02  3.812E-05   34.23 um     2.32 um     3.87 um  
   2.50 MeV   5.412E-02  3.491E-05   40.23 um     2.68 um     4.47 um  
   2.75 MeV   5.116E-02  3.223E-05   46.60 um     3.05 um     5.10 um  
   3.00 MeV   4.857E-02  2.996E-05   53.33 um     3.43 um     5.76 um  
   3.25 MeV   4.628E-02  2.800E-05   60.41 um     3.81 um     6.45 um  
   3.50 MeV   4.424E-02  2.631E-05   67.83 um     4.20 um     7.16 um  
   3.75 MeV   4.241E-02  2.482E-05   75.58 um     4.60 um     7.90 um  
   4.00 MeV   4.075E-02  2.349E-05   83.66 um     5.00 um     8.66 um  
   4.50 MeV   3.785E-02  2.126E-05  100.79 um     6.07 um    10.26 um  
   5.00 MeV   3.540E-02  1.943E-05  119.17 um     7.13 um    11.96 um  
   5.50 MeV   3.330E-02  1.791E-05  138.77 um     8.20 um    13.75 um  
   6.00 MeV   3.147E-02  1.663E-05  159.58 um     9.28 um    15.62 um  
   6.50 MeV   2.987E-02  1.552E-05  181.55 um    10.39 um    17.59 um  
   7.00 MeV   2.844E-02  1.456E-05  204.68 um    11.52 um    19.64 um  
   8.00 MeV   2.601E-02  1.298E-05  254.28 um    14.67 um    24.01 um  
   9.00 MeV   2.401E-02  1.172E-05  308.29 um    17.77 um    28.69 um  
  10.00 MeV   2.233E-02  1.070E-05  366.59 um    20.90 um    33.70 um  
  11.00 MeV   2.091E-02  9.852E-06  429.09 um    24.08 um    39.02 um  
  12.00 MeV   1.967E-02  9.134E-06  495.71 um    27.32 um    44.63 um  
  13.00 MeV   1.860E-02  8.519E-06  566.36 um    30.64 um    50.55 um  
  14.00 MeV   1.764E-02  7.985E-06  640.98 um    34.04 um    56.75 um  
  15.00 MeV   1.680E-02  7.518E-06  719.51 um    37.52 um    63.24 um  
  16.00 MeV   1.604E-02  7.106E-06  801.89 um    41.08 um    70.01 um  
  17.00 MeV   1.536E-02  6.738E-06  888.07 um    44.74 um    77.05 um  
  18.00 MeV   1.473E-02  6.409E-06  978.00 um    48.48 um    84.36 um  
