 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Holmium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.7950E+00 g/cm3 = 3.2113E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ho     67    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   7.965E-02  7.691E-05    8.01 um     9545 A      1.40 um  
 900.00 keV   7.567E-02  7.010E-05    9.39 um     1.07 um     1.60 um  
   1.00 MeV   7.215E-02  6.449E-05   10.85 um     1.19 um     1.80 um  
   1.10 MeV   6.922E-02  5.978E-05   12.38 um     1.31 um     2.01 um  
   1.20 MeV   6.633E-02  5.577E-05   13.98 um     1.43 um     2.22 um  
   1.30 MeV   6.385E-02  5.230E-05   15.65 um     1.55 um     2.44 um  
   1.40 MeV   6.163E-02  4.926E-05   17.38 um     1.68 um     2.67 um  
   1.50 MeV   5.961E-02  4.659E-05   19.17 um     1.80 um     2.90 um  
   1.60 MeV   5.775E-02  4.422E-05   21.03 um     1.93 um     3.14 um  
   1.70 MeV   5.603E-02  4.209E-05   22.94 um     2.06 um     3.38 um  
   1.80 MeV   5.443E-02  4.017E-05   24.92 um     2.20 um     3.63 um  
   2.00 MeV   5.155E-02  3.686E-05   29.04 um     2.50 um     4.14 um  
   2.25 MeV   4.844E-02  3.346E-05   34.51 um     2.90 um     4.81 um  
   2.50 MeV   4.576E-02  3.067E-05   40.33 um     3.31 um     5.51 um  
   2.75 MeV   4.342E-02  2.835E-05   46.49 um     3.72 um     6.24 um  
   3.00 MeV   4.134E-02  2.637E-05   52.97 um     4.14 um     7.00 um  
   3.25 MeV   3.950E-02  2.467E-05   59.77 um     4.57 um     7.79 um  
   3.50 MeV   3.784E-02  2.319E-05   66.88 um     5.00 um     8.61 um  
   3.75 MeV   3.634E-02  2.189E-05   74.30 um     5.45 um     9.45 um  
   4.00 MeV   3.498E-02  2.073E-05   82.03 um     5.91 um    10.32 um  
   4.50 MeV   3.259E-02  1.878E-05   98.36 um     7.02 um    12.14 um  
   5.00 MeV   3.055E-02  1.718E-05  115.86 um     8.15 um    14.06 um  
   5.50 MeV   2.880E-02  1.585E-05  134.48 um     9.29 um    16.08 um  
   6.00 MeV   2.727E-02  1.472E-05  154.21 um    10.46 um    18.20 um  
   6.50 MeV   2.592E-02  1.375E-05  175.02 um    11.66 um    20.42 um  
   7.00 MeV   2.472E-02  1.291E-05  196.88 um    12.88 um    22.72 um  
   8.00 MeV   2.266E-02  1.151E-05  243.70 um    16.06 um    27.61 um  
   9.00 MeV   2.097E-02  1.041E-05  294.56 um    19.26 um    32.85 um  
  10.00 MeV   1.955E-02  9.507E-06  349.36 um    22.50 um    38.43 um  
  11.00 MeV   1.834E-02  8.757E-06  408.00 um    25.82 um    44.35 um  
  12.00 MeV   1.729E-02  8.124E-06  470.39 um    29.22 um    50.58 um  
  13.00 MeV   1.636E-02  7.580E-06  536.46 um    32.71 um    57.13 um  
  14.00 MeV   1.555E-02  7.109E-06  606.15 um    36.29 um    63.99 um  
  15.00 MeV   1.482E-02  6.695E-06  679.39 um    39.97 um    71.15 um  
  16.00 MeV   1.417E-02  6.330E-06  756.13 um    43.75 um    78.61 um  
  17.00 MeV   1.359E-02  6.005E-06  836.31 um    47.62 um    86.36 um  
  18.00 MeV   1.305E-02  5.713E-06  919.89 um    51.59 um    94.39 um  
