 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Argon (gas).txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.7800E-03 g/cm3 = 2.6833E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ar     18    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 375.00 keV   2.588E-01  2.345E-04    5.77 mm   350.97 um   510.29 um  
 400.00 keV   2.499E-01  2.225E-04    6.32 mm   371.56 um   545.36 um  
 450.00 keV   2.343E-01  2.020E-04    7.46 mm   429.25 um   618.94 um  
 500.00 keV   2.213E-01  1.853E-04    8.68 mm   487.04 um   696.74 um  
 550.00 keV   2.100E-01  1.713E-04    9.97 mm   545.16 um   778.46 um  
 600.00 keV   2.002E-01  1.594E-04   11.32 mm   603.79 um   863.82 um  
 650.00 keV   1.915E-01  1.491E-04   12.74 mm   663.01 um   952.63 um  
 700.00 keV   1.837E-01  1.402E-04   14.23 mm   722.90 um     1.04 mm  
 800.00 keV   1.702E-01  1.254E-04   17.37 mm   900.36 um     1.24 mm  
 900.00 keV   1.588E-01  1.136E-04   20.76 mm     1.07 mm     1.44 mm  
   1.00 MeV   1.491E-01  1.040E-04   24.37 mm     1.24 mm     1.66 mm  
   1.10 MeV   1.413E-01  9.592E-05   28.21 mm     1.41 mm     1.89 mm  
   1.20 MeV   1.336E-01  8.911E-05   32.26 mm     1.58 mm     2.13 mm  
   1.30 MeV   1.270E-01  8.326E-05   36.54 mm     1.76 mm     2.38 mm  
   1.40 MeV   1.213E-01  7.818E-05   41.02 mm     1.93 mm     2.64 mm  
   1.50 MeV   1.161E-01  7.372E-05   45.72 mm     2.11 mm     2.90 mm  
   1.60 MeV   1.114E-01  6.977E-05   50.62 mm     2.29 mm     3.18 mm  
   1.70 MeV   1.071E-01  6.624E-05   55.72 mm     2.47 mm     3.47 mm  
   1.80 MeV   1.032E-01  6.308E-05   61.02 mm     2.66 mm     3.77 mm  
   2.00 MeV   9.631E-02  5.763E-05   72.21 mm     3.23 mm     4.39 mm  
   2.25 MeV   8.904E-02  5.208E-05   87.27 mm     4.04 mm     5.22 mm  
   2.50 MeV   8.294E-02  4.756E-05  103.49 mm     4.82 mm     6.11 mm  
   2.75 MeV   7.772E-02  4.380E-05  120.87 mm     5.60 mm     7.04 mm  
   3.00 MeV   7.320E-02  4.062E-05  139.36 mm     6.37 mm     8.03 mm  
   3.25 MeV   6.924E-02  3.790E-05  158.96 mm     7.15 mm     9.07 mm  
   3.50 MeV   6.574E-02  3.553E-05  179.64 mm     7.94 mm    10.16 mm  
   3.75 MeV   6.262E-02  3.346E-05  201.39 mm     8.74 mm    11.30 mm  
   4.00 MeV   5.982E-02  3.163E-05  224.19 mm     9.56 mm    12.49 mm  
   4.50 MeV   5.499E-02  2.854E-05  272.87 mm    12.22 mm    15.01 mm  
   5.00 MeV   5.096E-02  2.603E-05  325.62 mm    14.77 mm    17.71 mm  
   5.50 MeV   4.754E-02  2.395E-05  382.36 mm    17.29 mm    20.59 mm  
   6.00 MeV   4.461E-02  2.219E-05  443.00 mm    19.81 mm    23.65 mm  
   6.50 MeV   4.205E-02  2.068E-05  507.48 mm    22.35 mm    26.88 mm  
   7.00 MeV   3.980E-02  1.937E-05  575.75 mm    24.92 mm    30.28 mm  
   8.00 MeV   3.603E-02  1.722E-05  723.31 mm    33.55 mm    37.59 mm  
   9.00 MeV   3.297E-02  1.552E-05  885.46 mm    41.74 mm    45.54 mm  
  10.00 MeV   3.044E-02  1.414E-05    1.06 m     49.81 mm    54.12 mm  
  11.00 MeV   2.831E-02  1.299E-05    1.25 m     57.89 mm    63.33 mm  
  12.00 MeV   2.649E-02  1.203E-05    1.46 m     66.06 mm    73.13 mm  
  13.00 MeV   2.491E-02  1.120E-05    1.67 m     74.35 mm    83.53 mm  
  14.00 MeV   2.353E-02  1.049E-05    1.90 m     82.79 mm    94.51 mm  
  15.00 MeV   2.231E-02  9.864E-06    2.15 m     91.38 mm   106.06 mm  
  16.00 MeV   2.122E-02  9.313E-06    2.41 m    100.14 mm   118.17 mm  
  17.00 MeV   2.025E-02  8.823E-06    2.68 m    109.06 mm   130.83 mm  
  18.00 MeV   1.937E-02  8.384E-06    2.96 m    118.16 mm   144.04 mm  
  20.00 MeV   1.785E-02  7.631E-06    3.56 m    149.37 mm   172.08 mm  
  22.50 MeV   1.628E-02  6.868E-06    4.38 m    193.78 mm   210.07 mm  
  25.00 MeV   1.499E-02  6.249E-06    5.27 m    236.38 mm   251.24 mm  
  27.50 MeV   1.392E-02  5.737E-06    6.24 m    278.45 mm   295.50 mm  
  30.00 MeV   1.300E-02  5.306E-06    7.28 m    320.57 mm   342.78 mm  
  32.50 MeV   1.222E-02  4.937E-06    8.39 m    363.04 mm   393.00 mm  
