 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Cobalt.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.9000E+00 g/cm3 = 9.0944E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Co     27    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 900.00 keV   1.324E-01  1.088E-04    5.19 um     3288 A      4991 A   
   1.00 MeV   1.243E-01  9.971E-05    6.06 um     3722 A      5653 A   
   1.10 MeV   1.184E-01  9.211E-05    6.97 um     4161 A      6348 A   
   1.20 MeV   1.126E-01  8.566E-05    7.93 um     4606 A      7072 A   
   1.30 MeV   1.076E-01  8.011E-05    8.93 um     5059 A      7826 A   
   1.40 MeV   1.031E-01  7.528E-05    9.98 um     5518 A      8607 A   
   1.50 MeV   9.909E-02  7.104E-05   11.08 um     5985 A      9415 A   
   1.60 MeV   9.539E-02  6.728E-05   12.22 um     6459 A      1.02 um  
   1.70 MeV   9.200E-02  6.392E-05   13.40 um     6941 A      1.11 um  
   1.80 MeV   8.888E-02  6.091E-05   14.63 um     7432 A      1.20 um  
   2.00 MeV   8.332E-02  5.571E-05   17.21 um     8811 A      1.38 um  
   2.25 MeV   7.742E-02  5.040E-05   20.66 um     1.07 um     1.63 um  
   2.50 MeV   7.242E-02  4.607E-05   24.37 um     1.26 um     1.89 um  
   2.75 MeV   6.811E-02  4.247E-05   28.32 um     1.45 um     2.16 um  
   3.00 MeV   6.436E-02  3.942E-05   32.52 um     1.64 um     2.45 um  
   3.25 MeV   6.107E-02  3.680E-05   36.95 um     1.83 um     2.75 um  
   3.50 MeV   5.814E-02  3.453E-05   41.61 um     2.03 um     3.06 um  
   3.75 MeV   5.552E-02  3.253E-05   46.50 um     2.23 um     3.39 um  
   4.00 MeV   5.315E-02  3.077E-05   51.62 um     2.43 um     3.73 um  
   4.50 MeV   4.906E-02  2.779E-05   62.51 um     3.04 um     4.45 um  
   5.00 MeV   4.563E-02  2.537E-05   74.26 um     3.63 um     5.21 um  
   5.50 MeV   4.270E-02  2.335E-05   86.87 um     4.22 um     6.03 um  
   6.00 MeV   4.017E-02  2.165E-05  100.30 um     4.82 um     6.89 um  
   6.50 MeV   3.796E-02  2.019E-05  114.55 um     5.42 um     7.79 um  
   7.00 MeV   3.601E-02  1.893E-05  129.61 um     6.03 um     8.74 um  
   8.00 MeV   3.272E-02  1.684E-05  162.05 um     7.95 um    10.77 um  
   9.00 MeV   3.004E-02  1.519E-05  197.58 um     9.81 um    12.97 um  
  10.00 MeV   2.781E-02  1.385E-05  236.12 um    11.65 um    15.34 um  
  11.00 MeV   2.593E-02  1.273E-05  277.61 um    13.50 um    17.87 um  
  12.00 MeV   2.431E-02  1.179E-05  321.99 um    15.37 um    20.56 um  
  13.00 MeV   2.291E-02  1.099E-05  369.21 um    17.28 um    23.40 um  
  14.00 MeV   2.167E-02  1.029E-05  419.23 um    19.22 um    26.39 um  
  15.00 MeV   2.058E-02  9.685E-06  472.01 um    21.21 um    29.53 um  
  16.00 MeV   1.961E-02  9.147E-06  527.50 um    23.24 um    32.81 um  
  17.00 MeV   1.873E-02  8.669E-06  585.67 um    25.31 um    36.24 um  
  18.00 MeV   1.794E-02  8.240E-06  646.49 um    27.42 um    39.82 um  
  20.00 MeV   1.656E-02  7.504E-06  775.90 um    34.27 um    47.38 um  
  22.50 MeV   1.514E-02  6.758E-06  951.99 um    43.97 um    57.60 um  
  25.00 MeV   1.397E-02  6.153E-06    1.14 mm    53.36 um    68.64 um  
  27.50 MeV   1.299E-02  5.651E-06    1.35 mm    62.69 um    80.49 um  
  30.00 MeV   1.216E-02  5.229E-06    1.57 mm    72.06 um    93.11 um  
  32.50 MeV   1.143E-02  4.868E-06    1.81 mm    81.54 um   106.49 um  
  35.00 MeV   1.080E-02  4.556E-06    2.06 mm    91.16 um   120.62 um  
  37.50 MeV   1.025E-02  4.283E-06    2.33 mm   100.95 um   135.47 um  
  40.00 MeV   9.756E-03  4.042E-06    2.60 mm   110.91 um   151.03 um  
  45.00 MeV   8.918E-03  3.636E-06    3.20 mm   144.17 um   184.24 um  
  50.00 MeV   8.232E-03  3.308E-06    3.85 mm   176.01 um   220.12 um  
  55.00 MeV   7.659E-03  3.036E-06    4.56 mm   207.41 um   258.58 um  
  60.00 MeV   7.173E-03  2.807E-06    5.31 mm   238.80 um   299.52 um  
  65.00 MeV   6.755E-03  2.612E-06    6.11 mm   270.40 um   342.86 um  
  70.00 MeV   6.391E-03  2.443E-06    6.96 mm   302.34 um   388.53 um  
  80.00 MeV   5.790E-03  2.166E-06    8.80 mm   410.16 um   486.54 um  
  90.00 MeV   5.312E-03  1.947E-06   10.81 mm   511.73 um   593.02 um  
 100.00 MeV   4.922E-03  1.770E-06   13.00 mm   611.08 um   707.47 um  
 110.00 MeV   4.598E-03  1.623E-06   15.34 mm   709.84 um   829.44 um  
 120.00 MeV   4.325E-03  1.500E-06   17.85 mm   808.79 um   958.53 um  
 130.00 MeV   4.091E-03  1.395E-06   20.51 mm   908.33 um     1.09 mm  
 140.00 MeV   3.888E-03  1.304E-06   23.31 mm     1.01 mm     1.24 mm  
 150.00 MeV   3.711E-03  1.225E-06   26.25 mm     1.11 mm     1.38 mm  
 160.00 MeV   3.554E-03  1.155E-06   29.33 mm     1.21 mm     1.54 mm  
 170.00 MeV   3.415E-03  1.093E-06   32.53 mm     1.31 mm     1.70 mm  
 180.00 MeV   3.291E-03  1.038E-06   35.87 mm     1.42 mm     1.86 mm  
 200.00 MeV   3.077E-03  9.426E-07   42.89 mm     1.77 mm     2.21 mm  
 225.00 MeV   2.862E-03  8.466E-07   52.31 mm     2.27 mm     2.66 mm  
 250.00 MeV   2.688E-03  7.689E-07   62.39 mm     2.73 mm     3.14 mm  
 275.00 MeV   2.545E-03  7.048E-07   73.08 mm     3.17 mm     3.64 mm  
 300.00 MeV   2.426E-03  6.509E-07   84.33 mm     3.60 mm     4.16 mm  
 325.00 MeV   2.324E-03  6.049E-07   96.11 mm     4.03 mm     4.70 mm  
 350.00 MeV   2.237E-03  5.653E-07  108.37 mm     4.44 mm     5.25 mm  
 375.00 MeV   2.162E-03  5.306E-07  121.09 mm     4.86 mm     5.82 mm  
 400.00 MeV   2.096E-03  5.002E-07  134.23 mm     5.26 mm     6.40 mm  
 450.00 MeV   1.986E-03  4.489E-07  161.65 mm     6.65 mm     7.58 mm  
 500.00 MeV   1.899E-03  4.076E-07  190.46 mm     7.92 mm     8.80 mm  
 550.00 MeV   1.829E-03  3.734E-07  220.49 mm     9.10 mm    10.04 mm  
 600.00 MeV   1.771E-03  3.447E-07  251.58 mm    10.22 mm    11.30 mm  
 650.00 MeV   1.723E-03  3.202E-07  283.62 mm    11.30 mm    12.57 mm  
 700.00 MeV   1.683E-03  2.991E-07  316.50 mm    12.34 mm    13.85 mm  
 800.00 MeV   1.619E-03  2.645E-07  384.35 mm    15.84 mm    16.41 mm  
 900.00 MeV   1.572E-03  2.373E-07  454.57 mm    18.90 mm    18.97 mm  
   1.00 GeV   1.536E-03  2.153E-07  526.68 mm    21.67 mm    21.51 mm  
   1.10 GeV   1.508E-03  1.972E-07  600.30 mm    24.24 mm    24.02 mm  
   1.20 GeV   1.487E-03  1.819E-07  675.13 mm    26.64 mm    26.49 mm  
   1.30 GeV   1.470E-03  1.690E-07  750.93 mm    28.91 mm    28.93 mm  
   1.40 GeV   1.457E-03  1.578E-07  827.52 mm    31.06 mm    31.32 mm  
   1.50 GeV   1.446E-03  1.480E-07  904.74 mm    33.11 mm    33.66 mm  
   1.60 GeV   1.438E-03  1.395E-07  982.46 mm    35.08 mm    35.96 mm  
   1.70 GeV   1.432E-03  1.318E-07    1.06 m     36.96 mm    38.22 mm  
   1.80 GeV   1.427E-03  1.250E-07    1.14 m     38.77 mm    40.43 mm  
   2.00 GeV   1.421E-03  1.134E-07    1.30 m     45.03 mm    44.72 mm  
   2.25 GeV   1.417E-03  1.017E-07    1.49 m     53.34 mm    49.85 mm  
   2.50 GeV   1.417E-03  9.222E-08    1.69 m     60.56 mm    54.74 mm  
   2.75 GeV   1.419E-03  8.441E-08    1.89 m     67.00 mm    59.41 mm  
   3.00 GeV   1.422E-03  7.786E-08    2.09 m     72.87 mm    63.88 mm  
   3.25 GeV   1.427E-03  7.228E-08    2.28 m     78.28 mm    68.16 mm  
