 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Iridium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  2.2421E+01 g/cm3 = 7.0249E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ir     77    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   4.00 MeV   3.193E-02  1.964E-05   35.50 um     2.87 um     4.95 um  
   4.50 MeV   2.982E-02  1.780E-05   42.47 um     3.37 um     5.80 um  
   5.00 MeV   2.803E-02  1.629E-05   49.91 um     3.89 um     6.70 um  
   5.50 MeV   2.647E-02  1.503E-05   57.82 um     4.41 um     7.64 um  
   6.00 MeV   2.510E-02  1.397E-05   66.18 um     4.95 um     8.62 um  
   6.50 MeV   2.390E-02  1.305E-05   74.99 um     5.50 um     9.65 um  
   7.00 MeV   2.282E-02  1.226E-05   84.23 um     6.06 um    10.72 um  
   8.00 MeV   2.098E-02  1.094E-05  103.99 um     7.47 um    12.97 um  
   9.00 MeV   1.945E-02  9.892E-06  125.41 um     8.89 um    15.38 um  
  10.00 MeV   1.816E-02  9.038E-06  148.46 um    10.34 um    17.95 um  
  11.00 MeV   1.706E-02  8.328E-06  173.08 um    11.83 um    20.66 um  
  12.00 MeV   1.610E-02  7.728E-06  199.24 um    13.36 um    23.51 um  
  13.00 MeV   1.526E-02  7.212E-06  226.92 um    14.93 um    26.50 um  
  14.00 MeV   1.452E-02  6.765E-06  256.08 um    16.54 um    29.62 um  
  15.00 MeV   1.386E-02  6.373E-06  286.69 um    18.20 um    32.88 um  
  16.00 MeV   1.326E-02  6.027E-06  318.75 um    19.90 um    36.28 um  
  17.00 MeV   1.272E-02  5.718E-06  352.21 um    21.64 um    39.80 um  
  18.00 MeV   1.223E-02  5.441E-06  387.07 um    23.43 um    43.44 um  
  20.00 MeV   1.137E-02  4.965E-06  460.87 um    28.07 um    51.11 um  
  22.50 MeV   1.047E-02  4.480E-06  560.63 um    34.48 um    61.38 um  
  25.00 MeV   9.723E-03  4.087E-06  668.56 um    40.92 um    72.37 um  
  27.50 MeV   9.090E-03  3.760E-06  784.44 um    47.48 um    84.07 um  
  30.00 MeV   8.546E-03  3.483E-06  908.09 um    54.19 um    96.46 um  
  32.50 MeV   8.073E-03  3.247E-06    1.04 mm    61.08 um   109.52 um  
  35.00 MeV   7.658E-03  3.042E-06    1.18 mm    68.14 um   123.23 um  
  37.50 MeV   7.290E-03  2.863E-06    1.32 mm    75.39 um   137.57 um  
  40.00 MeV   6.961E-03  2.705E-06    1.48 mm    82.83 um   152.54 um  
