 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Selenium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  4.8100E+00 g/cm3 = 3.6684E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Se     34    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   1.202E-01  1.010E-04    9.78 um     7060 A      1.11 um  
 900.00 keV   1.133E-01  9.176E-05   11.52 um     8073 A      1.27 um  
   1.00 MeV   1.073E-01  8.415E-05   13.36 um     9094 A      1.44 um  
   1.10 MeV   1.021E-01  7.780E-05   15.31 um     1.01 um     1.61 um  
   1.20 MeV   9.690E-02  7.240E-05   17.36 um     1.12 um     1.79 um  
   1.30 MeV   9.259E-02  6.775E-05   19.51 um     1.22 um     1.98 um  
   1.40 MeV   8.879E-02  6.370E-05   21.76 um     1.33 um     2.17 um  
   1.50 MeV   8.536E-02  6.014E-05   24.10 um     1.44 um     2.37 um  
   1.60 MeV   8.224E-02  5.698E-05   26.54 um     1.56 um     2.57 um  
   1.70 MeV   7.939E-02  5.416E-05   29.06 um     1.67 um     2.79 um  
   1.80 MeV   7.678E-02  5.163E-05   31.68 um     1.79 um     3.00 um  
   2.00 MeV   7.213E-02  4.725E-05   37.17 um     2.10 um     3.45 um  
   2.25 MeV   6.719E-02  4.278E-05   44.52 um     2.52 um     4.05 um  
   2.50 MeV   6.299E-02  3.913E-05   52.38 um     2.94 um     4.68 um  
   2.75 MeV   5.938E-02  3.609E-05   60.75 um     3.37 um     5.34 um  
   3.00 MeV   5.623E-02  3.351E-05   69.61 um     3.79 um     6.04 um  
   3.25 MeV   5.345E-02  3.130E-05   78.95 um     4.23 um     6.76 um  
   3.50 MeV   5.097E-02  2.938E-05   88.77 um     4.67 um     7.52 um  
   3.75 MeV   4.876E-02  2.770E-05   99.05 um     5.11 um     8.30 um  
