 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Radon (gas).txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.9100E+00 g/cm3 = 2.6882E+22 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Rn     86    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   6.823E-02  6.556E-05    7.83 um     1.06 um     1.51 um  
 900.00 keV   6.407E-02  5.986E-05    9.25 um     1.20 um     1.74 um  
   1.00 MeV   6.039E-02  5.514E-05   10.77 um     1.35 um     1.99 um  
   1.10 MeV   5.843E-02  5.118E-05   12.36 um     1.50 um     2.24 um  
   1.20 MeV   5.660E-02  4.779E-05   14.00 um     1.65 um     2.49 um  
   1.30 MeV   5.472E-02  4.486E-05   15.71 um     1.80 um     2.75 um  
   1.40 MeV   5.293E-02  4.229E-05   17.47 um     1.95 um     3.02 um  
   1.50 MeV   5.126E-02  4.003E-05   19.30 um     2.11 um     3.30 um  
   1.60 MeV   4.971E-02  3.802E-05   21.19 um     2.27 um     3.58 um  
   1.70 MeV   4.826E-02  3.621E-05   23.13 um     2.43 um     3.87 um  
   1.80 MeV   4.691E-02  3.458E-05   25.14 um     2.59 um     4.16 um  
   2.00 MeV   4.448E-02  3.176E-05   29.33 um     2.95 um     4.76 um  
   2.25 MeV   4.185E-02  2.887E-05   34.89 um     3.42 um     5.55 um  
   2.50 MeV   3.958E-02  2.649E-05   40.79 um     3.90 um     6.37 um  
   2.75 MeV   3.761E-02  2.450E-05   47.02 um     4.38 um     7.23 um  
   3.00 MeV   3.586E-02  2.281E-05   53.58 um     4.88 um     8.12 um  
   3.25 MeV   3.431E-02  2.135E-05   60.46 um     5.39 um     9.04 um  
   3.50 MeV   3.291E-02  2.008E-05   67.64 um     5.91 um     9.99 um  
   3.75 MeV   3.165E-02  1.897E-05   75.13 um     6.43 um    10.97 um  
   4.00 MeV   3.050E-02  1.798E-05   82.92 um     6.97 um    11.99 um  
   4.50 MeV   2.848E-02  1.630E-05   99.35 um     8.23 um    14.10 um  
   5.00 MeV   2.676E-02  1.492E-05  116.92 um     9.51 um    16.33 um  
   5.50 MeV   2.528E-02  1.377E-05  135.59 um    10.81 um    18.67 um  
   6.00 MeV   2.398E-02  1.280E-05  155.34 um    12.15 um    21.11 um  
   6.50 MeV   2.282E-02  1.196E-05  176.14 um    13.52 um    23.66 um  
   7.00 MeV   2.180E-02  1.124E-05  197.96 um    14.92 um    26.32 um  
   8.00 MeV   2.004E-02  1.003E-05  244.61 um    18.37 um    31.92 um  
   9.00 MeV   1.858E-02  9.077E-06  295.19 um    21.87 um    37.92 um  
  10.00 MeV   1.736E-02  8.296E-06  349.59 um    25.45 um    44.28 um  
  11.00 MeV   1.630E-02  7.646E-06  407.71 um    29.12 um    51.02 um  
  12.00 MeV   1.539E-02  7.097E-06  469.47 um    32.90 um    58.10 um  
  13.00 MeV   1.459E-02  6.625E-06  534.80 um    36.79 um    65.53 um  
  14.00 MeV   1.388E-02  6.215E-06  603.62 um    40.79 um    73.30 um  
  15.00 MeV   1.325E-02  5.856E-06  675.88 um    44.91 um    81.40 um  
  16.00 MeV   1.268E-02  5.539E-06  751.52 um    49.13 um    89.83 um  
  17.00 MeV   1.216E-02  5.256E-06  830.50 um    53.47 um    98.58 um  
  18.00 MeV   1.169E-02  5.002E-06  912.76 um    57.92 um   107.64 um  
  20.00 MeV   1.087E-02  4.565E-06    1.09 mm    69.23 um   126.69 um  
  22.50 MeV   1.002E-02  4.121E-06    1.32 mm    84.80 um   152.19 um  
  25.00 MeV   9.303E-03  3.759E-06    1.58 mm   100.53 um   179.50 um  
  27.50 MeV   8.699E-03  3.459E-06    1.85 mm   116.59 um   208.56 um  
  30.00 MeV   8.180E-03  3.206E-06    2.14 mm   133.05 um   239.32 um  
  32.50 MeV   7.729E-03  2.989E-06    2.45 mm   149.95 um   271.74 um  
  35.00 MeV   7.333E-03  2.801E-06    2.78 mm   167.33 um   305.76 um  
  37.50 MeV   6.982E-03  2.636E-06    3.12 mm   185.18 um   341.36 um  
  40.00 MeV   6.669E-03  2.490E-06    3.48 mm   203.52 um   378.49 um  
  45.00 MeV   6.132E-03  2.245E-06    4.25 mm   252.97 um   457.25 um  
  50.00 MeV   5.689E-03  2.046E-06    5.09 mm   302.46 um   541.76 um  
  55.00 MeV   5.316E-03  1.881E-06    5.99 mm   352.64 um   631.79 um  
  60.00 MeV   4.998E-03  1.741E-06    6.94 mm   403.84 um   727.14 um  
  65.00 MeV   4.723E-03  1.622E-06    7.96 mm   456.22 um   827.60 um  
  70.00 MeV   4.483E-03  1.519E-06    9.03 mm   509.85 um   933.00 um  
  80.00 MeV   4.083E-03  1.349E-06   11.34 mm   660.50 um     1.16 mm  
  90.00 MeV   3.763E-03  1.215E-06   13.86 mm   808.94 um     1.40 mm  
 100.00 MeV   3.500E-03  1.106E-06   16.59 mm   958.18 um     1.66 mm  
 110.00 MeV   3.281E-03  1.016E-06   19.51 mm     1.11 mm     1.94 mm  
 120.00 MeV   3.095E-03  9.397E-07   22.61 mm     1.26 mm     2.23 mm  
 130.00 MeV   2.935E-03  8.748E-07   25.90 mm     1.42 mm     2.53 mm  
 140.00 MeV   2.797E-03  8.186E-07   29.35 mm     1.58 mm     2.85 mm  
 150.00 MeV   2.675E-03  7.696E-07   32.97 mm     1.74 mm     3.18 mm  
 160.00 MeV   2.567E-03  7.263E-07   36.76 mm     1.91 mm     3.52 mm  
 170.00 MeV   2.471E-03  6.878E-07   40.69 mm     2.08 mm     3.88 mm  
 180.00 MeV   2.385E-03  6.534E-07   44.77 mm     2.25 mm     4.24 mm  
 200.00 MeV   2.238E-03  5.943E-07   53.36 mm     2.73 mm     5.00 mm  
 225.00 MeV   2.088E-03  5.345E-07   64.83 mm     3.39 mm     6.00 mm  
 250.00 MeV   1.967E-03  4.861E-07   77.07 mm     4.03 mm     7.05 mm  
 275.00 MeV   1.868E-03  4.461E-07   90.02 mm     4.66 mm     8.15 mm  
 300.00 MeV   1.784E-03  4.124E-07  103.63 mm     5.28 mm     9.28 mm  
 325.00 MeV   1.713E-03  3.836E-07  117.84 mm     5.90 mm    10.45 mm  
 350.00 MeV   1.653E-03  3.587E-07  132.60 mm     6.52 mm    11.64 mm  
 375.00 MeV   1.600E-03  3.370E-07  147.89 mm     7.13 mm    12.87 mm  
 400.00 MeV   1.554E-03  3.178E-07  163.66 mm     7.74 mm    14.11 mm  
 450.00 MeV   1.478E-03  2.856E-07  196.50 mm     9.53 mm    16.66 mm  
 500.00 MeV   1.418E-03  2.596E-07  230.89 mm    11.19 mm    19.27 mm  
 550.00 MeV   1.369E-03  2.381E-07  266.64 mm    12.78 mm    21.91 mm  
 600.00 MeV   1.330E-03  2.199E-07  303.58 mm    14.31 mm    24.59 mm  
 650.00 MeV   1.297E-03  2.045E-07  341.55 mm    15.80 mm    27.28 mm  
 700.00 MeV   1.269E-03  1.911E-07  380.43 mm    17.24 mm    29.98 mm  
 800.00 MeV   1.226E-03  1.692E-07  460.44 mm    21.51 mm    35.38 mm  
 900.00 MeV   1.195E-03  1.520E-07  542.94 mm    25.33 mm    40.74 mm  
   1.00 GeV   1.172E-03  1.381E-07  627.37 mm    28.85 mm    46.03 mm  
   1.10 GeV   1.155E-03  1.265E-07  713.29 mm    32.13 mm    51.24 mm  
   1.20 GeV   1.142E-03  1.169E-07  800.37 mm    35.22 mm    56.36 mm  
   1.30 GeV   1.133E-03  1.086E-07  888.34 mm    38.14 mm    61.37 mm  
   1.40 GeV   1.126E-03  1.015E-07  976.98 mm    40.93 mm    66.28 mm  
   1.50 GeV   1.121E-03  9.525E-08    1.07 m     43.58 mm    71.07 mm  
   1.60 GeV   1.117E-03  8.978E-08    1.16 m     46.13 mm    75.76 mm  
   1.70 GeV   1.115E-03  8.492E-08    1.25 m     48.58 mm    80.34 mm  
   1.80 GeV   1.114E-03  8.058E-08    1.34 m     50.93 mm    84.82 mm  
   2.00 GeV   1.114E-03  7.315E-08    1.52 m     58.20 mm    93.48 mm  
   2.25 GeV   1.116E-03  6.565E-08    1.74 m     67.72 mm   103.78 mm  
   2.50 GeV   1.121E-03  5.958E-08    1.96 m     76.05 mm   113.53 mm  
   2.75 GeV   1.127E-03  5.458E-08    2.19 m     83.52 mm   122.78 mm  
   3.00 GeV   1.134E-03  5.037E-08    2.41 m     90.34 mm   131.59 mm  
   3.25 GeV   1.142E-03  4.679E-08    2.63 m     96.62 mm   139.98 mm  
   3.50 GeV   1.150E-03  4.370E-08    2.85 m    102.46 mm   148.00 mm  
   3.75 GeV   1.158E-03  4.101E-08    3.07 m    107.93 mm   155.68 mm  
   4.00 GeV   1.166E-03  3.864E-08    3.28 m    113.07 mm   163.05 mm  
   4.50 GeV   1.182E-03  3.465E-08    3.71 m    129.78 mm   176.94 mm  
   5.00 GeV   1.198E-03  3.144E-08    4.13 m    144.23 mm   189.86 mm  
   5.50 GeV   1.213E-03  2.879E-08    4.55 m    157.07 mm   201.94 mm  
   6.00 GeV   1.227E-03  2.656E-08    4.96 m    168.67 mm   213.28 mm  
   6.50 GeV   1.241E-03  2.466E-08    5.37 m    179.30 mm   223.99 mm  
   7.00 GeV   1.255E-03  2.303E-08    5.78 m    189.13 mm   234.13 mm  
   8.00 GeV   1.279E-03  2.035E-08    6.57 m    221.58 mm   252.95 mm  
   9.00 GeV   1.302E-03  1.824E-08    7.35 m    248.89 mm   270.15 mm  
  10.00 GeV   1.323E-03  1.654E-08    8.12 m    272.74 mm   286.01 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.9097E+01                 eV / Angstrom 
  9.9097E+02                keV / micron   
  9.9097E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.6864E+02                 eV / (1E15 atoms/cm2)
  5.0725E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
