 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Nickel.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 900.00 keV   1.324E-01  1.171E-04    5.42 um     3632 A      5592 A   
   1.00 MeV   1.251E-01  1.073E-04    6.28 um     4062 A      6276 A   
   1.10 MeV   1.194E-01  9.918E-05    7.18 um     4497 A      6988 A   
   1.20 MeV   1.138E-01  9.224E-05    8.13 um     4939 A      7727 A   
   1.30 MeV   1.089E-01  8.627E-05    9.12 um     5388 A      8494 A   
   1.40 MeV   1.045E-01  8.108E-05   10.16 um     5844 A      9287 A   
   1.50 MeV   1.005E-01  7.652E-05   11.24 um     6309 A      1.01 um  
   1.60 MeV   9.678E-02  7.247E-05   12.36 um     6781 A      1.10 um  
   1.70 MeV   9.341E-02  6.886E-05   13.53 um     7261 A      1.18 um  
   1.80 MeV   9.030E-02  6.562E-05   14.73 um     7749 A      1.27 um  
   2.00 MeV   8.476E-02  6.002E-05   17.27 um     9098 A      1.46 um  
   2.25 MeV   7.886E-02  5.431E-05   20.66 um     1.10 um     1.70 um  
   2.50 MeV   7.384E-02  4.965E-05   24.30 um     1.28 um     1.96 um  
   2.75 MeV   6.951E-02  4.577E-05   28.17 um     1.47 um     2.24 um  
   3.00 MeV   6.573E-02  4.248E-05   32.28 um     1.66 um     2.53 um  
   3.25 MeV   6.240E-02  3.967E-05   36.61 um     1.85 um     2.83 um  
   3.50 MeV   5.943E-02  3.722E-05   41.18 um     2.04 um     3.14 um  
   3.75 MeV   5.678E-02  3.507E-05   45.96 um     2.23 um     3.47 um  
   4.00 MeV   5.438E-02  3.318E-05   50.96 um     2.43 um     3.81 um  
   4.50 MeV   5.023E-02  2.997E-05   61.60 um     3.03 um     4.53 um  
   5.00 MeV   4.673E-02  2.735E-05   73.08 um     3.61 um     5.29 um  
   5.50 MeV   4.376E-02  2.518E-05   85.38 um     4.19 um     6.10 um  
   6.00 MeV   4.118E-02  2.335E-05   98.49 um     4.78 um     6.96 um  
   6.50 MeV   3.893E-02  2.178E-05  112.39 um     5.37 um     7.87 um  
   7.00 MeV   3.694E-02  2.041E-05  127.07 um     5.97 um     8.81 um  
   8.00 MeV   3.357E-02  1.817E-05  158.69 um     7.85 um    10.84 um  
   9.00 MeV   3.084E-02  1.639E-05  193.31 um     9.66 um    13.03 um  
  10.00 MeV   2.856E-02  1.494E-05  230.85 um    11.46 um    15.39 um  
