 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Cadmium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.6420E+00 g/cm3 = 4.6301E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cd     48    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   1.038E-01  9.207E-05    6.24 um     5648 A      8675 A   
 900.00 keV   9.840E-02  8.377E-05    7.34 um     6383 A      9905 A   
   1.00 MeV   9.382E-02  7.694E-05    8.51 um     7126 A      1.12 um  
   1.10 MeV   8.947E-02  7.122E-05    9.73 um     7879 A      1.25 um  
   1.20 MeV   8.510E-02  6.635E-05   11.02 um     8648 A      1.39 um  
   1.30 MeV   8.156E-02  6.215E-05   12.37 um     9434 A      1.53 um  
   1.40 MeV   7.841E-02  5.849E-05   13.77 um     1.02 um     1.68 um  
   1.50 MeV   7.555E-02  5.527E-05   15.23 um     1.10 um     1.83 um  
   1.60 MeV   7.293E-02  5.241E-05   16.75 um     1.19 um     1.98 um  
   1.70 MeV   7.053E-02  4.985E-05   18.32 um     1.27 um     2.14 um  
   1.80 MeV   6.831E-02  4.754E-05   19.95 um     1.36 um     2.31 um  
   2.00 MeV   6.437E-02  4.356E-05   23.35 um     1.57 um     2.64 um  
   2.25 MeV   6.016E-02  3.949E-05   27.89 um     1.86 um     3.09 um  
   2.50 MeV   5.657E-02  3.616E-05   32.73 um     2.14 um     3.56 um  
   2.75 MeV   5.347E-02  3.338E-05   37.87 um     2.43 um     4.05 um  
   3.00 MeV   5.075E-02  3.103E-05   43.30 um     2.73 um     4.57 um  
   3.25 MeV   4.835E-02  2.900E-05   49.02 um     3.03 um     5.10 um  
   3.50 MeV   4.621E-02  2.724E-05   55.01 um     3.34 um     5.66 um  
   3.75 MeV   4.428E-02  2.569E-05   61.27 um     3.65 um     6.24 um  
   4.00 MeV   4.253E-02  2.432E-05   67.81 um     3.96 um     6.83 um  
   4.50 MeV   3.948E-02  2.200E-05   81.65 um     4.81 um     8.09 um  
   5.00 MeV   3.691E-02  2.011E-05   96.52 um     5.66 um     9.42 um  
   5.50 MeV   3.470E-02  1.854E-05  112.39 um     6.51 um    10.82 um  
   6.00 MeV   3.277E-02  1.721E-05  129.24 um     7.37 um    12.29 um  
   6.50 MeV   3.108E-02  1.606E-05  147.04 um     8.24 um    13.84 um  
   7.00 MeV   2.958E-02  1.507E-05  165.79 um     9.14 um    15.45 um  
   8.00 MeV   2.703E-02  1.343E-05  206.04 um    11.67 um    18.89 um  
   9.00 MeV   2.493E-02  1.213E-05  249.89 um    14.16 um    22.58 um  
  10.00 MeV   2.317E-02  1.107E-05  297.27 um    16.67 um    26.53 um  
  11.00 MeV   2.168E-02  1.019E-05  348.08 um    19.21 um    30.73 um  
  12.00 MeV   2.039E-02  9.447E-06  402.28 um    21.81 um    35.17 um  
  13.00 MeV   1.926E-02  8.810E-06  459.79 um    24.47 um    39.84 um  
  14.00 MeV   1.827E-02  8.258E-06  520.55 um    27.19 um    44.75 um  
  15.00 MeV   1.739E-02  7.774E-06  584.52 um    29.97 um    49.89 um  
  16.00 MeV   1.660E-02  7.347E-06  651.66 um    32.83 um    55.25 um  
  17.00 MeV   1.588E-02  6.967E-06  721.91 um    35.75 um    60.83 um  
  18.00 MeV   1.524E-02  6.626E-06  795.24 um    38.75 um    66.63 um  
  20.00 MeV   1.411E-02  6.040E-06  950.92 um    47.48 um    78.88 um  
  22.50 MeV   1.294E-02  5.445E-06    1.16 mm    59.73 um    95.36 um  
  25.00 MeV   1.197E-02  4.962E-06    1.39 mm    71.81 um   113.10 um  
