 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Tellurium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.2500E+00 g/cm3 = 2.9496E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Te     52    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   9.716E-02  8.231E-05    8.82 um     7910 A      1.22 um  
 900.00 keV   9.089E-02  7.491E-05   10.47 um     9067 A      1.41 um  
   1.00 MeV   8.551E-02  6.883E-05   12.22 um     1.03 um     1.61 um  
   1.10 MeV   8.171E-02  6.374E-05   14.07 um     1.15 um     1.82 um  
   1.20 MeV   7.801E-02  5.940E-05   16.01 um     1.27 um     2.04 um  
   1.30 MeV   7.481E-02  5.565E-05   18.04 um     1.40 um     2.27 um  
   1.40 MeV   7.194E-02  5.238E-05   20.15 um     1.52 um     2.50 um  
   1.50 MeV   6.933E-02  4.951E-05   22.35 um     1.65 um     2.74 um  
   1.60 MeV   6.695E-02  4.695E-05   24.63 um     1.79 um     2.99 um  
   1.70 MeV   6.475E-02  4.467E-05   26.99 um     1.92 um     3.24 um  
   1.80 MeV   6.273E-02  4.261E-05   29.43 um     2.06 um     3.50 um  
   2.00 MeV   5.912E-02  3.906E-05   34.54 um     2.39 um     4.04 um  
   2.25 MeV   5.527E-02  3.542E-05   41.36 um     2.84 um     4.74 um  
   2.50 MeV   5.198E-02  3.244E-05   48.63 um     3.29 um     5.49 um  
   2.75 MeV   4.914E-02  2.995E-05   56.35 um     3.74 um     6.27 um  
   3.00 MeV   4.664E-02  2.784E-05   64.51 um     4.21 um     7.08 um  
   3.25 MeV   4.444E-02  2.603E-05   73.08 um     4.68 um     7.93 um  
   3.50 MeV   4.247E-02  2.445E-05   82.08 um     5.16 um     8.81 um  
   3.75 MeV   4.071E-02  2.307E-05   91.48 um     5.65 um     9.72 um  
   4.00 MeV   3.911E-02  2.184E-05  101.28 um     6.15 um    10.67 um  
   4.50 MeV   3.631E-02  1.977E-05  122.06 um     7.45 um    12.65 um  
   5.00 MeV   3.395E-02  1.807E-05  144.37 um     8.76 um    14.75 um  
   5.50 MeV   3.193E-02  1.666E-05  168.17 um    10.08 um    16.97 um  
   6.00 MeV   3.017E-02  1.546E-05  193.43 um    11.41 um    19.30 um  
   6.50 MeV   2.862E-02  1.444E-05  220.13 um    12.78 um    21.74 um  
   7.00 MeV   2.725E-02  1.355E-05  248.23 um    14.17 um    24.28 um  
   8.00 MeV   2.491E-02  1.208E-05  308.51 um    18.03 um    29.70 um  
   9.00 MeV   2.299E-02  1.091E-05  374.16 um    21.85 um    35.52 um  
  10.00 MeV   2.139E-02  9.958E-06  445.04 um    25.69 um    41.74 um  
  11.00 MeV   2.002E-02  9.168E-06  521.04 um    29.60 um    48.34 um  
  12.00 MeV   1.884E-02  8.501E-06  602.03 um    33.60 um    55.32 um  
  13.00 MeV   1.781E-02  7.929E-06  687.94 um    37.69 um    62.67 um  
  14.00 MeV   1.690E-02  7.433E-06  778.67 um    41.88 um    70.38 um  
  15.00 MeV   1.609E-02  6.998E-06  874.14 um    46.17 um    78.44 um  
  16.00 MeV   1.536E-02  6.614E-06  974.29 um    50.57 um    86.85 um  
  17.00 MeV   1.471E-02  6.273E-06    1.08 mm    55.08 um    95.60 um  
  18.00 MeV   1.411E-02  5.966E-06    1.19 mm    59.70 um   104.68 um  
  20.00 MeV   1.308E-02  5.440E-06    1.42 mm    72.91 um   123.85 um  
  22.50 MeV   1.200E-02  4.905E-06    1.73 mm    91.40 um   149.62 um  
  25.00 MeV   1.111E-02  4.470E-06    2.08 mm   109.68 um   177.33 um  
  27.50 MeV   1.036E-02  4.110E-06    2.44 mm   128.07 um   206.94 um  
  30.00 MeV   9.721E-03  3.806E-06    2.84 mm   146.74 um   238.37 um  
  32.50 MeV   9.165E-03  3.546E-06    3.25 mm   165.77 um   271.60 um  
  35.00 MeV   8.677E-03  3.320E-06    3.70 mm   185.21 um   306.57 um  
  37.50 MeV   8.246E-03  3.123E-06    4.16 mm   205.10 um   343.25 um  
  40.00 MeV   7.863E-03  2.949E-06    4.65 mm   225.43 um   381.59 um  
  45.00 MeV   7.208E-03  2.656E-06    5.70 mm   286.72 um   463.16 um  
  50.00 MeV   6.670E-03  2.419E-06    6.84 mm   346.64 um   550.99 um  
  55.00 MeV   6.219E-03  2.222E-06    8.07 mm   406.51 um   644.86 um  
  60.00 MeV   5.835E-03  2.056E-06    9.38 mm   466.95 um   744.52 um  
  65.00 MeV   5.504E-03  1.914E-06   10.77 mm   528.28 um   849.79 um  
  70.00 MeV   5.216E-03  1.791E-06   12.25 mm   590.67 um   960.47 um  
  80.00 MeV   4.737E-03  1.589E-06   15.43 mm   784.27 um     1.20 mm  
  90.00 MeV   4.356E-03  1.430E-06   18.91 mm   970.38 um     1.45 mm  
 100.00 MeV   4.044E-03  1.301E-06   22.68 mm     1.15 mm     1.73 mm  
 110.00 MeV   3.784E-03  1.194E-06   26.72 mm     1.34 mm     2.02 mm  
 120.00 MeV   3.564E-03  1.104E-06   31.03 mm     1.53 mm     2.33 mm  
 130.00 MeV   3.375E-03  1.027E-06   35.59 mm     1.71 mm     2.66 mm  
 140.00 MeV   3.212E-03  9.610E-07   40.40 mm     1.91 mm     2.99 mm  
 150.00 MeV   3.069E-03  9.030E-07   45.44 mm     2.10 mm     3.35 mm  
 160.00 MeV   2.942E-03  8.519E-07   50.71 mm     2.30 mm     3.71 mm  
 170.00 MeV   2.830E-03  8.065E-07   56.19 mm     2.50 mm     4.09 mm  
 180.00 MeV   2.729E-03  7.659E-07   61.89 mm     2.70 mm     4.48 mm  
 200.00 MeV   2.556E-03  6.963E-07   73.88 mm     3.33 mm     5.30 mm  
 225.00 MeV   2.382E-03  6.258E-07   89.94 mm     4.20 mm     6.38 mm  
 250.00 MeV   2.240E-03  5.688E-07  107.09 mm     5.02 mm     7.51 mm  
 275.00 MeV   2.124E-03  5.216E-07  125.25 mm     5.82 mm     8.69 mm  
 300.00 MeV   2.027E-03  4.820E-07  144.35 mm     6.61 mm     9.92 mm  
 325.00 MeV   1.944E-03  4.482E-07  164.32 mm     7.39 mm    11.18 mm  
 350.00 MeV   1.874E-03  4.189E-07  185.10 mm     8.15 mm    12.48 mm  
 375.00 MeV   1.812E-03  3.934E-07  206.62 mm     8.92 mm    13.81 mm  
 400.00 MeV   1.759E-03  3.710E-07  228.83 mm     9.67 mm    15.16 mm  
 450.00 MeV   1.670E-03  3.332E-07  275.14 mm    12.07 mm    17.93 mm  
 500.00 MeV   1.600E-03  3.027E-07  323.71 mm    14.28 mm    20.77 mm  
 550.00 MeV   1.543E-03  2.774E-07  374.26 mm    16.37 mm    23.66 mm  
 600.00 MeV   1.496E-03  2.562E-07  426.54 mm    18.36 mm    26.58 mm  
 650.00 MeV   1.457E-03  2.381E-07  480.33 mm    20.29 mm    29.52 mm  
 700.00 MeV   1.425E-03  2.225E-07  535.47 mm    22.14 mm    32.48 mm  
 800.00 MeV   1.374E-03  1.969E-07  649.10 mm    28.07 mm    38.41 mm  
 900.00 MeV   1.337E-03  1.768E-07  766.46 mm    33.29 mm    44.30 mm  
   1.00 GeV   1.309E-03  1.605E-07  886.75 mm    38.06 mm    50.14 mm  
   1.10 GeV   1.287E-03  1.470E-07    1.01 m     42.48 mm    55.90 mm  
   1.20 GeV   1.271E-03  1.357E-07    1.13 m     46.64 mm    61.56 mm  
   1.30 GeV   1.258E-03  1.261E-07    1.26 m     50.56 mm    67.12 mm  
