 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Germanium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  5.3500E+00 g/cm3 = 4.4371E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ge     32    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   1.271E-01  1.072E-04    8.35 um     5847 A      9196 A   
 900.00 keV   1.198E-01  9.732E-05    9.83 um     6686 A      1.05 um  
   1.00 MeV   1.135E-01  8.924E-05   11.41 um     7530 A      1.19 um  
   1.10 MeV   1.081E-01  8.248E-05   13.06 um     8382 A      1.33 um  
   1.20 MeV   1.027E-01  7.674E-05   14.80 um     9246 A      1.47 um  
   1.30 MeV   9.818E-02  7.180E-05   16.63 um     1.01 um     1.62 um  
   1.40 MeV   9.415E-02  6.750E-05   18.54 um     1.10 um     1.78 um  
   1.50 MeV   9.050E-02  6.372E-05   20.53 um     1.19 um     1.94 um  
   1.60 MeV   8.718E-02  6.037E-05   22.60 um     1.29 um     2.11 um  
   1.70 MeV   8.414E-02  5.737E-05   24.74 um     1.38 um     2.28 um  
   1.80 MeV   8.134E-02  5.468E-05   26.97 um     1.47 um     2.46 um  
   2.00 MeV   7.637E-02  5.004E-05   31.63 um     1.73 um     2.83 um  
   2.25 MeV   7.108E-02  4.529E-05   37.88 um     2.09 um     3.31 um  
   2.50 MeV   6.659E-02  4.142E-05   44.58 um     2.44 um     3.83 um  
   2.75 MeV   6.272E-02  3.820E-05   51.70 um     2.79 um     4.37 um  
   3.00 MeV   5.934E-02  3.547E-05   59.26 um     3.15 um     4.94 um  
   3.25 MeV   5.636E-02  3.312E-05   67.23 um     3.51 um     5.53 um  
   3.50 MeV   5.371E-02  3.109E-05   75.61 um     3.88 um     6.15 um  
   3.75 MeV   5.134E-02  2.930E-05   84.39 um     4.25 um     6.79 um  
   4.00 MeV   4.919E-02  2.772E-05   93.57 um     4.63 um     7.46 um  
   4.50 MeV   4.546E-02  2.505E-05  113.09 um     5.74 um     8.87 um  
   5.00 MeV   4.233E-02  2.287E-05  134.14 um     6.84 um    10.37 um  
   5.50 MeV   3.966E-02  2.106E-05  156.69 um     7.92 um    11.96 um  
   6.00 MeV   3.734E-02  1.953E-05  180.69 um     9.02 um    13.65 um  
   6.50 MeV   3.532E-02  1.822E-05  206.14 um    10.13 um    15.41 um  
   7.00 MeV   3.353E-02  1.708E-05  233.00 um    11.26 um    17.27 um  
   8.00 MeV   3.050E-02  1.521E-05  290.83 um    14.74 um    21.23 um  
   9.00 MeV   2.803E-02  1.372E-05  354.09 um    18.10 um    25.51 um  
  10.00 MeV   2.598E-02  1.251E-05  422.64 um    21.45 um    30.12 um  
  11.00 MeV   2.424E-02  1.151E-05  496.38 um    24.82 um    35.03 um  
  12.00 MeV   2.274E-02  1.066E-05  575.21 um    28.25 um    40.24 um  
  13.00 MeV   2.144E-02  9.939E-06  659.02 um    31.75 um    45.74 um  
  14.00 MeV   2.030E-02  9.311E-06  747.75 um    35.31 um    51.53 um  
  15.00 MeV   1.929E-02  8.762E-06  841.32 um    38.96 um    57.61 um  
  16.00 MeV   1.838E-02  8.277E-06  939.66 um    42.69 um    63.97 um  
  17.00 MeV   1.757E-02  7.845E-06    1.04 mm    46.49 um    70.60 um  
  18.00 MeV   1.683E-02  7.458E-06    1.15 mm    50.38 um    77.50 um  
  20.00 MeV   1.555E-02  6.794E-06    1.38 mm    62.65 um    92.10 um  
  22.50 MeV   1.423E-02  6.120E-06    1.69 mm    80.00 um   111.80 um  
  25.00 MeV   1.314E-02  5.574E-06    2.03 mm    96.86 um   133.07 um  
  27.50 MeV   1.223E-02  5.121E-06    2.39 mm   113.65 um   155.87 um  
  30.00 MeV   1.145E-02  4.739E-06    2.79 mm   130.55 um   180.15 um  
  32.50 MeV   1.077E-02  4.412E-06    3.20 mm   147.68 um   205.87 um  
  35.00 MeV   1.018E-02  4.130E-06    3.65 mm   165.10 um   233.00 um  
  37.50 MeV   9.665E-03  3.883E-06    4.11 mm   182.83 um   261.51 um  
  40.00 MeV   9.203E-03  3.665E-06    4.60 mm   200.89 um   291.36 um  
  45.00 MeV   8.419E-03  3.298E-06    5.66 mm   259.94 um   355.02 um  
  50.00 MeV   7.776E-03  3.001E-06    6.80 mm   316.71 um   423.75 um  
  55.00 MeV   7.238E-03  2.755E-06    8.04 mm   372.84 um   497.36 um  
  60.00 MeV   6.782E-03  2.548E-06    9.36 mm   429.05 um   575.68 um  
  65.00 MeV   6.390E-03  2.371E-06   10.77 mm   485.73 um   658.54 um  
  70.00 MeV   6.048E-03  2.218E-06   12.27 mm   543.10 um   745.79 um  
  80.00 MeV   5.483E-03  1.967E-06   15.49 mm   733.46 um   932.94 um  
  90.00 MeV   5.033E-03  1.768E-06   19.02 mm   913.47 um     1.14 mm  
 100.00 MeV   4.667E-03  1.608E-06   22.85 mm     1.09 mm     1.35 mm  
 110.00 MeV   4.362E-03  1.475E-06   26.97 mm     1.27 mm     1.59 mm  
 120.00 MeV   4.104E-03  1.363E-06   31.35 mm     1.44 mm     1.83 mm  
 130.00 MeV   3.884E-03  1.268E-06   36.00 mm     1.62 mm     2.09 mm  
 140.00 MeV   3.693E-03  1.185E-06   40.91 mm     1.80 mm     2.36 mm  
 150.00 MeV   3.526E-03  1.113E-06   46.05 mm     1.98 mm     2.64 mm  
 160.00 MeV   3.378E-03  1.050E-06   51.43 mm     2.16 mm     2.94 mm  
 170.00 MeV   3.247E-03  9.938E-07   57.04 mm     2.35 mm     3.24 mm  
 180.00 MeV   3.130E-03  9.435E-07   62.87 mm     2.53 mm     3.55 mm  
 200.00 MeV   2.929E-03  8.573E-07   75.14 mm     3.15 mm     4.20 mm  
 225.00 MeV   2.726E-03  7.701E-07   91.58 mm     4.02 mm     5.07 mm  
 250.00 MeV   2.563E-03  6.996E-07  109.15 mm     4.83 mm     5.97 mm  
 275.00 MeV   2.428E-03  6.413E-07  127.78 mm     5.61 mm     6.92 mm  
 300.00 MeV   2.315E-03  5.924E-07  147.38 mm     6.37 mm     7.91 mm  
 325.00 MeV   2.220E-03  5.506E-07  167.89 mm     7.12 mm     8.92 mm  
 350.00 MeV   2.138E-03  5.145E-07  189.22 mm     7.86 mm     9.97 mm  
 375.00 MeV   2.067E-03  4.831E-07  211.34 mm     8.59 mm    11.03 mm  
 400.00 MeV   2.005E-03  4.554E-07  234.18 mm     9.31 mm    12.12 mm  
 450.00 MeV   1.902E-03  4.088E-07  281.81 mm    11.73 mm    14.35 mm  
 500.00 MeV   1.821E-03  3.712E-07  331.80 mm    13.93 mm    16.64 mm  
 550.00 MeV   1.755E-03  3.401E-07  383.85 mm    15.99 mm    18.97 mm  
 600.00 MeV   1.701E-03  3.140E-07  437.71 mm    17.96 mm    21.33 mm  
 650.00 MeV   1.656E-03  2.917E-07  493.16 mm    19.84 mm    23.71 mm  
 700.00 MeV   1.618E-03  2.725E-07  550.01 mm    21.66 mm    26.10 mm  
 800.00 MeV   1.559E-03  2.410E-07  667.24 mm    27.70 mm    30.89 mm  
 900.00 MeV   1.515E-03  2.163E-07  788.40 mm    32.98 mm    35.66 mm  
   1.00 GeV   1.483E-03  1.963E-07  912.67 mm    37.78 mm    40.39 mm  
   1.10 GeV   1.457E-03  1.797E-07    1.04 m     42.21 mm    45.05 mm  
   1.20 GeV   1.438E-03  1.659E-07    1.17 m     46.37 mm    49.64 mm  
   1.30 GeV   1.423E-03  1.541E-07    1.30 m     50.28 mm    54.15 mm  
   1.40 GeV   1.412E-03  1.439E-07    1.43 m     53.99 mm    58.57 mm  
   1.50 GeV   1.403E-03  1.350E-07    1.56 m     57.53 mm    62.91 mm  
   1.60 GeV   1.396E-03  1.272E-07    1.70 m     60.92 mm    67.16 mm  
   1.70 GeV   1.391E-03  1.202E-07    1.83 m     64.16 mm    71.32 mm  
   1.80 GeV   1.387E-03  1.141E-07    1.96 m     67.27 mm    75.39 mm  
   2.00 GeV   1.382E-03  1.035E-07    2.23 m     77.95 mm    83.29 mm  
   2.25 GeV   1.380E-03  9.277E-08    2.57 m     92.11 mm    92.72 mm  
   2.50 GeV   1.381E-03  8.414E-08    2.91 m    104.39 mm   101.70 mm  
   2.75 GeV   1.385E-03  7.702E-08    3.25 m    115.37 mm   110.25 mm  
   3.00 GeV   1.389E-03  7.105E-08    3.58 m    125.36 mm   118.42 mm  
   3.25 GeV   1.394E-03  6.597E-08    3.92 m    134.56 mm   126.24 mm  
   3.50 GeV   1.400E-03  6.158E-08    4.25 m    143.12 mm   133.74 mm  
   3.75 GeV   1.406E-03  5.776E-08    4.58 m    151.14 mm   140.95 mm  
   4.00 GeV   1.412E-03  5.439E-08    4.91 m    158.70 mm   147.89 mm  
   4.50 GeV   1.424E-03  4.875E-08    5.57 m    184.77 mm   161.05 mm  
   5.00 GeV   1.436E-03  4.420E-08    6.23 m    207.24 mm   173.36 mm  
   5.50 GeV   1.448E-03  4.045E-08    6.87 m    227.20 mm   184.94 mm  
   6.00 GeV   1.459E-03  3.730E-08    7.52 m    245.28 mm   195.89 mm  
   6.50 GeV   1.470E-03  3.462E-08    8.15 m    261.88 mm   206.28 mm  
   7.00 GeV   1.480E-03  3.231E-08    8.79 m    277.29 mm   216.17 mm  
   8.00 GeV   1.498E-03  2.853E-08   10.04 m    330.00 mm   234.69 mm  
   9.00 GeV   1.515E-03  2.556E-08   11.28 m    374.42 mm   251.78 mm  
  10.00 GeV   1.529E-03  2.317E-08   12.51 m    413.35 mm   267.69 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.3498E+01                 eV / Angstrom 
  5.3498E+02                keV / micron   
  5.3498E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.2057E+02                 eV / (1E15 atoms/cm2)
  1.0825E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
