 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Vanadium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 900.00 keV   1.451E-01  1.090E-04    6.97 um     3983 A      5803 A   
   1.00 MeV   1.375E-01  9.983E-05    8.15 um     4551 A      6613 A   
   1.10 MeV   1.305E-01  9.218E-05    9.38 um     5118 A      7458 A   
   1.20 MeV   1.234E-01  8.569E-05   10.69 um     5694 A      8340 A   
   1.30 MeV   1.174E-01  8.010E-05   12.07 um     6280 A      9263 A   
   1.40 MeV   1.121E-01  7.525E-05   13.51 um     6877 A      1.02 um  
   1.50 MeV   1.074E-01  7.099E-05   15.02 um     7484 A      1.12 um  
   1.60 MeV   1.032E-01  6.721E-05   16.60 um     8101 A      1.22 um  
   1.70 MeV   9.927E-02  6.384E-05   18.24 um     8729 A      1.33 um  
   1.80 MeV   9.571E-02  6.081E-05   19.94 um     9368 A      1.44 um  
   2.00 MeV   8.944E-02  5.560E-05   23.54 um     1.13 um     1.67 um  
   2.25 MeV   8.282E-02  5.027E-05   28.36 um     1.39 um     1.98 um  
   2.50 MeV   7.726E-02  4.594E-05   33.56 um     1.65 um     2.30 um  
   2.75 MeV   7.250E-02  4.233E-05   39.11 um     1.90 um     2.65 um  
   3.00 MeV   6.837E-02  3.927E-05   45.01 um     2.16 um     3.01 um  
   3.25 MeV   6.475E-02  3.666E-05   51.26 um     2.42 um     3.39 um  
   3.50 MeV   6.154E-02  3.438E-05   57.85 um     2.69 um     3.79 um  
   3.75 MeV   5.868E-02  3.239E-05   64.77 um     2.95 um     4.21 um  
   4.00 MeV   5.611E-02  3.063E-05   72.02 um     3.23 um     4.64 um  
   4.50 MeV   5.166E-02  2.765E-05   87.47 um     4.08 um     5.56 um  
   5.00 MeV   4.795E-02  2.523E-05  104.19 um     4.91 um     6.54 um  
   5.50 MeV   4.479E-02  2.322E-05  122.15 um     5.73 um     7.59 um  
   6.00 MeV   4.207E-02  2.152E-05  141.33 um     6.56 um     8.70 um  
   6.50 MeV   3.970E-02  2.007E-05  161.70 um     7.39 um     9.87 um  
   7.00 MeV   3.762E-02  1.881E-05  183.25 um     8.23 um    11.10 um  
   8.00 MeV   3.410E-02  1.673E-05  229.76 um    10.97 um    13.74 um  
   9.00 MeV   3.125E-02  1.508E-05  280.79 um    13.60 um    16.61 um  
  10.00 MeV   2.889E-02  1.375E-05  336.25 um    16.19 um    19.70 um  
  11.00 MeV   2.690E-02  1.264E-05  396.03 um    18.80 um    23.00 um  
  12.00 MeV   2.519E-02  1.170E-05  460.06 um    21.43 um    26.52 um  
  13.00 MeV   2.371E-02  1.090E-05  528.26 um    24.12 um    30.25 um  
  14.00 MeV   2.241E-02  1.021E-05  600.58 um    26.85 um    34.18 um  
  15.00 MeV   2.126E-02  9.603E-06  676.94 um    29.63 um    38.31 um  
  16.00 MeV   2.024E-02  9.069E-06  757.30 um    32.48 um    42.64 um  
  17.00 MeV   1.932E-02  8.593E-06  841.61 um    35.38 um    47.17 um  
  18.00 MeV   1.849E-02  8.168E-06  929.80 um    38.34 um    51.88 um  
  20.00 MeV   1.705E-02  7.436E-06    1.12 mm    48.19 um    61.88 um  
  22.50 MeV   1.557E-02  6.695E-06    1.37 mm    62.18 um    75.41 um  
  25.00 MeV   1.436E-02  6.094E-06    1.65 mm    75.66 um    90.06 um  
  27.50 MeV   1.334E-02  5.596E-06    1.95 mm    89.01 um   105.78 um  
  30.00 MeV   1.247E-02  5.177E-06    2.28 mm   102.40 um   122.57 um  
  32.50 MeV   1.172E-02  4.819E-06    2.62 mm   115.94 um   140.38 um  
  35.00 MeV   1.107E-02  4.509E-06    2.99 mm   129.66 um   159.19 um  
  37.50 MeV   1.049E-02  4.238E-06    3.38 mm   143.60 um   178.99 um  
  40.00 MeV   9.984E-03  3.999E-06    3.78 mm   157.78 um   199.74 um  
  45.00 MeV   9.119E-03  3.597E-06    4.66 mm   206.08 um   244.08 um  
  50.00 MeV   8.412E-03  3.272E-06    5.61 mm   252.14 um   292.03 um  
  55.00 MeV   7.822E-03  3.003E-06    6.64 mm   297.45 um   343.48 um  
  60.00 MeV   7.321E-03  2.776E-06    7.74 mm   342.66 um   398.29 um  
  65.00 MeV   6.891E-03  2.582E-06    8.92 mm   388.13 um   456.36 um  
  70.00 MeV   6.518E-03  2.415E-06   10.16 mm   434.02 um   517.57 um  
  80.00 MeV   5.900E-03  2.140E-06   12.85 mm   591.41 um   649.06 um  
  90.00 MeV   5.410E-03  1.924E-06   15.81 mm   739.13 um   792.02 um  
 100.00 MeV   5.011E-03  1.748E-06   19.02 mm   883.31 um   945.80 um  
 110.00 MeV   4.679E-03  1.603E-06   22.46 mm     1.03 mm     1.11 mm  
 120.00 MeV   4.400E-03  1.481E-06   26.14 mm     1.17 mm     1.28 mm  
 130.00 MeV   4.160E-03  1.377E-06   30.05 mm     1.31 mm     1.47 mm  
 140.00 MeV   3.953E-03  1.288E-06   34.17 mm     1.46 mm     1.66 mm  
 150.00 MeV   3.772E-03  1.209E-06   38.49 mm     1.60 mm     1.86 mm  
 160.00 MeV   3.612E-03  1.140E-06   43.02 mm     1.75 mm     2.06 mm  
 170.00 MeV   3.470E-03  1.079E-06   47.73 mm     1.90 mm     2.28 mm  
 180.00 MeV   3.343E-03  1.024E-06   52.64 mm     2.05 mm     2.50 mm  
 200.00 MeV   3.125E-03  9.302E-07   62.98 mm     2.57 mm     2.97 mm  
 225.00 MeV   2.906E-03  8.353E-07   76.84 mm     3.29 mm     3.58 mm  
 250.00 MeV   2.729E-03  7.586E-07   91.67 mm     3.96 mm     4.23 mm  
 275.00 MeV   2.583E-03  6.952E-07  107.41 mm     4.61 mm     4.90 mm  
 300.00 MeV   2.461E-03  6.420E-07  123.98 mm     5.24 mm     5.61 mm  
 325.00 MeV   2.358E-03  5.966E-07  141.32 mm     5.85 mm     6.33 mm  
 350.00 MeV   2.269E-03  5.574E-07  159.39 mm     6.46 mm     7.08 mm  
 375.00 MeV   2.193E-03  5.232E-07  178.12 mm     7.06 mm     7.84 mm  
 400.00 MeV   2.126E-03  4.931E-07  197.48 mm     7.65 mm     8.62 mm  
 450.00 MeV   2.014E-03  4.426E-07  237.89 mm     9.69 mm    10.22 mm  
 500.00 MeV   1.926E-03  4.017E-07  280.34 mm    11.54 mm    11.87 mm  
 550.00 MeV   1.855E-03  3.680E-07  324.59 mm    13.27 mm    13.54 mm  
