 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Hafnium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.3310E+01 g/cm3 = 4.4906E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Hf     72    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 keV   7.362E-02  7.447E-05    5.75 um     7409 A      1.07 um  
 900.00 keV   7.126E-02  6.791E-05    6.73 um     8285 A      1.22 um  
   1.00 MeV   6.929E-02  6.250E-05    7.73 um     9154 A      1.37 um  
   1.10 MeV   6.675E-02  5.795E-05    8.78 um     1.00 um     1.52 um  
   1.20 MeV   6.414E-02  5.407E-05    9.86 um     1.09 um     1.67 um  
   1.30 MeV   6.179E-02  5.072E-05   10.99 um     1.18 um     1.83 um  
   1.40 MeV   5.966E-02  4.779E-05   12.17 um     1.27 um     1.99 um  
   1.50 MeV   5.771E-02  4.521E-05   13.39 um     1.36 um     2.15 um  
   1.60 MeV   5.592E-02  4.291E-05   14.65 um     1.45 um     2.32 um  
   1.70 MeV   5.427E-02  4.086E-05   15.95 um     1.54 um     2.49 um  
   1.80 MeV   5.273E-02  3.900E-05   17.29 um     1.64 um     2.67 um  
   2.00 MeV   4.996E-02  3.579E-05   20.09 um     1.85 um     3.03 um  
   2.25 MeV   4.697E-02  3.250E-05   23.81 um     2.13 um     3.50 um  
   2.50 MeV   4.439E-02  2.981E-05   27.76 um     2.42 um     4.00 um  
   2.75 MeV   4.214E-02  2.755E-05   31.93 um     2.71 um     4.51 um  
   3.00 MeV   4.014E-02  2.563E-05   36.33 um     3.00 um     5.05 um  
   3.25 MeV   3.837E-02  2.399E-05   40.94 um     3.30 um     5.60 um  
   3.50 MeV   3.677E-02  2.255E-05   45.77 um     3.61 um     6.18 um  
   3.75 MeV   3.533E-02  2.129E-05   50.80 um     3.92 um     6.77 um  
   4.00 MeV   3.402E-02  2.017E-05   56.03 um     4.25 um     7.38 um  
   4.50 MeV   3.171E-02  1.827E-05   67.10 um     5.02 um     8.66 um  
   5.00 MeV   2.975E-02  1.672E-05   78.94 um     5.80 um    10.01 um  
   5.50 MeV   2.806E-02  1.543E-05   91.54 um     6.60 um    11.43 um  
   6.00 MeV   2.658E-02  1.433E-05  104.89 um     7.42 um    12.92 um  
   6.50 MeV   2.527E-02  1.339E-05  118.96 um     8.25 um    14.48 um  
   7.00 MeV   2.411E-02  1.257E-05  133.74 um     9.11 um    16.10 um  
   8.00 MeV   2.212E-02  1.122E-05  165.37 um    11.30 um    19.53 um  
   9.00 MeV   2.048E-02  1.014E-05  199.72 um    13.51 um    23.20 um  
  10.00 MeV   1.910E-02  9.265E-06  236.71 um    15.76 um    27.11 um  
  11.00 MeV   1.792E-02  8.536E-06  276.28 um    18.06 um    31.26 um  
  12.00 MeV   1.690E-02  7.919E-06  318.37 um    20.42 um    35.62 um  
  13.00 MeV   1.601E-02  7.390E-06  362.93 um    22.84 um    40.21 um  
  14.00 MeV   1.521E-02  6.931E-06  409.92 um    25.34 um    45.01 um  
  15.00 MeV   1.451E-02  6.529E-06  459.29 um    27.90 um    50.02 um  
  16.00 MeV   1.387E-02  6.174E-06  511.01 um    30.53 um    55.24 um  
