 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Praseodymium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.7730E+00 g/cm3 = 2.8945E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pr     59    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  11.00 MeV   2.018E-02  9.492E-06  476.92 um    28.23 um    47.12 um  
  12.00 MeV   1.900E-02  8.802E-06  550.87 um    32.03 um    53.90 um  
  13.00 MeV   1.796E-02  8.212E-06  629.29 um    35.92 um    61.04 um  
  14.00 MeV   1.705E-02  7.699E-06  712.08 um    39.92 um    68.52 um  
  15.00 MeV   1.624E-02  7.251E-06  799.19 um    44.02 um    76.35 um  
  16.00 MeV   1.551E-02  6.854E-06  890.54 um    48.23 um    84.51 um  
  17.00 MeV   1.485E-02  6.501E-06  986.07 um    52.54 um    93.00 um  
  18.00 MeV   1.426E-02  6.184E-06    1.09 mm    56.96 um   101.82 um  
  20.00 MeV   1.322E-02  5.640E-06    1.30 mm    69.29 um   120.40 um  
  22.50 MeV   1.214E-02  5.086E-06    1.58 mm    86.49 um   145.38 um  
  25.00 MeV   1.124E-02  4.637E-06    1.89 mm   103.58 um   172.23 um  
  27.50 MeV   1.049E-02  4.264E-06    2.23 mm   120.83 um   200.90 um  
  30.00 MeV   9.839E-03  3.949E-06    2.59 mm   138.38 um   231.33 um  
  32.50 MeV   9.279E-03  3.680E-06    2.97 mm   156.31 um   263.49 um  
  35.00 MeV   8.787E-03  3.447E-06    3.37 mm   174.65 um   297.32 um  
  37.50 MeV   8.353E-03  3.243E-06    3.79 mm   193.43 um   332.79 um  
  40.00 MeV   7.966E-03  3.062E-06    4.24 mm   212.67 um   369.86 um  
  45.00 MeV   7.306E-03  2.759E-06    5.19 mm   269.30 um   448.70 um  
  50.00 MeV   6.763E-03  2.512E-06    6.23 mm   324.96 um   533.57 um  
  55.00 MeV   6.307E-03  2.308E-06    7.34 mm   380.75 um   624.22 um  
  60.00 MeV   5.920E-03  2.136E-06    8.53 mm   437.21 um   720.46 um  
  65.00 MeV   5.585E-03  1.989E-06    9.80 mm   494.61 um   822.07 um  
  70.00 MeV   5.293E-03  1.862E-06   11.14 mm   553.11 um   928.89 um  
  80.00 MeV   4.809E-03  1.652E-06   14.02 mm   730.99 um     1.16 mm  
  90.00 MeV   4.423E-03  1.487E-06   17.18 mm   902.89 um     1.41 mm  
 100.00 MeV   4.107E-03  1.353E-06   20.60 mm     1.07 mm     1.67 mm  
 110.00 MeV   3.844E-03  1.242E-06   24.27 mm     1.25 mm     1.95 mm  
 120.00 MeV   3.621E-03  1.149E-06   28.18 mm     1.42 mm     2.25 mm  
 130.00 MeV   3.430E-03  1.069E-06   32.31 mm     1.60 mm     2.56 mm  
 140.00 MeV   3.264E-03  9.999E-07   36.67 mm     1.77 mm     2.89 mm  
 150.00 MeV   3.118E-03  9.397E-07   41.24 mm     1.96 mm     3.23 mm  
 160.00 MeV   2.990E-03  8.866E-07   46.02 mm     2.14 mm     3.58 mm  
 170.00 MeV   2.876E-03  8.394E-07   50.99 mm     2.33 mm     3.95 mm  
 180.00 MeV   2.774E-03  7.972E-07   56.16 mm     2.51 mm     4.33 mm  
 200.00 MeV   2.598E-03  7.248E-07   67.03 mm     3.09 mm     5.11 mm  
 225.00 MeV   2.421E-03  6.516E-07   81.59 mm     3.89 mm     6.15 mm  
 250.00 MeV   2.278E-03  5.923E-07   97.14 mm     4.65 mm     7.24 mm  
 275.00 MeV   2.160E-03  5.433E-07  113.60 mm     5.39 mm     8.38 mm  
 300.00 MeV   2.061E-03  5.020E-07  130.92 mm     6.12 mm     9.56 mm  
 325.00 MeV   1.977E-03  4.668E-07  149.02 mm     6.84 mm    10.78 mm  
 350.00 MeV   1.905E-03  4.364E-07  167.85 mm     7.55 mm    12.03 mm  
 375.00 MeV   1.843E-03  4.099E-07  187.36 mm     8.26 mm    13.31 mm  
 400.00 MeV   1.788E-03  3.865E-07  207.50 mm     8.96 mm    14.61 mm  
 450.00 MeV   1.698E-03  3.472E-07  249.47 mm    11.16 mm    17.28 mm  
 500.00 MeV   1.626E-03  3.154E-07  293.51 mm    13.19 mm    20.02 mm  
 550.00 MeV   1.569E-03  2.892E-07  339.33 mm    15.11 mm    22.80 mm  
 600.00 MeV   1.521E-03  2.671E-07  386.73 mm    16.94 mm    25.62 mm  
 650.00 MeV   1.482E-03  2.483E-07  435.51 mm    18.72 mm    28.46 mm  
 700.00 MeV   1.449E-03  2.320E-07  485.50 mm    20.44 mm    31.31 mm  
 800.00 MeV   1.397E-03  2.053E-07  588.53 mm    25.84 mm    37.03 mm  
 900.00 MeV   1.359E-03  1.843E-07  694.95 mm    30.61 mm    42.72 mm  
   1.00 GeV   1.331E-03  1.674E-07  804.04 mm    34.98 mm    48.35 mm  
   1.10 GeV   1.309E-03  1.533E-07  915.23 mm    39.04 mm    53.90 mm  
